,Random,Random,Random,Random,Random,Random,Defeat,Defeat,Defeat,Defeat,Defeat,Defeat,Minscore,Minscore,Minscore,Minscore,Minscore,Minscore,Mindist,Mindist,Mindist,Mindist,Mindist,Mindist,Mindistscore,Mindistscore,Mindistscore,Mindistscore,Mindistscore,Mindistscore,MindistOpp,MindistOpp,MindistOpp,MindistOpp,MindistOpp,MindistOpp
,Random,Defeat,Minscore,Mindist,Mindistscore,MindistOpp,Random,Defeat,Minscore,Mindist,Mindistscore,MindistOpp,Random,Defeat,Minscore,Mindist,Mindistscore,MindistOpp,Random,Defeat,Minscore,Mindist,Mindistscore,MindistOpp,Random,Defeat,Minscore,Mindist,Mindistscore,MindistOpp,Random,Defeat,Minscore,Mindist,Mindistscore,MindistOpp
6856,20,-40,-20,-40,-40,-40,40,0,-80,20,-80,-80,-20,80,-20,-20,-20,-20,40,68,10,32,18,30,40,80,23,32,18,30,40,80,23,32,18,30
6857,40,-40,-40,-40,-40,-40,40,0,20,-15,-70,-80,-20,80,-20,-20,-20,-20,40,-20,20,43,18,64,20,80,20,43,-28,55,40,80,20,32,36,55
6858,-40,-40,-20,-40,-40,-40,40,0,-80,-80,-80,-80,40,80,-20,-20,-20,-20,-20,75,20,49,67,40,40,80,20,-68,64,-66,20,80,20,49,57,31
6859,-40,-40,20,-40,-40,-40,40,-10,-80,-80,-80,20,20,80,20,20,20,20,40,80,20,20,20,20,40,80,20,20,20,20,40,80,20,20,20,20
6860,-40,-40,20,20,-40,-40,40,0,20,20,-80,-80,20,80,-2,10,-9,-9,80,80,2,27,8,8,40,80,5,10,6,18,40,80,5,10,6,18
6861,-40,-40,-20,-40,-40,-40,40,10,-80,20,-80,-80,-20,-20,-20,-20,-20,-20,40,80,20,80,-59,-64,40,80,20,8,-65,-65,20,80,20,-18,-21,-21
6862,-40,-40,20,-40,20,-40,40,0,-80,-80,-80,-80,40,80,20,80,80,-2,40,-20,20,-16,-16,23,20,80,20,-17,-17,23,40,80,20,-24,-24,80
6863,-40,-40,-20,20,-40,-40,40,0,20,-80,20,-80,40,-20,20,16,80,-2,20,80,20,16,77,-6,20,-20,20,80,77,77,40,80,20,16,77,-10
6864,-40,-40,-20,-20,-40,-40,40,0,-80,-80,-80,-80,40,80,-20,-20,-20,-20,20,80,-70,-70,-56,-56,20,67,-67,-68,-56,-56,40,80,-25,-76,66,70
6865,20,-40,-20,-40,20,20,40,0,20,-80,-80,-80,-20,-20,-4,-8,-4,-4,20,80,2,-51,-51,-51,40,80,-41,-41,-41,-41,40,68,4,-29,4,10
6866,20,-40,20,20,-20,-40,40,0,-80,-80,-80,-80,40,-20,-37,-23,-32,-32,80,32,-3,-15,18,-15,40,80,-37,-30,-30,-30,20,-20,-37,-30,-37,-37
6867,40,-40,-40,-20,-40,-40,40,0,20,-80,-80,-80,-20,-20,-20,-20,-20,-20,20,80,-20,-20,-20,-20,-20,80,-20,-20,-20,-20,20,80,-20,-20,-20,-20
6868,-40,-40,-40,-40,20,20,40,0,-80,-80,-80,-80,20,-20,-20,-20,-20,-20,20,80,4,-2,-27,-27,20,-20,4,-5,15,12,20,80,4,5,6,17
6869,20,-40,20,-40,-20,-20,40,0,-80,-80,-80,20,70,80,20,20,20,20,40,80,20,20,20,20,-20,80,20,20,20,20,40,80,20,20,20,20
6870,-40,-40,-80,-20,-40,-40,40,0,-80,-80,-80,-80,-20,80,-12,-41,-12,-43,-20,80,-52,-40,4,-40,-20,80,-59,-64,-64,-64,40,80,-59,-66,-66,-66
6871,-40,-40,-40,-20,-40,20,40,-12,20,-80,20,-80,-20,80,-20,-20,-20,-20,40,70,2,37,26,28,40,80,52,63,52,20,-20,-20,31,33,27,21
6872,-20,-20,-40,-40,-20,-20,20,0,20,-80,-80,-80,20,-20,-20,-20,-20,-20,40,-20,-20,-20,-20,-20,80,15,-20,-20,-20,-20,20,80,-20,-20,-20,-20
6873,40,-40,-40,20,-20,-40,40,0,20,-80,20,-80,20,80,-20,-20,-20,-20,20,-20,-28,-23,-23,-23,20,80,-12,-17,-17,-17,-20,80,-12,-22,7,-23
6874,20,-40,20,-40,-40,-40,40,-17,-80,-80,-80,-80,-20,-20,-20,-20,-20,-20,40,80,-80,-80,-80,-80,40,80,-80,-55,-80,-56,-20,80,-80,-78,-67,-78
6875,-20,-20,-68,-40,20,-20,20,0,20,-80,-80,-80,-20,-20,20,-53,-5,-33,20,80,20,-70,10,-70,20,80,20,-60,-48,-60,40,15,20,78,77,71
6876,-20,-20,20,-40,-40,-20,20,0,-80,-80,-80,-80,20,-20,-20,-20,-20,-20,40,80,41,-23,-23,-23,40,80,-17,-17,-21,-17,80,80,-35,-35,-35,-35
6877,20,-40,20,-20,-40,-40,40,0,-80,20,20,20,40,80,20,20,20,20,80,80,20,20,20,20,40,68,20,20,20,20,20,80,20,20,20,20
6878,-40,-40,-20,-20,-40,20,40,0,20,-80,20,-80,-20,-20,-20,-20,-20,-20,20,80,-20,11,-20,34,40,-20,22,39,16,34,40,80,-20,39,11,34
6879,-20,-20,-20,-40,-20,-40,20,0,-80,-80,-80,20,20,-20,20,20,20,20,40,80,20,20,20,20,40,-20,20,20,20,20,20,80,20,20,20,20
6880,-20,-20,-40,-40,-20,-40,20,0,20,-80,-80,-80,40,80,-20,-20,-20,-20,80,80,54,59,64,64,40,80,53,59,64,64,40,68,53,59,48,48
6881,-40,-40,-40,20,-40,-40,40,0,20,-80,-80,-80,20,80,-20,-20,-20,-20,20,80,2,-47,-47,-47,80,80,-75,-48,-48,-48,40,-20,-78,-50,-52,-52
6882,-40,-40,20,20,-40,-20,40,16,-80,20,-80,-80,-20,-20,2,-4,18,-17,40,80,-20,-20,-20,-20,40,80,-20,-20,-20,-20,40,-20,-20,-20,-20,-20
6883,20,-40,-40,-40,20,-20,40,0,-80,-80,-80,20,40,-20,-20,-20,-20,-20,40,80,-20,-20,-20,-20,40,80,-20,-20,-20,-20,40,80,-20,-20,-20,-20
6884,-40,-40,20,-40,20,-40,40,0,20,20,-80,20,-20,80,-20,-20,-20,-20,80,80,20,20,20,20,-20,80,20,20,20,20,40,80,20,20,20,20
6885,40,-40,-40,-20,-40,-40,40,0,-80,-80,-80,-80,-20,-20,20,-8,-11,-11,40,80,20,-23,-23,-23,80,80,20,-23,-23,-23,80,80,20,20,18,22
6886,40,-40,-40,-40,-40,20,40,0,20,-80,-80,-80,20,-20,-15,-13,-15,-13,40,40,-79,-76,-79,-79,40,80,2,-29,-5,-7,80,80,2,-34,-44,-7
6887,20,-40,-40,-20,-20,20,40,0,20,-80,-80,-80,-20,-20,20,-2,-10,-10,20,80,20,-8,-8,-8,40,80,20,12,-32,-32,40,80,20,-25,-25,-25
6888,-40,-40,-40,-40,-40,-40,40,0,20,-80,-80,-80,-20,-20,14,16,3,23,-20,80,-19,-19,-19,-19,40,80,11,16,23,23,75,80,11,16,-8,19
6889,-40,-40,20,-40,-20,-40,40,0,20,-80,-80,-80,40,-20,-20,-20,-20,-20,40,80,-28,-28,-28,-28,40,80,-10,26,32,9,40,80,3,26,32,22
6890,-40,-40,20,-20,-40,-20,40,0,20,-80,-80,-80,20,80,20,80,80,9,40,80,20,80,80,24,40,80,20,80,80,-54,40,80,20,80,80,16
6891,-40,-40,-40,-40,-40,-40,40,-9,20,-80,-80,-80,-20,-20,-20,-20,-20,-20,40,80,-24,-45,-45,-45,75,80,-80,-51,-51,-51,40,80,-51,-51,-51,-51
6892,-40,-40,-72,-20,-20,-20,40,0,-80,-80,-80,-80,-20,-20,-20,-20,-20,-20,40,80,20,22,7,23,20,40,20,22,19,23,40,80,20,48,34,47
6893,-20,-20,20,-40,-40,-40,20,0,20,-80,-80,-80,40,-20,-20,-20,-20,-20,40,80,20,-16,-79,-18,40,80,20,33,-14,34,40,80,20,-22,-80,-22
6894,40,-40,20,-40,-20,-40,40,0,-80,-80,20,-80,20,-20,7,-14,-8,61,40,80,-20,-36,57,60,20,80,2,66,56,-12,40,80,53,66,56,62
6895,20,-40,20,-40,-40,-20,40,0,20,-80,-80,-80,40,80,-20,-20,-20,-20,40,80,57,67,71,80,40,80,62,67,71,80,40,80,62,67,71,80
6896,-20,-20,-40,-40,-40,-40,20,0,20,20,-80,-80,-20,-20,-20,-20,-20,-20,20,-20,20,80,71,-18,40,80,20,80,-20,-23,-20,80,20,79,-69,73
6897,-40,-40,-40,-40,-40,-20,40,0,20,-80,-80,-80,20,66,55,63,55,55,-20,-20,12,58,58,54,20,80,50,58,-6,16,40,80,8,58,15,15
6898,40,-40,20,-20,-40,-40,40,0,-80,-80,-80,-80,40,80,20,77,-5,-5,20,80,20,80,36,39,20,80,20,80,34,38,40,80,20,80,34,38
6899,20,-40,20,-20,-40,-40,40,0,20,20,20,-80,20,-20,-20,-20,-20,-20,40,80,20,-44,-44,23,20,80,20,-37,-37,-8,40,80,20,-37,-37,-14
6900,-40,-40,-20,-20,-20,-40,40,0,20,-77,-80,20,20,80,-20,-20,-20,-20,-20,80,20,20,20,20,20,80,20,20,20,20,40,80,20,20,20,20
6901,-40,-40,-72,20,-20,-40,40,0,-80,-80,20,-80,40,-20,20,80,80,80,40,80,20,80,68,78,40,80,20,80,80,80,40,80,20,80,80,80
6902,-20,-20,-20,-20,-20,-40,20,8,-80,-80,-80,-80,20,-20,-20,-20,-20,-20,40,80,20,20,23,-10,20,-20,20,79,78,-30,20,80,20,79,58,-9
6903,-20,-20,20,-40,20,-20,20,0,-80,-80,-80,-80,-20,-20,-20,-20,-20,-20,20,80,20,-17,-17,-17,40,-20,20,-62,-26,-26,-20,80,20,-24,-24,-24
6904,-20,-20,-40,-20,-20,-20,20,0,-80,-80,-80,-80,20,-20,-20,-20,-20,-20,20,66,-80,17,-24,-24,40,80,-20,-21,-6,-21,20,80,-24,-24,-24,-23
6905,-20,-20,20,20,-40,-20,20,0,20,-80,-80,20,-20,-20,-20,-20,-20,-20,20,80,20,20,20,20,40,80,20,20,20,20,40,-20,20,20,20,20
6906,-40,-40,-20,-20,-20,20,40,0,-80,-80,-80,-80,40,80,-20,-20,-20,-20,40,80,-20,-20,-20,-20,20,80,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20
6907,-40,-40,-20,-20,20,-20,40,0,20,-80,-80,20,-20,80,20,20,20,20,40,80,-20,-20,-20,-20,-20,80,-20,-20,-20,-20,40,80,-20,-20,-20,-20
6908,40,-40,20,-20,-20,-40,40,0,-80,20,-80,-80,-20,80,-20,-20,-20,-20,40,80,20,-46,-46,-46,40,80,20,70,-14,-69,40,80,20,-36,-36,-26
6909,-20,-20,20,-40,-20,-20,20,0,20,20,-72,-80,-20,-20,-20,-20,-20,-20,40,80,20,-15,-15,-15,40,80,20,12,-15,-15,20,80,20,12,-15,-15
6910,40,-40,-40,-40,-20,20,40,0,-80,-80,-80,-80,40,-20,-20,-20,-20,-20,20,80,-76,-76,13,-76,40,66,73,79,73,73,20,80,64,-63,73,73
6911,20,-40,-20,20,-40,-20,40,0,20,-80,-80,-80,-20,80,-20,-20,-20,-20,80,80,20,16,-76,-76,40,80,20,-5,-70,-70,20,80,20,16,12,16
6912,40,-40,-20,-80,-40,-20,40,0,-80,-80,-80,-80,-20,80,20,76,80,80,40,80,20,80,80,80,20,80,20,75,80,80,40,80,20,75,80,80
6913,-20,-20,-20,-80,20,-20,20,0,20,-63,20,-80,-20,-20,-20,-20,-20,-20,40,80,-80,-80,-80,-80,80,80,-56,-56,-80,-80,40,66,-56,-56,-80,-80
6914,40,-40,-40,20,-50,-40,40,0,-80,-80,-80,-80,-20,-20,52,66,68,65,40,80,36,66,52,59,40,80,14,66,65,68,40,80,14,66,65,68
6915,-20,-20,20,-40,-80,-40,20,0,20,-80,-80,-80,20,80,-7,21,-11,-7,40,-20,-11,-11,-11,-11,40,80,-8,-8,-8,-8,40,80,-18,-18,-18,-18
6916,20,-40,20,-20,20,20,40,0,-80,-80,20,-80,-20,35,-20,-20,-20,-20,40,-20,-80,-80,-80,-80,40,80,-66,-80,-80,-80,20,80,-77,-80,-80,-80
6917,-40,-40,-20,-20,-40,-50,40,0,20,-80,-80,-80,40,80,20,8,16,14,40,80,20,8,80,-12,40,80,20,-14,-8,-8,80,80,20,-14,-10,-10
6918,20,-40,-40,-40,-20,-80,40,0,-70,-80,-80,-80,-20,72,-20,-20,-20,-20,40,50,-15,16,-15,-72,40,80,-75,-6,-42,-42,40,80,10,16,5,5
6919,-20,-20,20,-40,-20,20,20,-8,20,-80,-80,20,-20,80,-20,-20,-20,-20,40,80,20,20,20,20,40,80,20,20,20,20,40,80,20,20,20,20
6920,20,-40,20,-40,-40,-40,40,0,20,-80,-80,-80,80,80,-20,-20,-20,-20,20,80,-27,-27,-17,-17,40,80,-29,-39,17,17,40,80,-29,-39,-25,-25
6921,40,-40,-40,-20,-40,-20,40,0,-80,-80,-80,-80,40,-20,-20,-20,-20,-20,-20,80,20,65,22,22,40,-20,20,-80,38,-43,40,80,20,70,80,25
6922,20,-40,20,-40,-40,-20,40,0,-80,-80,-80,20,-20,-20,-20,-20,-20,-20,20,80,-80,20,20,20,20,-20,-69,20,20,20,40,80,11,20,20,20
6923,-40,-40,-20,-40,-20,-40,40,0,20,-80,-80,-80,40,80,20,80,80,80,20,29,80,80,80,80,-20,80,80,80,80,80,40,80,80,80,80,80
6924,-20,-20,-80,-20,-40,-40,20,0,-80,-80,-80,-80,-20,80,-43,-49,-36,-36,80,80,-64,-13,-13,-64,20,80,-38,-73,-74,-74,40,-20,-69,-32,-74,-74
6925,40,-40,-68,-40,-40,-40,40,0,-80,-58,20,-80,-20,-20,20,-40,-38,12,40,75,-20,-20,-20,-20,20,80,-20,-20,-20,-20,40,-20,-20,-20,-20,-20
6926,-20,-20,20,-40,-20,-20,20,0,-61,-80,20,-80,20,-20,-20,-20,-20,-20,40,80,-20,-20,-20,-20,80,80,-20,-20,-20,-20,20,80,-20,-20,-20,-20
6927,-20,-20,20,20,-40,-40,20,0,-80,-80,-80,-80,-20,-20,-20,-20,-20,-20,40,80,20,48,36,80,40,80,20,19,53,80,-20,71,20,48,53,80
6928,-20,-20,-20,-40,-40,-40,20,0,20,-80,-80,-80,40,80,5,-60,-55,-60,40,80,-67,-67,-67,-67,40,80,-67,-67,-67,-67,20,80,-67,-67,-67,-67
6929,-20,-20,-40,-29,20,-20,20,0,-80,-80,-80,-80,64,-20,20,53,55,80,20,80,20,80,42,28,40,7,20,80,33,26,20,80,20,80,42,26
6930,-40,-40,20,-74,-40,-40,40,0,20,-80,-80,-80,-20,-20,-20,-20,-20,-20,20,80,21,58,31,52,40,80,48,69,29,49,80,80,23,71,57,59
6931,-20,-20,-20,-40,-29,-40,20,0,20,-80,-80,20,-20,-20,-20,-20,-20,-20,40,80,20,20,20,20,20,71,20,20,20,20,40,80,20,20,20,20
6932,-20,-20,-40,-40,-75,20,20,0,-80,-80,-80,20,40,-20,20,20,20,20,65,80,20,20,20,20,20,80,20,20,20,20,40,7,20,20,20,20
6933,-20,-20,-40,-79,-40,-40,20,0,20,-80,-80,-80,-20,80,-8,-16,-10,-14,20,80,37,-15,-15,-14,40,80,-26,-26,-26,-26,40,80,-26,-26,-26,-26
6934,40,-40,-20,-20,-40,-33,40,0,-80,-46,-80,-80,40,80,-2,22,-2,-2,40,80,-4,-80,-80,-80,67,80,-60,-60,-60,-60,40,71,-80,-4,-4,-4
6935,-40,-40,-20,-20,-79,-75,40,0,20,-80,-80,-80,40,-20,20,30,35,35,20,80,20,28,35,35,20,80,20,80,80,80,20,80,20,28,35,80
6936,-40,-40,20,-40,-20,-40,40,0,20,-80,-80,-80,40,-20,20,-2,73,75,20,-20,20,79,73,75,80,80,20,79,80,80,20,80,20,79,80,80
6937,-20,-20,-80,-20,-20,-40,20,0,-80,-80,-80,-80,20,80,-5,-30,-2,-45,40,80,-18,23,17,-11,-20,80,-34,-57,17,-6,40,80,-19,23,17,-19
6938,20,-40,-20,-40,-40,-79,40,4,20,-80,-80,-80,54,-20,-20,-20,-20,-20,77,80,20,80,72,80,20,80,20,80,72,80,65,80,20,80,76,80
6939,-20,-20,20,-40,-20,-20,20,0,20,-80,-80,-80,40,80,-20,-20,-20,-20,40,80,-72,-72,-72,-72,40,80,-19,-43,-80,-80,20,80,-22,-74,-80,-80
6940,20,-40,20,-80,-40,-20,40,0,20,-80,-80,-80,20,77,20,-9,-9,-9,20,80,20,18,2,2,80,80,20,60,-54,-51,80,80,20,60,61,75
6941,-40,-40,-20,-20,-40,-40,40,0,20,-80,-80,-80,-20,80,-29,35,-34,25,40,80,-47,35,-47,-21,40,80,-40,13,-41,-10,-20,80,-25,-22,-48,-15
6942,-40,-40,-20,-40,-80,-20,40,0,-80,-80,-58,-80,-20,80,-20,-20,-20,-20,40,80,-19,-80,-80,-80,20,-20,3,41,-5,-5,20,80,-8,41,9,8
6943,-20,-20,-40,-20,-20,-40,20,7,-80,20,-80,-80,40,80,-20,-20,-20,-20,20,80,2,46,-74,-76,40,80,3,46,13,18,40,80,-80,46,2,-77
6944,20,-40,-40,-40,-40,-40,40,0,20,-80,-80,-80,40,-20,-20,-20,-20,-20,20,50,11,19,22,22,40,80,7,-10,67,75,80,80,7,-10,67,75
6945,20,-40,20,-40,-20,-80,40,0,20,-80,-80,-80,-20,80,-11,-2,-55,-55,40,78,-24,-24,-24,-24,20,80,4,-63,-59,-59,40,-20,-64,-66,-64,-64
6946,40,-40,20,-40,-70,-20,40,-7,-80,-80,-80,-80,40,80,-20,-20,-20,-20,26,80,-20,-20,-20,-20,20,80,-20,-20,-20,-20,20,80,-20,-20,-20,-20
6947,-40,-40,-40,-20,-40,-40,40,0,20,-80,-80,-80,20,80,-20,-20,-20,-20,-20,77,20,36,37,37,40,80,20,36,19,-74,40,80,20,21,80,80
6948,20,-40,20,-20,-40,-20,40,0,-80,-80,-80,-58,-20,-20,-20,-20,-20,-20,-20,80,20,-3,51,-13,26,80,20,-3,-56,-14,40,80,20,-3,-69,-14
6949,20,-40,-20,-20,-20,-40,40,0,-49,-80,-80,-80,-20,-20,-20,-20,-20,-20,-20,79,-63,-63,-45,-63,-20,80,-55,23,-37,-37,20,80,-55,-24,-37,-37
6950,-40,-40,20,-20,-20,-40,40,0,-80,-80,-80,-80,20,-20,-35,-37,-25,-25,40,80,6,-41,-41,-41,-20,80,-42,-42,-47,-42,20,80,-39,-39,-38,-39
6951,20,-40,20,-40,-20,-40,40,0,-80,-80,-44,-80,-20,-20,20,-17,29,-2,26,80,20,-44,42,49,-20,75,20,-7,-38,-38,40,80,20,80,-39,54
6952,-40,-40,20,-80,-20,-20,40,0,-80,-80,-80,-80,40,-20,-20,-20,-20,-20,40,80,2,31,2,28,40,80,-80,31,2,28,26,80,-80,31,2,28
6953,20,-40,20,44,-40,-20,40,0,-80,-80,-80,-80,-20,80,-20,-20,-20,-20,40,80,-80,-80,-80,-80,26,72,-80,-80,-80,-80,-20,80,-80,-80,-80,-80
6954,-40,-40,20,-40,-80,-20,40,0,20,-80,-80,-80,-20,60,60,-55,-55,-55,58,73,-31,-38,18,-8,40,80,36,-62,-62,-62,-20,75,36,-67,-7,-7
6955,-20,-20,-80,-20,44,-20,20,8,-80,-80,-80,-80,20,80,-20,-20,-20,-20,-20,80,6,62,73,73,40,79,60,65,63,63,-20,80,60,65,63,63
6956,20,-40,-20,-20,-40,-40,40,0,20,-80,-80,-80,-20,-20,20,-4,-24,-11,40,80,20,-26,-39,-26,49,80,20,14,3,-23,40,72,20,14,-42,16
6957,-20,-20,-40,-20,-20,-80,20,0,-80,-80,-80,-44,20,-20,-3,-3,6,6,40,80,-9,-9,6,6,-20,80,72,-3,6,6,26,80,72,-3,6,6
6958,-40,-40,-20,-40,-20,44,40,0,-80,-80,-80,-80,40,-20,20,49,28,24,20,80,20,49,28,24,78,80,20,49,28,8,40,79,20,49,28,79
6959,-20,-20,-40,-40,-20,-40,20,0,-80,20,-80,-80,-20,-20,70,72,70,68,20,80,71,72,71,71,40,80,70,72,70,68,40,80,70,72,70,68
6960,40,-40,-40,-40,-40,-20,40,0,20,-80,20,-80,-20,-20,-4,-2,-15,-2,40,80,-20,-20,-2,-2,20,80,2,-2,14,25,49,80,-16,-2,-2,-2
6961,20,-40,-80,-40,-40,-20,40,0,-80,-80,-80,-80,40,80,-20,-20,-20,-20,36,80,52,23,71,71,20,80,55,23,71,71,-20,80,50,23,37,66
6962,-40,-40,20,-40,-40,-20,40,0,20,-80,-80,-80,-20,-20,-18,-49,-49,8,40,80,14,12,25,25,40,80,26,12,32,42,40,80,2,12,32,42
6963,-20,-20,-20,-40,-40,-40,20,6,20,-80,-80,-80,20,80,-16,-16,10,-16,40,80,2,14,16,16,36,80,-10,14,16,16,40,80,9,3,7,7
6964,-20,-20,-40,-59,-40,-40,20,0,20,-80,-80,-80,-20,-20,73,79,76,76,20,80,12,6,13,13,40,80,64,79,72,72,20,80,64,79,72,72
6965,-40,-40,-20,-20,-40,-40,40,0,-80,-80,-78,-80,40,80,-20,-20,-20,-20,40,80,20,-14,-37,-80,40,80,20,-2,-51,-80,20,80,20,-45,-21,-51
6966,-20,-20,-20,-20,-79,-40,20,0,20,-80,-80,20,69,-20,-20,-20,-20,-20,20,80,20,20,20,20,20,-20,20,20,20,20,40,80,20,20,20,20
6967,-20,-20,-20,-40,-20,-40,20,0,-80,-80,-80,-80,-20,80,-20,-20,-20,-20,40,80,-80,-80,-80,-80,40,63,-80,-80,-80,-80,36,80,-51,-18,-47,-51
6968,20,-40,-40,-40,-20,-40,40,0,-80,-80,-80,-80,-20,-20,-20,-20,-20,-20,40,80,-22,-80,-22,-80,20,-20,2,-80,-3,-80,40,80,-12,59,-15,25
6969,-20,-20,20,-40,-40,-72,20,58,-80,-80,-80,-80,-20,80,-20,-20,-20,-20,40,80,10,-45,-45,-45,40,80,36,-30,-29,-29,40,-20,-14,-40,-43,-43
6970,-40,-40,-40,-40,-40,-20,40,-55,-80,-80,-80,-80,20,-20,-25,-25,-51,-51,40,80,-20,-20,-20,-20,40,-20,-20,-20,-20,-20,20,63,-20,-20,-20,-20
6971,-40,-40,20,-80,-40,-20,40,0,20,-80,-80,-78,-20,-20,60,80,73,73,-20,80,65,80,73,73,40,80,63,80,71,71,40,-20,63,80,71,71
6972,-40,-40,20,-40,-40,-40,40,0,20,-80,-80,-80,-20,80,20,-56,-11,-7,-20,-20,-20,-20,-20,-20,40,-20,-20,-20,-20,-20,20,80,-20,-20,-20,-20
6973,-20,-20,-40,-20,-80,-40,20,4,-80,-80,-80,-80,-20,80,-20,-20,-20,-20,40,80,20,19,50,18,-20,80,20,44,-50,54,40,-20,20,44,50,47
6974,-20,-20,-40,-40,-40,-40,20,0,-80,-80,-80,-80,20,-20,-20,-20,-20,-20,20,80,-20,-20,-20,-20,-20,80,-20,-20,-20,-20,40,80,-20,-20,-20,-20
6975,40,-40,20,-40,-40,-40,40,0,20,-41,-80,-80,-20,80,-20,-20,-20,-20,40,80,20,-80,-80,-80,40,80,20,-34,-34,-34,40,-20,20,-80,-80,-80
6976,20,-40,-20,-20,-20,-40,40,0,-80,-80,20,-80,40,-20,-20,-20,-20,-20,40,80,-20,-20,-20,-20,20,80,-20,-20,-20,-20,40,80,-20,-20,-20,-20
6977,40,-40,-20,-20,-20,-40,40,0,20,-80,-80,-80,20,-20,-20,-20,-20,-20,54,34,-80,-80,-80,-80,40,-20,-80,-80,-80,-80,-20,80,-80,-80,-80,-80
6978,-20,-20,-20,-20,-40,-20,20,0,20,-80,-80,-80,20,74,20,-49,12,-53,20,80,20,-79,77,19,40,80,20,-80,77,74,-20,80,20,-80,77,74
6979,20,-40,-20,-40,20,-40,40,0,20,-80,-80,-80,-20,-20,-20,-20,-20,-20,20,80,-50,-50,-80,-50,55,80,-12,35,-42,-39,40,80,-12,35,-62,12
6980,-40,-40,-20,-40,-20,-40,-80,0,20,-80,-80,-80,40,80,-10,-11,10,-43,80,80,-17,-17,60,-17,20,80,4,66,11,-10,20,-20,-15,-17,-27,-19
6981,-40,-40,-40,-40,-40,-20,40,-1,20,-80,-80,-80,-20,13,-20,-20,-20,-20,47,80,-20,-20,-20,-20,20,-20,-20,-20,-20,-20,40,80,-20,-20,-20,-20
6982,20,-40,-20,-20,-80,-20,40,0,20,-80,-80,20,40,80,20,20,20,20,40,80,20,20,20,20,40,73,20,20,20,20,40,80,20,20,20,20
6983,-20,-20,-20,-40,-40,-20,20,-1,20,-80,-80,-80,40,-20,-20,-20,-20,-20,20,80,20,-80,-23,-80,40,80,20,19,-27,-80,55,80,20,-80,-80,-27
6984,20,-40,-40,-20,-20,-40,40,0,20,-80,-80,-80,-20,-20,70,74,66,66,40,80,70,74,66,66,61,80,66,74,66,66,20,-20,66,74,66,66
6985,20,-40,20,-40,-40,-40,40,0,-80,-80,-80,-80,20,-20,-20,-20,-20,-20,40,80,-20,-20,-20,-20,20,80,-20,-20,-20,-20,20,73,-20,-20,-20,-20
6986,-40,-40,-20,-40,-40,-40,40,0,-72,-62,-80,-80,-20,80,-3,63,5,55,-20,80,12,63,63,65,40,80,9,63,9,9,40,80,9,63,9,9
6987,20,-40,20,-40,-40,-20,40,0,20,-80,-80,-80,20,80,-20,-20,-20,-20,40,80,20,-27,-80,-80,40,80,20,-51,-51,-24,40,80,20,-31,-31,-54
6988,20,-40,20,-20,-40,-40,40,-14,20,-80,-80,-80,20,80,-20,-20,-20,-20,40,-20,59,65,55,61,-20,80,59,65,55,61,61,80,55,65,55,61
6989,-40,-40,-40,-40,-40,-20,40,0,20,-80,-80,-80,20,-20,20,80,39,39,20,80,20,80,80,80,80,80,20,80,80,80,20,80,20,80,80,80
6990,-40,-40,-40,-40,-20,-40,40,10,20,-80,-80,-80,-20,80,2,-52,76,76,20,-20,57,7,73,21,80,80,4,-10,-10,-10,40,80,7,-9,-9,-9
6991,-40,-40,-40,-40,-40,-40,40,0,20,-80,-80,-80,-20,80,-20,-20,-20,-20,40,-20,-80,-80,-80,-80,20,80,-18,-16,-3,-16,40,80,-80,-80,-80,-80
6992,40,-40,20,-40,-40,-40,40,0,-80,-80,-41,-80,-20,-20,20,-5,13,11,20,80,20,72,65,32,40,80,20,-13,16,17,-20,80,20,80,64,67
6993,-20,-20,20,-40,-40,-20,20,0,-80,-80,-80,-80,-20,-20,-20,-20,-20,-20,20,80,20,-12,13,18,40,80,20,-15,-15,-15,80,80,20,80,-8,-8
6994,40,-40,20,20,-55,-40,40,0,20,-80,-80,-80,-20,-20,-20,-20,-20,-20,20,-20,20,80,80,80,40,13,20,80,80,80,80,80,20,80,80,80
6995,40,-40,-40,-40,-20,-40,40,0,20,-80,-80,-80,20,-20,20,-8,-34,-34,40,80,20,-8,-42,-42,20,80,20,12,16,16,20,80,20,12,16,16
6996,20,-40,20,20,-40,-40,40,0,20,-80,-80,-80,40,-20,-20,-20,-20,-20,80,80,-80,-80,-80,-80,20,80,-80,-80,-80,-80,40,80,-80,16,4,18
6997,20,-40,20,20,-40,-74,40,15,20,-80,-80,-80,20,80,-61,-45,-7,-59,40,80,16,-74,-74,-74,40,80,12,-75,-80,-80,40,13,12,-75,-80,-80
6998,-40,-40,-20,-40,-40,-20,40,0,20,-80,-80,-41,40,-20,-21,-21,-21,-21,40,80,-21,-21,-21,-21,80,-20,-27,-27,-27,-27,40,80,-27,-27,-27,-27
6999,20,-40,20,-40,-20,-40,40,0,20,-80,-80,-80,-20,80,7,9,10,15,-20,80,7,9,-12,10,40,80,7,9,5,11,20,80,7,9,10,15
7000,-20,-20,-40,-20,-20,-40,20,0,20,-80,-80,-80,80,-20,-20,-20,-20,-20,80,80,20,-77,-80,-77,40,80,20,-42,-80,-42,20,80,20,-34,-34,-34
