Winner,Player1,Player2,Init.Score1,Init.Score2,Final.Score1,Final.Score2
0,MindistScore,Random,60,80,0,80
0,MindistScore,Random,28,80,0,80
0,MindistScore,Random,25,10,0,20
0,MindistScore,Random,79,80,0,80
0,MindistScore,Random,50,80,0,80
0,MindistScore,Random,80,80,0,80
0,MindistScore,Random,80,80,0,80
0,MindistScore,Random,80,18,0,11
0,MindistScore,Random,80,72,0,80
0,MindistScore,Random,46,77,0,72
0,MindistScore,Random,80,66,0,51
0,MindistScore,Random,31,37,0,47
0,MindistScore,Random,42,60,0,80
0,MindistScore,Random,80,80,0,53
0,MindistScore,Random,56,80,0,25
0,MindistScore,Random,80,78,0,44
0,MindistScore,Random,80,80,0,80
0,MindistScore,Random,41,22,0,46
0,MindistScore,Random,16,43,0,80
0,MindistScore,Random,77,80,0,80
0,MindistScore,Random,80,77,0,38
0,MindistScore,Random,16,80,0,74
0,MindistScore,Random,80,39,0,40
0,MindistScore,Random,19,63,0,63
0,MindistScore,Random,4,78,0,78
0,MindistScore,Random,78,80,0,68
0,MindistScore,Random,46,43,0,31
0,MindistScore,Random,22,49,0,43
0,MindistScore,Random,41,80,0,69
0,MindistScore,Random,52,79,0,80
0,MindistScore,Random,80,80,0,80
0,MindistScore,Random,80,76,0,80
0,MindistScore,Random,78,80,0,80
0,MindistScore,Random,80,80,0,80
0,MindistScore,Random,48,80,0,80
0,MindistScore,Random,80,80,0,20
0,MindistScore,Random,15,80,0,80
0,MindistScore,Random,41,27,0,67
0,MindistScore,Random,80,80,0,51
0,MindistScore,Random,43,80,0,52
0,MindistScore,Random,28,65,0,65
0,MindistScore,Random,80,79,0,17
0,MindistScore,Random,33,80,0,80
0,MindistScore,Random,80,74,0,79
0,MindistScore,Random,49,80,0,50
0,MindistScore,Random,76,36,0,63
0,MindistScore,Random,39,52,0,67
0,MindistScore,Random,38,72,0,67
0,MindistScore,Random,57,73,0,80
0,MindistScore,Random,23,40,0,43
0,MindistScore,Random,13,80,0,80
0,MindistScore,Random,79,80,0,80
0,MindistScore,Random,2,47,0,47
0,MindistScore,Random,17,56,0,56
0,MindistScore,Random,45,80,0,65
0,MindistScore,Random,78,62,0,77
0,MindistScore,Random,80,70,0,70
0,MindistScore,Random,15,80,0,75
0,MindistScore,Random,80,76,0,38
0,MindistScore,Random,67,76,0,80
0,MindistScore,Random,80,80,0,29
0,MindistScore,Random,68,80,0,80
0,MindistScore,Random,6,41,0,41
0,MindistScore,Random,80,61,0,71
0,MindistScore,Random,20,80,0,80
0,MindistScore,Random,61,80,0,53
0,MindistScore,Random,80,80,0,25
0,MindistScore,Random,24,74,0,80
0,MindistScore,Random,80,80,0,36
0,MindistScore,Random,75,77,0,53
1,MindistScore,Random,80,25,80,0
0,MindistScore,Random,66,17,0,52
0,MindistScore,Random,80,80,0,62
0,MindistScore,Random,47,80,0,80
0,MindistScore,Random,80,74,0,50
0,MindistScore,Random,24,77,0,80
0,MindistScore,Random,80,80,0,80
0,MindistScore,Random,80,42,0,24
0,MindistScore,Random,80,80,0,66
0,MindistScore,Random,80,77,0,16
0,MindistScore,Random,44,70,0,75
0,MindistScore,Random,80,64,0,29
0,MindistScore,Random,74,28,0,29
0,MindistScore,Random,46,56,0,80
0,MindistScore,Random,80,80,0,80
0,MindistScore,Random,77,80,0,80
0,MindistScore,Random,80,80,0,48
0,MindistScore,Random,32,74,0,80
0,MindistScore,Random,71,80,0,80
0,MindistScore,Random,27,44,0,41
0,MindistScore,Random,79,80,0,46
0,MindistScore,Random,79,29,0,80
0,MindistScore,Random,80,80,0,68
0,MindistScore,Random,76,47,0,80
0,MindistScore,Random,80,80,0,45
0,MindistScore,Random,80,78,0,67
0,MindistScore,Random,74,80,0,53
0,MindistScore,Random,44,80,0,49
0,MindistScore,Random,72,63,0,73
0,MindistScore,Random,57,32,0,80
0,MindistScore,Random,80,13,0,28
0,MindistScore,Random,80,80,0,80
0,MindistScore,Random,80,24,0,56
0,MindistScore,Random,80,80,0,80
0,MindistScore,Random,80,46,0,80
0,MindistScore,Random,80,37,0,57
0,MindistScore,Random,53,80,0,80
0,MindistScore,Random,80,62,0,75
0,MindistScore,Random,20,74,0,15
0,MindistScore,Random,80,80,0,51
0,MindistScore,Random,80,80,0,80
0,MindistScore,Random,31,68,0,62
0,MindistScore,Random,17,22,0,80
0,MindistScore,Random,80,21,0,50
0,MindistScore,Random,73,79,0,80
0,MindistScore,Random,20,80,0,80
0,MindistScore,Random,78,80,0,80
0,MindistScore,Random,19,79,0,80
0,MindistScore,Random,80,68,0,74
0,MindistScore,Random,76,80,0,45
0,MindistScore,Random,44,71,0,77
0,MindistScore,Random,74,37,0,27
0,MindistScore,Random,43,75,0,80
0,MindistScore,Random,21,80,0,76
0,MindistScore,Random,80,79,0,80
0,MindistScore,Random,80,74,0,80
0,MindistScore,Random,80,44,0,30
0,MindistScore,Random,47,78,0,80
0,MindistScore,Random,63,45,0,48
0,MindistScore,Random,79,71,0,24
0,MindistScore,Random,80,26,0,37
0,MindistScore,Random,80,33,0,70
0,MindistScore,Random,79,27,0,23
0,MindistScore,Random,69,49,0,44
0,MindistScore,Random,2,41,0,41
0,MindistScore,Random,29,47,0,43
0,MindistScore,Random,72,34,0,36
0,MindistScore,Random,24,80,0,80
0,MindistScore,Random,77,70,0,80
0,MindistScore,Random,19,80,0,53
1,MindistScore,Random,80,72,8,0
0,MindistScore,Random,67,80,0,80
0,MindistScore,Random,80,23,0,80
0,MindistScore,Random,80,29,0,52
0,MindistScore,Random,38,72,0,77
0,MindistScore,Random,80,80,0,52
0,MindistScore,Random,20,31,0,80
0,MindistScore,Random,35,63,0,76
0,MindistScore,Random,80,75,0,32
0,MindistScore,Random,80,79,0,55
0,MindistScore,Random,80,57,0,50
0,MindistScore,Random,80,80,0,80
0,MindistScore,Random,66,80,0,42
0,MindistScore,Random,33,73,0,76
0,MindistScore,Random,80,80,0,80
0,MindistScore,Random,80,76,0,58
0,MindistScore,Random,51,80,0,80
0,MindistScore,Random,80,46,0,48
0,MindistScore,Random,75,45,0,69
0,MindistScore,Random,62,73,0,53
1,MindistScore,Random,62,4,56,0
0,MindistScore,Random,80,16,0,20
0,MindistScore,Random,80,80,0,80
0,MindistScore,Random,80,80,0,80
0,MindistScore,Random,80,72,0,73
0,MindistScore,Random,80,80,0,80
0,MindistScore,Random,51,80,0,80
0,MindistScore,Random,80,53,0,39
0,MindistScore,Random,76,80,0,80
0,MindistScore,Random,21,80,0,29
0,MindistScore,Random,67,41,0,39
0,MindistScore,Random,25,80,0,80
0,MindistScore,Random,80,80,0,80
0,MindistScore,Random,69,75,0,75
0,MindistScore,Random,25,26,0,28
0,MindistScore,Random,57,80,0,50
0,MindistScore,Random,80,80,0,68
0,MindistScore,Random,80,66,0,53
0,MindistScore,Random,72,72,0,26
0,MindistScore,Random,54,80,0,80
0,MindistScore,Random,63,80,0,80
0,MindistScore,Random,80,30,0,25
0,MindistScore,Random,80,80,0,80
0,MindistScore,Random,80,80,0,17
0,MindistScore,Random,80,80,0,43
0,MindistScore,Random,21,73,0,73
0,MindistScore,Random,63,73,0,80
0,MindistScore,Random,32,78,0,80
0,MindistScore,Random,80,41,0,80
0,MindistScore,Random,80,80,0,24
0,MindistScore,Random,80,80,0,80
0,MindistScore,Random,52,80,0,80
0,MindistScore,Random,79,80,0,80
0,MindistScore,Random,71,24,0,26
0,MindistScore,Random,64,80,0,80
0,MindistScore,Random,5,80,0,80
0,MindistScore,Random,72,76,0,80
0,MindistScore,Random,80,64,0,80
0,MindistScore,Random,80,80,0,80
0,MindistScore,Random,80,64,0,80
0,MindistScore,Random,80,80,0,45
0,MindistScore,Random,66,80,0,80
0,MindistScore,Random,25,36,0,40
0,MindistScore,Random,80,66,0,38
0,MindistScore,Random,28,80,0,80
0,MindistScore,Random,80,62,0,78
0,MindistScore,Random,32,17,0,24
0,MindistScore,Random,20,80,0,80
0,MindistScore,Random,79,80,0,80
0,MindistScore,Random,65,75,0,78
0,MindistScore,Random,62,80,0,52
0,MindistScore,Random,79,45,0,80
0,MindistScore,Random,80,74,0,80
0,MindistScore,Random,27,80,0,80
0,MindistScore,Random,18,80,0,80
0,MindistScore,Random,78,80,0,80
0,MindistScore,Random,66,74,0,76
0,MindistScore,Random,80,80,0,40
0,MindistScore,Random,80,42,0,80
0,MindistScore,Random,80,52,0,26
0,MindistScore,Random,56,42,0,41
0,MindistScore,Random,31,50,0,67
0,MindistScore,Random,31,80,0,80
0,MindistScore,Random,80,80,0,78
0,MindistScore,Random,16,80,0,80
0,MindistScore,Random,80,80,0,80
0,MindistScore,Random,38,80,0,80
0,MindistScore,Random,69,19,0,80
0,MindistScore,Random,26,24,0,27
0,MindistScore,Random,80,62,0,75
0,MindistScore,Random,48,74,0,80
0,MindistScore,Random,80,26,0,10
0,MindistScore,Random,13,58,0,79
0,MindistScore,Random,31,80,0,80
0,MindistScore,Random,44,40,0,38
0,MindistScore,Random,29,80,0,80
0,MindistScore,Random,20,44,0,45
0,MindistScore,Random,56,71,0,74
0,MindistScore,Random,69,80,0,47
0,MindistScore,Random,39,72,0,48
0,MindistScore,Random,70,52,0,80
0,MindistScore,Random,45,80,0,80
0,MindistScore,Random,80,24,0,10
0,MindistScore,Random,19,24,0,80
0,MindistScore,Random,47,80,0,80
0,MindistScore,Random,72,67,0,49
0,MindistScore,Random,80,21,0,80
0,MindistScore,Random,80,80,0,80
0,MindistScore,Random,43,74,0,8
0,MindistScore,Random,80,80,0,80
0,MindistScore,Random,80,80,0,42
0,MindistScore,Random,14,76,0,76
0,MindistScore,Random,44,21,0,62
0,MindistScore,Random,30,80,0,80
0,MindistScore,Random,63,46,0,57
0,MindistScore,Random,75,80,0,80
0,MindistScore,Random,30,70,0,49
0,MindistScore,Random,79,36,0,80
0,MindistScore,Random,16,51,0,72
0,MindistScore,Random,80,80,0,80
0,MindistScore,Random,80,23,0,80
0,MindistScore,Random,80,66,0,43
0,MindistScore,Random,80,47,0,75
0,MindistScore,Random,80,45,0,80
0,MindistScore,Random,80,43,0,29
0,MindistScore,Random,80,73,0,73
0,MindistScore,Random,32,26,0,58
0,MindistScore,Random,37,80,0,80
0,MindistScore,Random,80,80,0,80
0,MindistScore,Random,80,80,0,49
0,MindistScore,Random,17,80,0,80
0,MindistScore,Random,30,57,0,45
0,MindistScore,Random,77,35,0,46
0,MindistScore,Random,77,45,0,50
0,MindistScore,Random,80,50,0,80
0,MindistScore,Random,24,48,0,45
0,MindistScore,Random,80,74,0,80
0,MindistScore,Random,71,80,0,80
0,MindistScore,Random,23,71,0,78
0,MindistScore,Random,80,80,0,57
0,MindistScore,Random,80,15,0,74
0,MindistScore,Random,67,67,0,46
0,MindistScore,Random,16,80,0,80
0,MindistScore,Random,80,48,0,27
0,MindistScore,Random,74,63,0,46
0,MindistScore,Random,72,20,0,80
0,MindistScore,Random,3,80,0,80
0,MindistScore,Random,80,23,0,24
0,MindistScore,Random,80,80,0,49
0,MindistScore,Random,80,80,0,80
0,MindistScore,Random,51,80,0,54
0,MindistScore,Random,53,66,0,10
0,MindistScore,Random,80,80,0,15
0,MindistScore,Random,54,80,0,57
0,MindistScore,Random,80,79,0,63
0,MindistScore,Random,67,80,0,80
0,MindistScore,Random,31,80,0,80
0,MindistScore,Random,69,80,0,28
0,MindistScore,Random,25,77,0,79
0,MindistScore,Random,80,72,0,80
0,MindistScore,Random,75,80,0,80
0,MindistScore,Random,27,77,0,80
0,MindistScore,Random,36,51,0,80
0,MindistScore,Random,80,80,0,80
0,MindistScore,Random,42,78,0,80
0,MindistScore,Random,80,80,0,59
0,MindistScore,Random,19,41,0,64
0,MindistScore,Random,69,72,0,41
0,MindistScore,Random,67,80,0,80
0,MindistScore,Random,80,80,0,19
0,MindistScore,Random,47,80,0,80
0,MindistScore,Random,80,80,0,80
0,MindistScore,Random,57,80,0,69
0,MindistScore,Random,78,79,0,46
0,MindistScore,Random,80,44,0,73
0,MindistScore,Random,80,80,0,80
0,MindistScore,Random,80,80,0,80
0,MindistScore,Random,74,19,0,48
0,MindistScore,Random,75,80,0,78
0,MindistScore,Random,39,80,0,80
0,MindistScore,Random,80,25,0,44
0,MindistScore,Random,66,47,0,80
0,MindistScore,Random,80,46,0,45
0,MindistScore,Random,80,80,0,61
0,MindistScore,Random,74,74,0,34
0,MindistScore,Random,75,10,0,25
0,MindistScore,Random,80,80,0,54
0,MindistScore,Random,80,58,0,64
0,MindistScore,Random,80,31,0,22
0,MindistScore,Random,28,80,0,80
0,MindistScore,Random,80,54,0,34
0,MindistScore,Random,75,76,0,80
0,MindistScore,Random,28,17,0,78
0,MindistScore,Random,80,80,0,51
0,MindistScore,Random,80,80,0,34
0,MindistScore,Random,40,57,0,45
0,MindistScore,Random,50,80,0,21
0,MindistScore,Random,79,80,0,64
0,MindistScore,Random,75,47,0,75
0,MindistScore,Random,80,72,0,19
0,MindistScore,Random,80,59,0,67
0,MindistScore,Random,80,80,0,80
0,MindistScore,Random,44,61,0,80
0,MindistScore,Random,57,80,0,80
0,MindistScore,Random,80,80,0,80
0,MindistScore,Random,40,63,0,70
0,MindistScore,Random,51,39,0,17
0,MindistScore,Random,48,80,0,80
0,MindistScore,Random,72,80,0,80
0,MindistScore,Random,80,59,0,80
0,MindistScore,Random,80,71,0,45
0,MindistScore,Random,80,77,0,22
0,MindistScore,Random,80,54,0,47
0,MindistScore,Random,80,80,0,80
0,MindistScore,Random,39,40,0,37
0,MindistScore,Random,63,80,0,41
0,MindistScore,Random,14,28,0,78
0,MindistScore,Random,80,23,0,34
0,MindistScore,Random,64,41,0,48
0,MindistScore,Random,80,49,0,44
0,MindistScore,Random,80,80,0,58
0,MindistScore,Random,80,80,0,29
0,MindistScore,Random,64,42,0,55
0,MindistScore,Random,80,80,0,80
0,MindistScore,Random,13,62,0,69
0,MindistScore,Random,55,27,0,80
0,MindistScore,Random,78,80,0,80
0,MindistScore,Random,29,30,0,51
0,MindistScore,Random,34,80,0,80
0,MindistScore,Random,80,56,0,80
0,MindistScore,Random,71,38,0,80
0,MindistScore,Random,80,40,0,50
0,MindistScore,Random,80,80,0,72
0,MindistScore,Random,80,16,0,80
0,MindistScore,Random,80,74,0,48
0,MindistScore,Random,80,80,0,47
0,MindistScore,Random,35,80,0,80
0,MindistScore,Random,80,34,0,80
0,MindistScore,Random,80,75,0,80
0,MindistScore,Random,78,80,0,80
0,MindistScore,Random,73,77,0,80
0,MindistScore,Random,80,68,0,60
0,MindistScore,Random,41,80,0,74
0,MindistScore,Random,80,80,0,80
0,MindistScore,Random,69,30,0,80
0,MindistScore,Random,50,14,0,10
0,MindistScore,Random,35,55,0,68
0,MindistScore,Random,80,80,0,53
0,MindistScore,Random,80,17,0,29
0,MindistScore,Random,9,26,0,26
0,MindistScore,Random,71,52,0,80
0,MindistScore,Random,80,63,0,67
0,MindistScore,Random,80,70,0,80
0,MindistScore,Random,80,29,0,80
0,MindistScore,Random,80,65,0,79
0,MindistScore,Random,26,80,0,80
0,MindistScore,Random,80,37,0,77
0,MindistScore,Random,33,80,0,80
0,MindistScore,Random,79,80,0,44
0,MindistScore,Random,30,13,0,20
0,MindistScore,Random,68,80,0,80
0,MindistScore,Random,80,80,0,80
0,MindistScore,Random,80,56,0,80
0,MindistScore,Random,80,24,0,62
0,MindistScore,Random,58,79,0,80
0,MindistScore,Random,80,49,0,74
0,MindistScore,Random,72,80,0,80
0,MindistScore,Random,80,80,0,80
0,MindistScore,Random,80,80,0,66
0,MindistScore,Random,80,80,0,29
0,MindistScore,Random,54,58,0,80
0,MindistScore,Random,80,80,0,80
0,MindistScore,Random,44,80,0,80
0,MindistScore,Random,17,80,0,80
0,MindistScore,Random,80,80,0,80
0,MindistScore,Random,80,74,0,23
0,MindistScore,Random,77,80,0,80
0,MindistScore,Random,80,80,0,80
0,MindistScore,Random,49,46,0,47
0,MindistScore,Random,50,30,0,79
0,MindistScore,Random,80,80,0,65
0,MindistScore,Random,51,44,0,41
0,MindistScore,Random,80,66,0,50
0,MindistScore,Random,80,37,0,22
0,MindistScore,Random,18,50,0,51
0,MindistScore,Random,28,80,0,80
0,MindistScore,Random,80,80,0,45
0,MindistScore,Random,71,38,0,15
0,MindistScore,Random,80,80,0,80
0,MindistScore,Random,37,33,0,20
0,MindistScore,Random,72,49,0,80
0,MindistScore,Random,76,75,0,80
0,MindistScore,Random,73,75,0,80
0,MindistScore,Random,66,80,0,59
0,MindistScore,Random,44,73,0,80
0,MindistScore,Random,80,58,0,80
0,MindistScore,Random,77,10,0,18
0,MindistScore,Random,46,28,0,64
0,MindistScore,Random,38,80,0,33
0,MindistScore,Random,68,80,0,80
0,MindistScore,Random,49,74,0,80
0,MindistScore,Random,80,80,0,80
0,MindistScore,Random,64,80,0,80
0,MindistScore,Random,80,79,0,80
0,MindistScore,Random,80,80,0,70
0,MindistScore,Random,80,80,0,80
0,MindistScore,Random,46,78,0,78
0,MindistScore,Random,80,80,0,80
0,MindistScore,Random,80,80,0,80
0,MindistScore,Random,28,80,0,80
0,MindistScore,Random,80,65,0,53
0,MindistScore,Random,52,80,0,49
0,MindistScore,Random,54,40,0,42
0,MindistScore,Random,80,80,0,47
0,MindistScore,Random,47,80,0,80
0,MindistScore,Random,76,80,0,80
0,MindistScore,Random,52,79,0,80
0,MindistScore,Random,76,73,0,80
0,MindistScore,Random,80,30,0,75
0,MindistScore,Random,70,80,0,47
0,MindistScore,Random,69,80,0,27
0,MindistScore,Random,80,80,0,76
0,MindistScore,Random,80,71,0,33
0,MindistScore,Random,47,72,0,78
0,MindistScore,Random,59,11,0,21
0,MindistScore,Random,42,34,0,62
0,MindistScore,Random,77,68,0,65
0,MindistScore,Random,78,80,0,80
0,MindistScore,Random,23,61,0,27
0,MindistScore,Random,80,49,0,80
0,MindistScore,Random,53,78,0,78
0,MindistScore,Random,2,80,0,48
0,MindistScore,Random,80,49,0,80
0,MindistScore,Random,63,80,0,59
0,MindistScore,Random,80,80,0,80
0,MindistScore,Random,23,80,0,80
0,MindistScore,Random,80,14,0,23
0,MindistScore,Random,45,80,0,80
0,MindistScore,Random,80,80,0,73
0,MindistScore,Random,43,80,0,60
0,MindistScore,Random,41,67,0,80
0,MindistScore,Random,58,80,0,80
0,MindistScore,Random,67,80,0,80
0,MindistScore,Random,79,80,0,80
0,MindistScore,Random,72,80,0,52
0,MindistScore,Random,80,80,0,67
0,MindistScore,Random,80,79,0,77
0,MindistScore,Random,80,70,0,65
0,MindistScore,Random,44,64,0,78
0,MindistScore,Random,80,80,0,80
0,MindistScore,Random,80,80,0,80
0,MindistScore,Random,74,13,0,18
0,MindistScore,Random,67,80,0,75
0,MindistScore,Random,78,80,0,49
0,MindistScore,Random,80,80,0,80
0,MindistScore,Random,41,76,0,80
0,MindistScore,Random,74,62,0,42
0,MindistScore,Random,80,16,0,18
0,MindistScore,Random,80,28,0,80
0,MindistScore,Random,36,80,0,80
0,MindistScore,Random,80,77,0,80
0,MindistScore,Random,16,80,0,80
0,MindistScore,Random,80,80,0,70
0,MindistScore,Random,80,80,0,80
0,MindistScore,Random,3,80,0,80
0,MindistScore,Random,80,39,0,74
0,MindistScore,Random,78,80,0,80
0,MindistScore,Random,41,80,0,80
0,MindistScore,Random,80,80,0,64
0,MindistScore,Random,80,54,0,80
0,MindistScore,Random,80,80,0,53
0,MindistScore,Random,49,80,0,32
0,MindistScore,Random,80,80,0,51
0,MindistScore,Random,80,80,0,80
0,MindistScore,Random,80,80,0,80
0,MindistScore,Random,80,80,0,25
0,MindistScore,Random,80,75,0,51
0,MindistScore,Random,45,19,0,80
0,MindistScore,Random,80,80,0,80
0,MindistScore,Random,80,32,0,39
0,MindistScore,Random,80,75,0,80
0,MindistScore,Random,2,80,0,80
0,MindistScore,Random,75,80,0,80
0,MindistScore,Random,70,80,0,63
0,MindistScore,Random,80,78,0,74
0,MindistScore,Random,80,80,0,80
0,MindistScore,Random,80,80,0,80
0,MindistScore,Random,80,17,0,15
0,MindistScore,Random,70,78,0,34
0,MindistScore,Random,80,80,0,79
0,MindistScore,Random,80,80,0,80
0,MindistScore,Random,36,80,0,80
0,MindistScore,Random,80,43,0,80
0,MindistScore,Random,68,77,0,22
0,MindistScore,Random,29,24,0,80
0,MindistScore,Random,78,48,0,80
0,MindistScore,Random,80,80,0,43
0,MindistScore,Random,80,80,0,80
0,MindistScore,Random,40,80,0,80
0,MindistScore,Random,7,36,0,43
0,MindistScore,Random,79,28,0,37
0,MindistScore,Random,41,54,0,66
0,MindistScore,Random,80,80,0,80
0,MindistScore,Random,80,75,0,80
0,MindistScore,Random,63,80,0,80
0,MindistScore,Random,80,40,0,19
0,MindistScore,Random,14,42,0,80
0,MindistScore,Random,80,80,0,80
0,MindistScore,Random,69,80,0,70
0,MindistScore,Random,66,23,0,35
0,MindistScore,Random,74,73,0,34
0,MindistScore,Random,80,80,0,80
0,MindistScore,Random,69,80,0,80
0,MindistScore,Random,56,80,0,80
0,MindistScore,Random,79,14,0,80
0,MindistScore,Random,74,40,0,80
0,MindistScore,Random,80,40,0,40
0,MindistScore,Random,80,60,0,80
0,MindistScore,Random,66,80,0,80
0,MindistScore,Random,80,80,0,80
0,MindistScore,Random,80,80,0,80
0,MindistScore,Random,80,23,0,80
0,MindistScore,Random,67,80,0,80
0,MindistScore,Random,62,79,0,79
0,MindistScore,Random,80,80,0,80
0,MindistScore,Random,58,77,0,80
0,MindistScore,Random,57,24,0,13
0,MindistScore,Random,80,23,0,28
0,MindistScore,Random,43,41,0,80
0,MindistScore,Random,80,65,0,67
0,MindistScore,Random,22,80,0,80
0,MindistScore,Random,70,23,0,24
0,MindistScore,Random,48,49,0,80
0,MindistScore,Random,60,80,0,80
0,MindistScore,Random,24,80,0,80
0,MindistScore,Random,80,44,0,63
0,MindistScore,Random,80,53,0,79
0,MindistScore,Random,80,58,0,65
0,MindistScore,Random,76,66,0,47
0,MindistScore,Random,78,50,0,80
0,MindistScore,Random,80,80,0,30
0,MindistScore,Random,44,23,0,80
0,MindistScore,Random,51,80,0,80
0,MindistScore,Random,80,70,0,80
0,MindistScore,Random,80,80,0,80
0,MindistScore,Random,80,54,0,65
0,MindistScore,Random,72,80,0,80
0,MindistScore,Random,70,80,0,47
0,MindistScore,Random,54,60,0,80
0,MindistScore,Random,80,58,0,39
0,MindistScore,Random,22,80,0,68
0,MindistScore,Random,80,68,0,76
0,MindistScore,Random,80,74,0,68
0,MindistScore,Random,50,72,0,71
1,MindistScore,Random,31,14,11,0
0,MindistScore,Random,47,17,0,70
0,MindistScore,Random,72,80,0,80
0,MindistScore,Random,80,60,0,80
0,MindistScore,Random,80,80,0,80
0,MindistScore,Random,80,2,0,42
0,MindistScore,Random,80,45,0,80
0,MindistScore,Random,80,64,0,56
0,MindistScore,Random,42,50,0,41
0,MindistScore,Random,73,73,0,80
0,MindistScore,Random,68,68,0,80
0,MindistScore,Random,80,51,0,80
0,MindistScore,Random,75,33,0,33
0,MindistScore,Random,80,80,0,80
0,MindistScore,Random,80,32,0,69
0,MindistScore,Random,64,80,0,80
1,MindistScore,Random,80,69,80,0
0,MindistScore,Random,78,80,0,80
0,MindistScore,Random,80,59,0,22
0,MindistScore,Random,80,68,0,66
0,MindistScore,Random,80,78,0,51
0,MindistScore,Random,80,80,0,80
0,MindistScore,Random,22,80,0,80
0,MindistScore,Random,74,80,0,80
0,MindistScore,Random,62,53,0,49
0,MindistScore,Random,73,80,0,80
0,MindistScore,Random,66,80,0,80
0,MindistScore,Random,80,80,0,80
0,MindistScore,Random,79,80,0,42
0,MindistScore,Random,80,80,0,24
0,MindistScore,Random,80,72,0,20
0,MindistScore,Random,37,80,0,50
0,MindistScore,Random,80,74,0,78
0,MindistScore,Random,80,78,0,80
0,MindistScore,Random,71,38,0,80
0,MindistScore,Random,55,80,0,80
0,MindistScore,Random,80,40,0,58
0,MindistScore,Random,80,12,0,80
0,MindistScore,Random,75,80,0,80
0,MindistScore,Random,45,74,0,77
0,MindistScore,Random,72,68,0,80
0,MindistScore,Random,75,80,0,80
0,MindistScore,Random,80,80,0,80
0,MindistScore,Random,42,80,0,80
