,mscore
89793,43
89794,41
89795,18
89796,46
89797,61
89798,24
89799,47
89800,25
89801,71
89802,57
89803,46
89804,56
89805,72
89806,59
89807,47
89808,40
89809,75
89810,31
89811,22
89812,29
89813,73
89814,49
89815,45
89816,17
89817,47
89818,73
89819,48
89820,77
89821,50
89822,59
89823,19
89824,44
89825,42
89826,62
89827,78
89828,45
89829,52
89830,79
89831,72
89832,53
89833,49
89834,80
89835,14
89836,43
89837,52
89838,25
89839,20
89840,28
89841,40
89842,47
89843,50
89844,51
89845,18
89846,70
89847,73
89848,80
89849,36
89850,52
89851,33
89852,46
89853,25
89854,26
89855,70
89856,33
89857,25
89858,45
89859,70
89860,45
89861,49
89862,30
89863,40
89864,74
89865,61
89866,47
89867,27
89868,24
89869,39
89870,44
89871,54
89872,38
89873,64
89874,57
89875,43
89876,50
89877,48
89878,50
89879,20
89880,79
89881,22
89882,2
89883,76
89884,43
89885,68
89886,71
89887,56
89888,39
89889,20
89890,65
89891,33
89892,79
89893,24
89894,23
89895,50
89896,66
89897,53
89898,54
89899,46
89900,46
89901,58
89902,42
89903,31
89904,54
89905,72
89906,52
89907,46
89908,52
89909,25
89910,34
89911,42
89912,43
89913,48
89914,63
89915,56
89916,53
89917,26
89918,45
89919,44
89920,25
89921,50
89922,45
89923,68
89924,27
89925,44
89926,55
89927,46
89928,57
89929,32
89930,29
89931,35
89932,41
89933,45
89934,52
89935,46
89936,73
89937,35
89938,40
89939,76
89940,48
89941,49
89942,47
89943,65
89944,32
89945,43
89946,45
89947,18
89948,35
89949,57
89950,44
89951,77
89952,36
89953,23
89954,43
89955,58
89956,42
89957,36
89958,40
89959,67
89960,58
89961,67
89962,57
89963,32
89964,34
89965,44
89966,28
89967,51
89968,39
89969,41
89970,40
89971,29
89972,45
89973,26
89974,37
89975,74
89976,39
89977,6
89978,33
89979,25
89980,41
89981,31
89982,27
89983,28
89984,48
89985,73
89986,31
89987,26
89988,80
89989,46
89990,72
89991,18
89992,75
89993,46
89994,25
89995,64
89996,24
89997,49
89998,78
89999,80
90000,26
90001,57
90002,39
90003,80
90004,80
90005,52
90006,80
90007,69
90008,49
90009,74
90010,21
90011,43
90012,42
90013,28
90014,42
90015,58
90016,78
90017,34
90018,51
90019,21
90020,68
90021,46
90022,54
90023,49
90024,24
90025,47
90026,73
90027,25
90028,78
90029,62
90030,34
90031,49
90032,42
90033,48
90034,16
90035,17
90036,40
90037,73
90038,38
90039,58
90040,49
90041,53
90042,71
90043,24
90044,74
90045,70
90046,27
90047,49
90048,40
90049,34
90050,56
90051,36
90052,80
90053,17
90054,71
90055,61
90056,47
90057,41
90058,64
90059,59
90060,67
90061,79
90062,75
90063,74
90064,80
90065,75
90066,13
90067,74
90068,22
90069,80
90070,26
90071,30
90072,16
90073,48
90074,43
90075,26
90076,42
90077,31
90078,51
90079,36
90080,80
90081,57
90082,70
90083,26
90084,80
90085,42
90086,48
90087,39
90088,45
90089,8
90090,35
90091,65
90092,45
90093,41
90094,71
90095,29
90096,32
90097,11
90098,51
90099,41
90100,13
90101,26
90102,41
90103,45
90104,47
90105,45
90106,34
90107,34
90108,44
90109,56
90110,80
90111,26
90112,54
90113,30
90114,41
90115,13
90116,58
90117,32
90118,29
90119,50
90120,22
90121,67
90122,65
90123,24
90124,73
90125,42
90126,80
90127,52
90128,47
90129,38
90130,54
90131,58
90132,24
90133,39
90134,24
90135,34
90136,80
90137,48
90138,6
90139,21
90140,45
90141,27
90142,47
90143,33
90144,37
90145,23
90146,28
90147,44
90148,49
90149,10
90150,74
90151,50
90152,69
90153,50
90154,51
90155,16
90156,61
90157,22
90158,71
90159,80
90160,28
90161,22
90162,50
90163,48
90164,51
90165,29
90166,46
90167,51
90168,47
90169,37
90170,40
90171,65
90172,22
90173,37
90174,37
90175,23
90176,41
90177,27
90178,35
90179,23
90180,36
90181,49
90182,58
90183,45
90184,72
90185,52
90186,66
90187,44
90188,26
90189,24
90190,76
90191,21
90192,50
90193,72
90194,80
90195,33
90196,33
90197,55
90198,47
90199,56
90200,51
90201,46
90202,46
90203,57
90204,44
90205,15
90206,49
90207,49
90208,67
90209,14
90210,74
90211,8
90212,41
90213,74
90214,38
90215,57
90216,56
90217,25
90218,73
90219,20
90220,57
90221,44
90222,31
90223,71
90224,50
90225,38
90226,80
90227,41
90228,36
90229,22
90230,74
90231,31
90232,39
90233,49
90234,28
90235,28
90236,10
90237,29
90238,49
90239,48
90240,39
90241,10
90242,16
90243,24
90244,45
90245,51
90246,72
90247,62
90248,37
90249,24
90250,52
90251,20
90252,22
90253,71
90254,46
90255,71
90256,67
90257,26
90258,49
90259,30
90260,42
90261,42
90262,22
90263,52
90264,47
90265,77
90266,17
90267,23
90268,54
90269,35
90270,25
90271,71
90272,19
90273,72
90274,73
90275,36
90276,53
90277,44
90278,40
90279,80
90280,63
90281,51
90282,51
90283,31
90284,37
90285,52
90286,30
90287,32
90288,29
90289,21
90290,42
90291,45
90292,45
90293,36
90294,80
90295,40
90296,46
90297,18
90298,79
90299,80
90300,25
90301,48
90302,23
90303,77
90304,38
90305,51
90306,53
90307,57
90308,38
90309,15
90310,43
90311,19
90312,80
90313,34
90314,32
90315,67
90316,47
90317,44
90318,66
90319,51
90320,80
90321,73
90322,39
90323,54
90324,57
90325,15
90326,19
90327,48
90328,20
90329,24
90330,52
90331,71
90332,52
90333,51
90334,40
90335,25
90336,72
90337,25
90338,57
90339,46
90340,63
90341,60
90342,34
90343,66
90344,24
90345,70
90346,80
90347,56
90348,20
90349,19
90350,52
90351,23
90352,40
90353,72
90354,43
90355,43
90356,75
90357,80
90358,59
90359,30
90360,35
90361,21
90362,49
90363,40
90364,47
90365,21
90366,40
90367,50
90368,26
90369,22
90370,76
90371,39
90372,68
90373,20
90374,74
90375,31
90376,41
90377,51
90378,19
90379,29
90380,80
90381,41
90382,59
90383,40
90384,67
90385,26
90386,48
90387,15
90388,73
90389,26
90390,31
90391,43
90392,52
90393,47
90394,27
90395,20
90396,35
90397,51
90398,42
90399,31
90400,49
90401,57
90402,23
90403,48
90404,25
90405,61
90406,37
90407,78
90408,26
90409,62
90410,22
90411,40
90412,51
90413,58
90414,35
90415,75
90416,50
90417,13
90418,69
90419,66
90420,44
90421,62
90422,42
90423,47
90424,27
90425,47
90426,2
90427,77
90428,8
90429,48
90430,51
90431,22
90432,25
90433,69
90434,40
90435,73
90436,55
90437,17
90438,26
90439,30
90440,61
90441,22
90442,29
90443,22
90444,36
90445,37
90446,23
90447,37
90448,51
90449,22
90450,56
90451,73
90452,55
90453,27
90454,80
90455,49
90456,45
90457,64
90458,43
90459,44
90460,35
90461,79
90462,28
90463,59
90464,51
90465,49
90466,55
90467,77
90468,68
90469,58
90470,47
90471,22
90472,65
90473,38
90474,63
90475,74
90476,55
90477,48
90478,51
90479,71
90480,30
90481,34
90482,47
90483,65
90484,53
90485,22
90486,44
90487,71
90488,74
90489,41
90490,14
90491,35
90492,77
90493,36
90494,53
90495,46
90496,43
90497,47
90498,61
90499,47
90500,35
90501,24
90502,39
90503,79
90504,63
90505,47
90506,43
90507,39
90508,37
90509,77
90510,78
90511,46
90512,76
90513,25
90514,72
90515,52
90516,39
90517,70
90518,21
90519,76
90520,52
90521,23
90522,38
90523,59
90524,49
90525,34
90526,29
90527,49
90528,40
90529,23
90530,56
90531,76
90532,71
90533,48
90534,76
90535,53
90536,39
90537,66
90538,23
90539,76
90540,11
90541,28
90542,39
90543,41
90544,52
90545,43
90546,41
90547,63
90548,27
90549,53
90550,43
90551,33
90552,57
90553,19
90554,31
90555,30
90556,33
90557,59
90558,3
90559,57
90560,71
90561,44
90562,25
90563,66
90564,72
90565,35
90566,16
90567,38
90568,18
90569,45
90570,64
90571,43
90572,39
90573,72
90574,48
90575,38
90576,80
90577,45
90578,45
90579,78
90580,56
90581,40
90582,38
90583,26
90584,40
90585,33
90586,45
90587,36
90588,0
90589,26
90590,27
90591,38
90592,24
90593,67
90594,79
90595,80
90596,58
90597,43
90598,26
90599,70
90600,44
90601,8
90602,30
90603,51
90604,4
90605,31
90606,33
90607,32
90608,41
90609,57
90610,61
90611,34
90612,72
90613,24
90614,30
90615,45
90616,23
90617,74
90618,24
90619,43
90620,16
90621,52
90622,21
90623,33
90624,41
90625,14
90626,55
90627,75
90628,76
90629,27
90630,80
90631,53
90632,48
90633,76
90634,31
90635,22
90636,25
90637,17
90638,66
90639,37
90640,21
90641,55
90642,7
90643,65
90644,37
90645,45
90646,50
90647,25
90648,49
90649,48
90650,37
90651,30
90652,43
90653,59
90654,27
90655,38
90656,72
90657,43
90658,0
90659,3
90660,47
90661,49
90662,20
90663,41
90664,44
90665,22
90666,61
90667,60
90668,53
90669,76
90670,69
90671,24
90672,34
90673,68
90674,45
90675,66
90676,33
90677,20
90678,51
90679,80
90680,66
90681,25
90682,58
90683,25
90684,45
90685,19
90686,62
90687,21
90688,65
90689,80
90690,72
90691,16
90692,25
90693,41
90694,46
90695,77
90696,50
90697,49
90698,39
90699,52
90700,24
90701,63
90702,30
90703,80
90704,48
90705,80
90706,30
90707,46
90708,67
90709,39
90710,46
90711,71
90712,66
90713,45
90714,70
90715,51
90716,71
90717,48
90718,29
90719,60
90720,12
90721,23
90722,23
90723,57
90724,20
90725,15
90726,75
90727,46
90728,51
90729,21
90730,15
90731,30
90732,48
90733,40
90734,28
90735,45
90736,73
90737,24
90738,58
90739,52
90740,18
90741,70
90742,15
90743,46
90744,44
90745,34
90746,22
90747,67
90748,47
90749,20
90750,41
90751,80
90752,53
90753,48
90754,48
90755,27
90756,28
90757,39
90758,46
90759,75
90760,52
90761,24
90762,26
90763,80
90764,61
90765,74
90766,27
90767,38
90768,53
90769,30
90770,25
90771,28
90772,38
90773,23
90774,58
90775,46
90776,42
90777,48
90778,45
90779,46
90780,72
90781,45
90782,46
90783,56
90784,49
90785,48
90786,54
90787,61
90788,46
90789,66
90790,55
90791,27
90792,70
90793,35
90794,23
90795,20
90796,43
90797,70
90798,50
90799,23
90800,60
90801,71
90802,39
90803,28
90804,74
90805,40
90806,77
90807,57
90808,68
90809,50
90810,77
90811,54
90812,65
90813,60
90814,66
90815,42
90816,13
90817,10
90818,41
90819,33
90820,17
90821,60
90822,69
90823,68
90824,42
90825,45
90826,50
90827,18
90828,57
90829,35
90830,80
90831,54
90832,66
90833,79
90834,80
90835,73
90836,51
90837,46
90838,48
90839,80
90840,29
90841,48
90842,45
90843,38
90844,30
90845,36
90846,80
90847,75
90848,18
90849,41
90850,34
90851,44
90852,18
90853,61
90854,75
90855,69
90856,48
90857,72
90858,26
90859,43
90860,45
90861,55
90862,48
90863,54
90864,54
90865,64
90866,40
90867,22
90868,76
90869,20
90870,50
90871,47
90872,58
90873,52
90874,47
90875,62
90876,54
90877,29
90878,39
90879,45
90880,56
90881,55
90882,62
90883,75
90884,45
90885,14
90886,52
90887,21
90888,62
90889,40
90890,80
90891,54
90892,16
90893,26
90894,32
90895,39
90896,29
90897,22
90898,72
90899,52
90900,66
90901,80
90902,42
90903,32
90904,64
90905,20
90906,18
90907,35
90908,80
90909,27
90910,76
90911,44
90912,22
90913,74
90914,32
90915,36
90916,44
90917,52
90918,57
90919,59
90920,59
90921,61
90922,23
90923,53
90924,35
90925,40
90926,68
90927,27
90928,80
90929,66
90930,44
90931,79
90932,30
90933,41
90934,46
90935,17
90936,71
90937,31
90938,28
90939,79
90940,23
90941,57
90942,46
90943,68
90944,37
90945,35
90946,18
90947,42
90948,50
90949,47
90950,25
90951,30
90952,42
90953,31
90954,50
90955,46
90956,75
90957,47
90958,76
90959,19
90960,28
90961,32
90962,37
90963,44
90964,34
90965,61
90966,28
90967,35
90968,44
90969,17
90970,80
90971,51
90972,23
90973,77
90974,35
90975,48
90976,35
90977,25
90978,54
90979,80
90980,80
90981,67
90982,28
90983,40
90984,38
90985,22
90986,20
90987,51
90988,17
90989,73
90990,42
90991,80
90992,30
90993,23
90994,29
90995,22
90996,63
90997,48
90998,71
90999,24
91000,64
91001,77
91002,26
91003,75
91004,49
91005,74
91006,35
91007,78
91008,47
91009,51
91010,22
91011,80
91012,51
91013,22
91014,60
91015,50
91016,76
91017,45
91018,41
91019,47
91020,46
91021,18
91022,53
91023,68
91024,73
91025,45
91026,32
91027,70
91028,45
91029,18
91030,57
91031,40
91032,38
91033,80
91034,21
91035,72
91036,48
91037,19
91038,78
91039,24
91040,49
91041,43
91042,36
91043,32
91044,49
91045,32
91046,53
91047,61
91048,44
91049,23
91050,71
91051,50
91052,24
91053,31
91054,80
91055,65
91056,41
91057,74
91058,73
91059,24
91060,61
91061,17
91062,43
91063,71
91064,43
91065,24
91066,46
91067,41
91068,72
91069,40
91070,46
91071,29
91072,61
91073,40
91074,51
91075,69
91076,66
91077,28
91078,52
91079,56
91080,29
91081,23
91082,32
91083,49
91084,44
91085,28
91086,67
91087,52
91088,48
91089,25
91090,44
91091,10
91092,21
91093,32
91094,32
91095,56
91096,29
91097,44
91098,29
91099,48
91100,22
91101,50
91102,36
91103,80
91104,53
91105,40
91106,70
91107,35
91108,53
91109,56
91110,29
91111,40
91112,27
91113,58
91114,43
91115,28
91116,61
91117,45
91118,8
91119,53
91120,42
91121,43
91122,46
91123,26
91124,53
91125,49
91126,44
91127,36
91128,59
91129,29
91130,43
91131,38
91132,51
91133,23
91134,45
91135,53
91136,51
91137,32
91138,53
91139,23
91140,80
91141,49
91142,40
91143,54
91144,43
91145,25
91146,24
91147,40
91148,55
91149,45
91150,74
91151,80
91152,22
91153,42
91154,3
91155,27
91156,44
91157,47
91158,80
91159,24
91160,53
91161,31
91162,53
91163,24
91164,34
91165,15
91166,61
91167,40
91168,40
91169,29
91170,80
91171,54
91172,78
91173,41
91174,52
91175,77
91176,47
91177,54
91178,29
91179,21
91180,70
91181,75
91182,34
91183,54
91184,37
91185,20
91186,48
91187,66
91188,54
91189,73
91190,47
91191,36
91192,32
91193,70
91194,46
91195,47
91196,80
91197,39
91198,34
91199,33
91200,60
91201,53
91202,52
91203,79
91204,29
91205,80
91206,31
91207,79
91208,43
91209,51
91210,13
91211,48
91212,37
91213,18
91214,56
91215,68
91216,68
91217,46
91218,59
91219,69
91220,59
91221,29
91222,48
91223,43
91224,71
91225,69
91226,23
91227,78
91228,31
91229,23
91230,65
91231,73
91232,16
91233,14
91234,42
91235,64
91236,80
91237,19
91238,52
91239,34
91240,42
91241,57
91242,74
91243,38
91244,45
91245,51
91246,51
91247,49
91248,46
91249,57
91250,54
91251,52
91252,80
91253,76
91254,67
91255,78
91256,29
91257,33
91258,52
91259,30
91260,45
91261,73
91262,80
91263,44
91264,44
91265,14
91266,40
91267,70
91268,11
91269,66
91270,14
91271,57
91272,67
91273,31
91274,51
91275,80
91276,55
91277,34
91278,51
91279,51
91280,24
91281,29
91282,49
91283,53
91284,20
91285,80
91286,75
91287,61
91288,78
91289,35
91290,45
91291,38
91292,76
91293,75
91294,45
91295,25
91296,43
91297,52
91298,31
91299,7
91300,43
91301,58
91302,52
91303,67
91304,53
91305,36
91306,54
91307,24
91308,63
91309,29
91310,47
91311,62
91312,80
91313,53
91314,50
91315,42
91316,49
91317,38
91318,13
91319,44
91320,19
91321,60
91322,21
91323,71
91324,38
91325,17
91326,32
91327,28
91328,44
91329,30
91330,35
91331,72
91332,55
91333,34
91334,51
91335,49
91336,69
91337,29
91338,23
91339,74
91340,43
91341,33
91342,30
91343,25
91344,43
91345,43
91346,26
91347,22
91348,20
91349,58
91350,49
91351,29
91352,54
91353,37
91354,52
91355,45
91356,43
91357,26
91358,20
91359,58
91360,66
91361,24
91362,33
91363,15
91364,44
91365,49
91366,48
91367,32
91368,55
91369,39
91370,46
91371,44
91372,47
91373,36
91374,65
91375,42
91376,11
91377,43
91378,33
91379,43
91380,45
91381,80
91382,79
91383,63
91384,45
91385,44
91386,21
91387,45
91388,26
91389,57
91390,30
91391,33
91392,80
91393,52
91394,55
91395,54
91396,50
91397,80
91398,41
91399,33
91400,48
91401,17
91402,10
91403,76
91404,60
91405,50
91406,19
91407,48
91408,23
91409,31
91410,42
91411,49
91412,31
91413,52
91414,38
91415,46
91416,69
91417,26
91418,26
91419,56
91420,21
91421,47
91422,51
91423,67
91424,79
91425,47
91426,28
91427,26
91428,46
91429,58
91430,23
91431,44
91432,18
91433,53
91434,26
91435,63
91436,17
91437,49
91438,79
91439,47
91440,52
91441,78
91442,80
91443,32
91444,21
91445,45
91446,27
91447,70
91448,70
91449,45
91450,30
91451,40
91452,34
91453,25
91454,45
91455,18
91456,45
91457,27
91458,46
91459,65
91460,21
91461,25
91462,53
91463,50
91464,34
91465,15
91466,27
91467,44
91468,26
91469,42
91470,40
91471,47
91472,27
91473,32
91474,27
91475,48
91476,45
91477,79
91478,75
91479,28
91480,38
91481,43
91482,54
91483,49
91484,30
91485,80
91486,3
91487,41
91488,68
91489,26
91490,0
91491,45
91492,27
91493,29
91494,75
91495,44
91496,33
91497,77
91498,51
91499,65
91500,42
91501,24
91502,8
91503,42
91504,22
91505,66
91506,61
91507,34
91508,32
91509,68
91510,53
91511,2
91512,44
91513,49
91514,52
91515,17
91516,36
91517,44
91518,19
91519,17
91520,22
91521,42
91522,41
91523,39
91524,26
91525,59
91526,27
91527,26
91528,29
91529,41
91530,49
91531,54
91532,27
91533,46
91534,79
91535,23
91536,46
91537,60
91538,36
91539,80
91540,54
91541,27
91542,57
91543,32
91544,56
91545,38
91546,49
91547,72
91548,80
91549,31
91550,75
91551,32
91552,33
91553,52
91554,39
91555,69
91556,65
91557,28
91558,42
91559,43
91560,20
91561,75
91562,77
91563,63
91564,18
91565,50
91566,68
91567,70
91568,34
91569,50
91570,43
91571,30
91572,25
91573,71
91574,41
91575,29
91576,79
91577,58
91578,30
91579,42
91580,27
91581,45
91582,71
91583,49
91584,71
91585,78
91586,74
91587,51
91588,33
91589,52
91590,48
91591,44
91592,31
91593,47
91594,23
91595,80
91596,37
91597,64
91598,68
91599,25
91600,69
91601,77
91602,24
91603,25
91604,78
91605,68
91606,26
91607,56
91608,46
91609,73
91610,80
91611,55
91612,53
91613,50
91614,58
91615,74
91616,66
91617,33
91618,29
91619,74
91620,40
91621,32
91622,51
91623,64
91624,22
91625,22
91626,71
91627,68
91628,70
91629,43
91630,79
91631,31
91632,46
91633,17
91634,70
91635,16
91636,51
91637,39
91638,46
91639,46
91640,50
91641,45
91642,75
91643,35
91644,31
91645,72
91646,48
91647,40
91648,48
91649,29
91650,41
91651,80
91652,63
91653,58
91654,22
91655,45
91656,79
91657,40
91658,24
91659,69
91660,75
91661,9
91662,30
91663,39
91664,42
91665,29
91666,39
91667,80
91668,38
91669,80
91670,24
91671,57
91672,24
91673,41
91674,56
91675,47
91676,31
91677,75
91678,75
91679,63
91680,32
91681,61
91682,24
91683,46
91684,42
91685,38
91686,3
91687,56
91688,37
91689,48
91690,16
91691,63
91692,71
91693,25
91694,77
91695,44
91696,74
91697,20
91698,55
91699,55
91700,30
91701,36
91702,25
91703,48
91704,73
91705,65
91706,24
91707,67
91708,52
91709,46
91710,40
91711,22
91712,20
91713,52
91714,28
91715,43
91716,67
91717,70
91718,78
91719,73
91720,26
91721,74
91722,49
91723,32
91724,47
91725,30
91726,65
91727,26
91728,20
91729,67
91730,31
91731,11
91732,67
91733,50
91734,52
91735,14
91736,71
91737,52
91738,51
91739,28
91740,24
91741,38
91742,52
91743,23
91744,25
91745,20
91746,20
91747,80
91748,28
91749,79
91750,34
91751,42
91752,31
91753,40
91754,26
91755,46
91756,69
91757,47
91758,68
91759,73
91760,39
91761,19
91762,40
91763,53
91764,24
91765,14
91766,61
91767,25
91768,73
91769,17
91770,33
91771,67
91772,26
91773,20
91774,44
91775,70
91776,49
91777,25
91778,37
91779,64
91780,63
91781,24
91782,62
91783,33
91784,69
91785,70
91786,79
91787,37
91788,22
91789,29
91790,54
91791,39
91792,39
91793,24
91794,57
91795,45
91796,51
91797,43
91798,48
91799,60
91800,38
91801,28
91802,37
91803,50
91804,28
91805,27
91806,44
91807,19
91808,42
91809,43
91810,46
91811,65
91812,55
91813,41
91814,50
91815,55
91816,18
91817,43
91818,73
91819,51
91820,75
91821,49
91822,51
91823,72
91824,40
91825,43
91826,74
91827,50
91828,23
91829,56
91830,24
91831,78
91832,17
91833,70
91834,80
91835,39
91836,30
91837,23
91838,19
91839,61
91840,78
91841,47
91842,62
91843,50
91844,69
91845,46
91846,56
91847,42
91848,50
91849,48
91850,18
91851,68
91852,21
91853,45
91854,50
91855,65
91856,80
91857,35
91858,25
91859,40
91860,53
91861,23
91862,29
91863,74
91864,20
91865,45
91866,79
91867,40
91868,80
91869,29
91870,59
91871,41
91872,68
91873,57
91874,80
91875,58
91876,25
91877,80
91878,41
91879,41
91880,26
91881,17
91882,18
91883,52
91884,61
91885,30
91886,36
91887,20
91888,24
91889,61
91890,80
91891,10
91892,22
91893,39
91894,50
91895,52
91896,19
91897,80
91898,76
91899,54
91900,25
91901,73
91902,57
91903,51
91904,47
91905,30
91906,46
91907,48
91908,37
91909,50
91910,44
91911,24
91912,65
91913,38
91914,69
91915,51
91916,51
91917,80
91918,33
91919,14
91920,56
91921,23
91922,72
91923,80
91924,40
91925,46
91926,14
91927,26
91928,73
91929,49
91930,23
91931,17
91932,47
91933,74
91934,72
91935,42
91936,79
91937,28
91938,51
91939,45
91940,63
91941,54
91942,18
91943,55
91944,53
91945,49
91946,80
91947,39
91948,66
91949,77
91950,39
91951,13
91952,33
91953,46
91954,39
91955,80
91956,47
91957,75
91958,51
91959,64
91960,52
91961,36
91962,8
91963,45
91964,38
91965,43
91966,42
91967,71
91968,36
91969,46
91970,31
91971,48
91972,64
91973,45
91974,56
91975,31
91976,53
91977,48
91978,56
91979,34
91980,25
91981,39
91982,33
91983,76
91984,80
91985,78
91986,43
91987,27
91988,27
91989,80
91990,62
91991,65
91992,20
91993,36
91994,77
91995,77
91996,74
91997,73
91998,71
91999,51
92000,62
92001,16
92002,43
92003,48
92004,72
92005,5
92006,22
92007,28
92008,45
92009,21
92010,71
92011,25
92012,53
92013,49
92014,35
92015,50
92016,55
92017,73
92018,30
92019,41
92020,63
92021,64
92022,80
92023,77
92024,29
92025,54
92026,7
92027,49
92028,15
92029,13
92030,35
92031,28
92032,30
92033,34
92034,25
92035,40
92036,71
92037,77
92038,54
92039,23
92040,47
92041,24
92042,5
92043,77
92044,39
92045,49
92046,47
92047,42
92048,31
92049,50
92050,30
92051,36
92052,52
92053,47
92054,60
92055,15
92056,80
92057,50
92058,23
92059,68
92060,47
92061,14
92062,41
92063,80
92064,41
92065,41
92066,41
92067,65
92068,71
92069,80
92070,41
92071,51
92072,44
92073,43
92074,71
92075,25
92076,49
92077,51
92078,54
92079,38
92080,67
92081,33
92082,67
92083,30
92084,42
92085,37
92086,41
92087,80
92088,48
92089,37
92090,44
92091,17
92092,36
92093,48
92094,41
92095,73
92096,45
92097,14
92098,70
92099,33
92100,44
92101,27
92102,20
92103,33
92104,41
92105,80
92106,40
92107,80
92108,73
92109,36
92110,32
92111,41
92112,66
92113,38
92114,54
92115,21
92116,36
92117,46
92118,40
92119,44
92120,26
92121,53
92122,56
92123,32
92124,56
92125,36
92126,48
92127,70
92128,53
92129,48
92130,62
92131,24
92132,9
92133,46
92134,55
92135,41
92136,44
92137,39
92138,23
92139,72
92140,46
92141,50
92142,53
92143,38
92144,39
92145,61
92146,27
92147,58
92148,50
92149,52
92150,51
92151,70
92152,30
92153,73
92154,37
92155,37
92156,48
92157,73
92158,51
92159,64
92160,74
92161,50
92162,55
92163,47
92164,63
92165,71
92166,43
92167,55
92168,48
92169,45
92170,47
92171,48
92172,20
92173,22
92174,53
92175,40
92176,65
92177,33
92178,3
92179,30
92180,40
92181,77
92182,70
92183,24
92184,71
92185,38
92186,25
92187,50
92188,37
92189,55
92190,72
92191,18
92192,27
92193,57
92194,66
92195,21
92196,26
92197,58
92198,45
92199,24
92200,39
92201,35
92202,64
92203,18
92204,44
92205,37
92206,46
92207,50
92208,49
92209,47
92210,53
92211,55
92212,17
92213,10
92214,48
92215,26
92216,43
92217,52
92218,77
92219,48
92220,76
92221,80
92222,56
92223,21
92224,51
92225,59
92226,80
92227,42
92228,9
92229,47
92230,38
92231,41
92232,29
92233,53
92234,52
92235,72
92236,37
92237,54
92238,49
92239,43
92240,38
92241,44
92242,21
92243,47
92244,18
92245,72
92246,22
92247,23
92248,44
92249,80
92250,62
92251,51
92252,52
92253,72
92254,70
92255,44
92256,46
92257,27
92258,49
92259,54
92260,80
92261,27
92262,39
92263,20
92264,46
92265,25
92266,35
92267,13
92268,42
92269,31
92270,69
92271,41
92272,45
92273,49
92274,35
92275,13
92276,23
92277,49
92278,41
92279,46
92280,20
92281,29
92282,24
92283,52
92284,50
92285,45
92286,34
92287,77
92288,47
92289,46
92290,39
92291,79
92292,26
92293,63
92294,31
92295,59
92296,28
92297,46
92298,28
92299,71
92300,29
92301,53
92302,58
92303,69
92304,51
92305,48
92306,59
92307,54
92308,62
92309,0
92310,20
92311,32
92312,32
92313,42
92314,51
92315,65
92316,76
92317,74
92318,56
92319,64
92320,58
92321,62
92322,52
92323,47
92324,48
92325,57
92326,46
92327,65
92328,50
92329,37
92330,66
92331,28
92332,34
92333,39
92334,32
92335,47
92336,79
92337,42
92338,71
92339,34
92340,80
92341,33
92342,64
92343,18
92344,22
92345,53
92346,58
92347,55
92348,36
92349,73
92350,25
92351,38
92352,40
92353,54
92354,80
92355,56
92356,25
92357,80
92358,34
92359,49
92360,18
92361,71
92362,30
92363,47
92364,72
92365,65
92366,14
92367,21
92368,54
92369,76
92370,71
92371,24
92372,10
92373,78
92374,43
92375,20
92376,75
92377,24
92378,21
92379,53
92380,19
92381,60
92382,43
92383,72
92384,46
92385,61
92386,6
92387,52
92388,11
92389,50
92390,43
92391,42
92392,77
92393,41
92394,43
92395,67
92396,45
92397,26
92398,22
92399,72
92400,74
92401,79
92402,68
92403,51
92404,36
92405,20
92406,76
92407,54
92408,42
92409,10
92410,39
92411,47
92412,56
92413,59
92414,24
92415,41
92416,7
92417,50
92418,20
92419,79
92420,60
92421,27
92422,39
92423,44
92424,30
92425,14
92426,51
92427,7
92428,47
92429,45
92430,27
92431,80
92432,23
92433,21
92434,59
92435,69
92436,42
92437,31
92438,66
92439,47
92440,42
92441,73
92442,53
92443,11
92444,37
92445,77
92446,38
92447,30
92448,61
92449,49
92450,36
92451,71
92452,22
92453,22
92454,72
92455,79
92456,56
92457,66
92458,50
92459,37
92460,37
92461,40
92462,47
92463,53
92464,22
92465,23
92466,19
92467,32
92468,67
92469,30
92470,26
92471,30
92472,49
92473,40
92474,39
92475,50
92476,80
92477,61
92478,49
92479,52
92480,38
92481,19
92482,72
92483,60
92484,28
92485,44
92486,42
92487,71
92488,72
92489,71
92490,45
92491,35
92492,64
92493,44
92494,80
92495,34
92496,58
92497,47
92498,80
92499,28
92500,54
92501,15
92502,48
92503,22
92504,74
92505,27
92506,37
92507,22
92508,54
92509,49
92510,24
92511,28
92512,40
92513,20
92514,26
92515,27
92516,72
92517,71
92518,48
92519,35
92520,33
92521,24
92522,48
92523,53
92524,46
92525,47
92526,54
92527,43
92528,29
92529,80
92530,50
92531,45
92532,76
92533,73
92534,21
92535,10
92536,50
92537,58
92538,72
92539,35
92540,78
92541,64
92542,29
92543,55
92544,20
92545,7
92546,38
92547,72
92548,72
92549,80
92550,64
92551,54
92552,22
92553,38
92554,57
92555,47
92556,50
92557,61
92558,38
92559,69
92560,18
92561,80
92562,52
92563,10
92564,39
92565,10
92566,36
92567,51
92568,4
92569,51
92570,77
92571,24
92572,80
92573,65
92574,38
92575,56
92576,50
92577,45
92578,31
92579,37
92580,74
92581,59
92582,66
92583,60
92584,26
92585,23
92586,48
92587,28
92588,57
92589,24
92590,33
92591,65
