,mscore
88516,25
88517,38
88518,53
88519,56
88520,54
88521,51
88522,29
88523,23
88524,41
88525,58
88526,53
88527,46
88528,23
88529,33
88530,25
88531,50
88532,6
88533,46
88534,69
88535,20
88536,19
88537,30
88538,7
88539,17
88540,20
88541,20
88542,29
88543,38
88544,39
88545,35
88546,53
88547,24
88548,44
88549,0
88550,16
88551,44
88552,33
88553,35
88554,32
88555,29
88556,28
88557,44
88558,67
88559,63
88560,53
88561,42
88562,22
88563,48
88564,24
88565,35
88566,33
88567,42
88568,41
88569,49
88570,29
88571,33
88572,24
88573,58
88574,43
88575,33
88576,80
88577,80
88578,47
88579,23
88580,32
88581,37
88582,45
88583,2
88584,34
88585,80
88586,15
88587,25
88588,76
88589,43
88590,27
88591,54
88592,38
88593,76
88594,64
88595,40
88596,69
88597,47
88598,32
88599,36
88600,10
88601,25
88602,55
88603,15
88604,49
88605,34
88606,56
88607,28
88608,33
88609,64
88610,10
88611,29
88612,44
88613,20
88614,51
88615,26
88616,26
88617,63
88618,25
88619,15
88620,70
88621,69
88622,15
88623,28
88624,75
88625,47
88626,49
88627,51
88628,76
88629,74
88630,27
88631,52
88632,41
88633,28
88634,20
88635,68
88636,30
88637,67
88638,72
88639,46
88640,33
88641,44
88642,34
88643,29
88644,33
88645,62
88646,24
88647,44
88648,21
88649,19
88650,33
88651,20
88652,77
88653,23
88654,47
88655,40
88656,30
88657,43
88658,46
88659,29
88660,50
88661,19
88662,74
88663,47
88664,69
88665,28
88666,25
88667,45
88668,33
88669,46
88670,71
88671,66
88672,38
88673,25
88674,53
88675,42
88676,51
88677,39
88678,34
88679,69
88680,22
88681,80
88682,37
88683,33
88684,24
88685,48
88686,49
88687,20
88688,41
88689,29
88690,24
88691,16
88692,78
88693,16
88694,41
88695,47
88696,23
88697,8
88698,6
88699,18
88700,45
88701,49
88702,69
88703,80
88704,51
88705,27
88706,26
88707,19
88708,50
88709,2
88710,51
88711,19
88712,33
88713,47
88714,30
88715,57
88716,38
88717,7
88718,22
88719,47
88720,72
88721,44
88722,67
88723,39
88724,31
88725,78
88726,47
88727,26
88728,54
88729,44
88730,49
88731,38
88732,28
88733,49
88734,45
88735,47
88736,49
88737,21
88738,3
88739,52
88740,39
88741,47
88742,33
88743,27
88744,24
88745,22
88746,37
88747,28
88748,45
88749,43
88750,75
88751,49
88752,52
88753,47
88754,70
88755,46
88756,10
88757,26
88758,50
88759,57
88760,37
88761,47
88762,57
88763,50
88764,36
88765,32
88766,80
88767,44
88768,25
88769,28
88770,44
88771,44
88772,22
88773,16
88774,80
88775,58
88776,10
88777,28
88778,57
88779,20
88780,32
88781,80
88782,28
88783,39
88784,49
88785,69
88786,22
88787,26
88788,71
88789,51
88790,40
88791,10
88792,54
88793,48
88794,59
88795,46
88796,80
88797,48
88798,80
88799,2
88800,80
88801,41
88802,20
88803,44
88804,50
88805,64
88806,32
88807,64
88808,54
88809,72
88810,44
88811,49
88812,34
88813,45
88814,46
88815,29
88816,26
88817,47
88818,62
88819,36
88820,61
88821,23
88822,48
88823,25
88824,50
88825,23
88826,51
88827,19
88828,25
88829,63
88830,53
88831,72
88832,79
88833,19
88834,42
88835,80
88836,31
88837,45
88838,45
88839,37
88840,52
88841,20
88842,71
88843,43
88844,28
88845,30
88846,39
88847,57
88848,55
88849,38
88850,70
88851,57
88852,17
88853,54
88854,57
88855,28
88856,65
88857,32
88858,73
88859,35
88860,42
88861,46
88862,80
88863,45
88864,56
88865,26
88866,20
88867,35
88868,25
88869,77
88870,23
88871,39
88872,52
88873,23
88874,27
88875,34
88876,31
88877,45
88878,23
88879,21
88880,46
88881,52
88882,30
88883,34
88884,38
88885,15
88886,78
88887,77
88888,22
88889,17
88890,44
88891,24
88892,35
88893,2
88894,13
88895,56
88896,40
88897,27
88898,76
88899,45
88900,40
88901,31
88902,77
88903,25
88904,48
88905,24
88906,63
88907,49
88908,23
88909,16
88910,2
88911,0
88912,42
88913,46
88914,32
88915,20
88916,25
88917,16
88918,70
88919,73
88920,57
88921,16
88922,10
88923,48
88924,40
88925,24
88926,58
88927,52
88928,40
88929,60
88930,41
88931,63
88932,47
88933,14
88934,13
88935,71
88936,21
88937,74
88938,32
88939,46
88940,72
88941,33
88942,10
88943,42
88944,24
88945,15
88946,27
88947,48
88948,19
88949,45
88950,45
88951,52
88952,67
88953,22
88954,38
88955,15
88956,25
88957,49
88958,17
88959,26
88960,23
88961,53
88962,44
88963,34
88964,45
88965,67
88966,45
88967,23
88968,28
88969,66
88970,39
88971,68
88972,47
88973,61
88974,76
88975,75
88976,27
88977,46
88978,43
88979,26
88980,79
88981,24
88982,74
88983,24
88984,74
88985,57
88986,27
88987,48
88988,22
88989,33
88990,14
88991,54
88992,42
88993,28
88994,46
88995,49
88996,51
88997,27
88998,51
88999,51
89000,54
89001,25
89002,38
89003,44
89004,56
89005,57
89006,77
89007,45
89008,46
89009,36
89010,53
89011,51
89012,22
89013,24
89014,41
89015,31
89016,24
89017,21
89018,48
89019,32
89020,26
89021,23
89022,24
89023,24
89024,41
89025,52
89026,33
89027,17
89028,43
89029,22
89030,16
89031,41
89032,43
89033,18
89034,20
89035,17
89036,47
89037,40
89038,30
89039,53
89040,37
89041,34
89042,19
89043,20
89044,20
89045,27
89046,49
89047,51
89048,31
89049,13
89050,34
89051,32
89052,44
89053,49
89054,80
89055,47
89056,32
89057,48
89058,38
89059,10
89060,32
89061,12
89062,20
89063,53
89064,70
89065,70
89066,23
89067,66
89068,76
89069,56
89070,60
89071,49
89072,38
89073,70
89074,80
89075,43
89076,49
89077,66
89078,73
89079,41
89080,35
89081,56
89082,28
89083,31
89084,51
89085,54
89086,19
89087,54
89088,62
89089,30
89090,33
89091,29
89092,35
89093,73
89094,25
89095,49
89096,76
89097,21
89098,2
89099,18
89100,19
89101,40
89102,44
89103,60
89104,54
89105,80
89106,48
89107,57
89108,55
89109,22
89110,64
89111,24
89112,18
89113,23
89114,33
89115,53
89116,27
89117,10
89118,50
89119,47
89120,40
89121,73
89122,27
89123,38
89124,43
89125,52
89126,68
89127,40
89128,21
89129,52
89130,44
89131,50
89132,25
89133,27
89134,47
89135,75
89136,80
89137,26
89138,36
89139,69
89140,32
89141,24
89142,44
89143,39
89144,24
89145,73
89146,31
89147,42
89148,55
89149,25
89150,57
89151,47
89152,46
89153,67
89154,33
89155,39
89156,40
89157,50
89158,51
89159,11
89160,58
89161,29
89162,47
89163,20
89164,77
89165,44
89166,49
89167,56
89168,45
89169,46
89170,67
89171,16
89172,33
89173,80
89174,40
89175,19
89176,71
89177,55
89178,32
89179,7
89180,57
89181,78
89182,41
89183,24
89184,49
89185,22
89186,46
89187,60
89188,25
89189,68
89190,43
89191,79
89192,48
89193,38
89194,48
89195,18
89196,52
89197,51
89198,44
89199,44
89200,38
89201,45
89202,73
89203,17
89204,33
89205,36
89206,26
89207,41
89208,9
89209,63
89210,26
89211,71
89212,48
89213,43
89214,43
89215,39
89216,55
89217,34
89218,41
89219,68
89220,80
89221,35
89222,33
89223,46
89224,53
89225,69
89226,60
89227,51
89228,41
89229,41
89230,71
89231,60
89232,14
89233,72
89234,23
89235,8
89236,51
89237,10
89238,23
89239,33
89240,28
89241,52
89242,52
89243,73
89244,53
89245,40
89246,80
89247,53
89248,32
89249,29
89250,48
89251,22
89252,37
89253,29
89254,27
89255,64
89256,24
89257,58
89258,51
89259,70
89260,64
89261,43
89262,43
89263,74
89264,53
89265,26
89266,61
89267,70
89268,52
89269,26
89270,25
89271,37
89272,10
89273,10
89274,40
89275,31
89276,28
89277,49
89278,21
89279,71
89280,47
89281,49
89282,43
89283,55
89284,27
89285,80
89286,37
89287,45
89288,17
89289,48
89290,27
89291,48
89292,78
89293,47
89294,52
89295,30
89296,24
89297,53
89298,27
89299,22
89300,4
89301,31
89302,57
89303,36
89304,65
89305,69
89306,23
89307,45
89308,50
89309,78
89310,20
89311,11
89312,23
89313,26
89314,52
89315,42
89316,72
89317,23
89318,22
89319,79
89320,15
89321,23
89322,53
89323,12
89324,30
89325,43
89326,51
89327,43
89328,50
89329,70
89330,76
89331,48
89332,54
89333,25
89334,38
89335,42
89336,71
89337,58
89338,40
89339,18
89340,20
89341,23
89342,62
89343,40
89344,12
89345,58
89346,41
89347,28
89348,75
89349,21
89350,72
89351,37
89352,18
89353,38
89354,33
89355,73
89356,39
89357,29
89358,13
89359,78
89360,49
89361,52
89362,74
89363,74
89364,37
89365,34
89366,38
89367,36
89368,39
89369,28
89370,24
89371,78
89372,15
89373,26
89374,57
89375,25
89376,41
89377,62
89378,42
89379,20
89380,14
89381,70
89382,54
89383,21
89384,43
89385,28
89386,46
89387,51
89388,24
89389,10
89390,23
89391,38
89392,80
89393,48
89394,73
89395,49
89396,34
89397,56
89398,44
89399,58
89400,43
89401,25
89402,69
89403,45
89404,74
89405,58
89406,52
89407,52
89408,53
89409,40
89410,39
89411,65
89412,58
89413,10
89414,30
89415,27
89416,8
89417,75
89418,19
89419,80
89420,21
89421,43
89422,80
89423,27
89424,40
89425,42
89426,38
89427,65
89428,26
89429,70
89430,21
89431,22
89432,59
89433,27
89434,22
89435,19
89436,80
89437,29
89438,36
89439,35
89440,28
89441,56
89442,20
89443,40
89444,32
89445,45
89446,32
89447,16
89448,6
89449,42
89450,60
89451,46
89452,78
89453,38
89454,7
89455,44
89456,21
89457,25
89458,25
89459,43
89460,42
89461,72
89462,18
89463,77
89464,36
89465,25
89466,46
89467,19
89468,66
89469,18
89470,32
89471,43
89472,47
89473,38
89474,76
89475,17
89476,46
89477,48
89478,34
89479,64
89480,76
89481,51
89482,51
89483,55
89484,46
89485,49
89486,78
89487,45
89488,63
89489,22
89490,63
89491,43
89492,48
89493,61
89494,25
89495,29
89496,29
89497,42
89498,77
89499,41
89500,34
89501,72
89502,46
89503,64
89504,22
89505,33
89506,27
89507,23
89508,8
89509,32
89510,46
89511,53
89512,45
89513,19
89514,32
89515,71
89516,23
89517,25
89518,29
89519,20
89520,17
89521,51
89522,49
89523,32
89524,51
89525,26
89526,64
89527,19
89528,49
89529,28
89530,31
89531,47
89532,49
89533,48
89534,55
89535,76
89536,54
89537,61
89538,64
89539,26
89540,80
89541,41
89542,71
89543,30
89544,49
89545,28
89546,63
89547,53
89548,38
89549,27
89550,69
89551,31
89552,22
89553,79
89554,57
89555,29
89556,33
89557,68
89558,56
89559,34
89560,41
89561,58
89562,24
89563,45
89564,28
89565,27
89566,79
89567,74
89568,30
89569,38
89570,39
89571,22
89572,27
89573,18
89574,29
89575,56
89576,50
89577,17
89578,28
89579,21
89580,32
89581,20
89582,57
89583,80
89584,51
89585,47
89586,61
89587,23
89588,22
89589,46
89590,33
89591,24
89592,40
89593,2
89594,80
89595,79
89596,19
89597,64
89598,22
89599,68
89600,63
89601,34
89602,31
89603,51
89604,26
89605,56
89606,70
89607,20
89608,51
89609,8
89610,38
89611,58
89612,22
89613,54
89614,25
89615,45
89616,41
89617,22
89618,63
89619,12
89620,21
89621,38
89622,30
89623,64
89624,69
89625,10
89626,51
89627,66
89628,79
89629,17
89630,80
89631,63
89632,80
89633,57
89634,55
89635,51
89636,55
89637,30
89638,17
89639,37
89640,47
89641,29
89642,49
89643,44
89644,20
89645,36
89646,30
89647,68
89648,20
89649,50
89650,52
89651,17
89652,58
89653,15
89654,46
89655,49
89656,53
89657,31
89658,29
89659,22
89660,49
89661,24
89662,49
89663,47
89664,37
89665,40
89666,47
89667,73
89668,27
89669,42
89670,44
89671,43
89672,47
89673,44
89674,70
89675,78
89676,17
89677,71
89678,52
89679,24
89680,46
89681,25
89682,10
89683,39
89684,30
89685,18
89686,38
89687,37
89688,39
89689,16
89690,33
89691,12
89692,30
89693,47
89694,30
89695,39
89696,47
89697,32
89698,35
89699,34
89700,22
89701,68
89702,17
89703,71
89704,35
89705,44
89706,22
89707,25
89708,12
89709,25
89710,66
89711,41
89712,37
89713,65
89714,58
89715,30
89716,46
89717,26
89718,80
89719,28
89720,20
89721,40
89722,50
89723,29
89724,30
89725,47
89726,61
89727,33
89728,45
89729,45
89730,57
89731,50
89732,42
89733,24
89734,17
89735,55
89736,55
89737,32
89738,61
89739,31
89740,35
89741,43
89742,30
89743,50
89744,13
89745,50
89746,38
89747,47
89748,23
89749,42
89750,80
89751,47
89752,79
89753,52
89754,46
89755,66
89756,24
89757,27
89758,71
89759,18
89760,53
89761,32
89762,53
89763,57
89764,33
89765,42
89766,31
89767,23
89768,66
89769,30
89770,51
89771,17
89772,37
89773,37
89774,75
89775,41
89776,39
89777,35
89778,48
89779,32
89780,22
89781,21
89782,74
89783,26
89784,76
89785,31
89786,55
89787,41
89788,55
89789,34
89790,47
89791,48
89792,32
89793,25
89794,23
89795,33
89796,52
89797,49
89798,42
89799,38
89800,75
89801,70
89802,10
89803,28
89804,40
89805,22
89806,59
89807,80
89808,76
89809,10
89810,32
89811,14
89812,17
89813,27
89814,33
89815,38
89816,48
89817,29
89818,54
89819,27
89820,37
89821,33
89822,26
89823,27
89824,25
89825,50
89826,80
89827,35
89828,30
89829,41
89830,36
89831,29
89832,21
89833,45
89834,48
89835,80
89836,45
89837,29
89838,80
89839,30
89840,37
89841,72
89842,53
89843,41
89844,39
89845,80
89846,22
89847,20
89848,47
89849,80
89850,31
89851,54
89852,25
89853,77
89854,80
89855,37
89856,63
89857,50
89858,51
89859,77
89860,20
89861,37
89862,72
89863,32
89864,30
89865,17
89866,44
89867,18
89868,72
89869,30
89870,33
89871,42
89872,3
89873,32
89874,17
89875,47
89876,50
89877,47
89878,44
89879,36
89880,26
89881,18
89882,43
89883,42
89884,24
89885,17
89886,31
89887,40
89888,25
89889,28
89890,61
89891,18
89892,59
89893,50
89894,40
89895,37
89896,25
89897,62
89898,47
89899,28
89900,25
89901,72
89902,24
89903,31
89904,44
89905,71
89906,24
89907,44
89908,79
89909,45
89910,43
89911,33
89912,59
89913,23
89914,50
89915,77
89916,49
89917,27
89918,37
89919,33
89920,78
89921,44
89922,43
89923,19
89924,20
89925,44
89926,36
89927,60
89928,23
89929,80
89930,34
89931,20
89932,30
89933,26
89934,55
89935,14
89936,17
89937,58
89938,71
89939,71
89940,42
89941,31
89942,69
89943,70
89944,20
89945,26
89946,58
89947,35
89948,44
89949,32
89950,42
89951,48
89952,31
89953,49
89954,48
89955,45
89956,41
89957,45
89958,73
89959,27
89960,49
89961,25
89962,12
89963,51
89964,36
89965,3
89966,80
89967,25
89968,33
89969,66
89970,37
89971,42
89972,24
89973,36
89974,18
89975,47
89976,75
89977,7
89978,37
89979,36
89980,39
89981,31
89982,38
89983,43
89984,21
89985,39
89986,45
89987,59
89988,47
89989,63
89990,51
89991,17
89992,54
89993,42
89994,32
89995,75
89996,80
89997,50
89998,46
89999,26
90000,25
90001,46
90002,50
90003,50
90004,30
90005,17
90006,45
90007,36
90008,29
90009,19
90010,19
90011,28
90012,67
90013,22
90014,24
90015,45
90016,54
90017,50
90018,46
90019,30
90020,23
90021,51
90022,41
90023,42
90024,42
90025,50
90026,22
90027,26
90028,32
90029,26
90030,36
90031,49
90032,41
90033,28
90034,27
90035,59
90036,23
90037,40
90038,38
90039,51
90040,47
90041,65
90042,63
90043,28
90044,63
90045,21
90046,43
90047,53
90048,74
90049,24
90050,72
90051,25
90052,65
90053,47
90054,21
90055,22
90056,21
90057,59
90058,48
90059,22
90060,46
90061,30
90062,24
90063,53
90064,40
90065,42
90066,19
90067,45
90068,39
90069,21
90070,44
90071,52
90072,20
90073,46
90074,80
90075,50
90076,18
90077,44
90078,44
90079,15
90080,47
90081,54
90082,48
90083,18
90084,70
90085,40
90086,2
90087,79
90088,23
90089,49
90090,27
90091,15
90092,37
90093,24
90094,48
90095,20
90096,40
90097,65
90098,70
90099,70
90100,49
90101,79
90102,32
90103,8
90104,44
90105,52
90106,76
90107,79
90108,56
90109,46
90110,28
90111,25
90112,31
90113,32
90114,55
90115,45
90116,22
90117,29
90118,20
90119,47
90120,21
90121,59
90122,44
90123,32
90124,50
90125,50
90126,21
90127,76
90128,25
90129,49
90130,21
90131,78
90132,35
90133,47
90134,64
90135,43
90136,46
90137,72
90138,40
90139,51
90140,58
90141,39
90142,24
90143,36
90144,37
90145,37
90146,21
90147,33
90148,27
90149,36
90150,51
90151,43
90152,49
90153,31
90154,50
90155,32
90156,34
90157,44
90158,55
90159,50
90160,64
90161,49
90162,37
90163,18
90164,41
90165,33
90166,51
90167,22
90168,47
90169,80
90170,42
90171,70
90172,32
90173,80
90174,43
90175,16
90176,47
90177,55
90178,43
90179,34
90180,17
90181,33
90182,34
90183,72
90184,22
90185,49
90186,76
90187,21
90188,77
90189,39
90190,73
90191,27
90192,68
90193,27
90194,42
90195,38
90196,47
90197,45
90198,58
90199,55
90200,74
90201,44
90202,26
90203,77
90204,29
90205,46
90206,80
90207,38
90208,40
90209,31
90210,57
90211,31
90212,24
90213,33
90214,48
90215,56
90216,16
90217,37
90218,14
90219,35
90220,67
90221,22
90222,24
90223,29
90224,18
90225,58
90226,56
90227,80
90228,21
90229,46
90230,36
90231,36
90232,52
90233,48
90234,28
90235,27
90236,50
90237,20
90238,50
90239,70
90240,46
90241,44
90242,52
90243,47
90244,26
90245,76
90246,76
90247,45
90248,67
90249,21
90250,18
90251,25
90252,44
90253,27
90254,29
90255,22
90256,33
90257,40
90258,25
90259,7
90260,49
90261,22
90262,26
90263,15
90264,78
90265,25
90266,25
90267,2
90268,72
90269,37
90270,30
90271,48
90272,61
90273,17
90274,70
90275,39
90276,30
90277,25
90278,41
90279,76
90280,6
90281,40
90282,18
90283,31
90284,62
90285,74
90286,53
90287,14
90288,35
90289,19
90290,54
90291,44
90292,54
90293,42
90294,43
90295,76
90296,14
90297,20
90298,21
90299,30
90300,23
90301,45
90302,80
90303,43
90304,69
90305,33
90306,25
90307,40
90308,15
90309,16
90310,49
90311,28
90312,71
90313,44
90314,23
90315,16
90316,20
90317,80
90318,62
90319,11
90320,6
90321,59
90322,36
90323,44
90324,29
90325,60
90326,80
90327,64
90328,19
90329,43
90330,26
90331,12
90332,51
90333,51
90334,52
90335,14
90336,71
90337,19
90338,23
90339,32
90340,8
90341,4
90342,49
90343,71
90344,21
90345,35
90346,22
90347,51
90348,69
90349,43
90350,22
90351,44
90352,16
90353,75
90354,29
90355,52
90356,72
90357,20
90358,43
90359,46
90360,45
90361,48
90362,50
90363,35
90364,48
90365,43
90366,57
90367,50
90368,47
90369,52
90370,26
90371,21
90372,42
90373,15
90374,32
90375,53
90376,16
90377,49
90378,22
90379,29
90380,65
90381,42
90382,44
90383,58
90384,35
90385,77
90386,76
90387,51
90388,13
90389,47
90390,49
90391,41
90392,47
90393,23
90394,26
90395,74
90396,40
90397,18
90398,66
90399,16
90400,18
90401,32
90402,50
90403,49
90404,15
90405,79
90406,62
90407,25
90408,41
90409,31
90410,20
90411,44
90412,51
90413,50
90414,30
90415,40
90416,44
90417,30
90418,53
90419,70
90420,58
90421,46
90422,47
90423,29
90424,54
90425,66
90426,54
90427,78
90428,27
90429,35
90430,41
90431,26
90432,38
90433,42
90434,65
90435,31
90436,32
90437,43
90438,51
90439,68
90440,39
90441,18
90442,15
90443,53
90444,27
90445,35
90446,44
90447,45
90448,38
90449,76
90450,28
90451,24
90452,74
90453,7
90454,53
90455,51
90456,36
90457,72
90458,50
90459,44
90460,17
90461,76
90462,24
90463,14
90464,56
90465,23
90466,49
90467,49
90468,44
90469,10
90470,17
90471,21
90472,23
90473,53
90474,15
90475,21
90476,49
90477,69
90478,13
90479,0
90480,19
90481,50
90482,43
90483,53
90484,42
90485,74
90486,49
90487,44
90488,22
90489,41
90490,63
90491,42
90492,72
90493,66
90494,45
90495,66
90496,22
90497,26
90498,40
90499,48
90500,50
90501,76
90502,62
90503,22
90504,22
90505,60
90506,54
90507,61
90508,25
90509,54
90510,31
90511,22
90512,80
90513,19
90514,31
90515,18
90516,14
90517,22
90518,22
90519,19
90520,41
90521,39
90522,39
90523,64
90524,21
90525,26
90526,38
90527,44
90528,61
90529,53
90530,37
90531,45
90532,43
90533,34
90534,50
90535,43
90536,41
90537,20
90538,43
90539,21
90540,58
90541,19
90542,27
90543,50
90544,57
90545,52
90546,37
90547,9
90548,8
90549,33
90550,50
90551,26
90552,74
90553,39
90554,25
90555,57
90556,34
90557,23
90558,37
90559,55
90560,22
90561,71
90562,40
90563,47
90564,74
90565,49
90566,32
90567,44
90568,62
90569,25
90570,41
90571,28
90572,21
90573,54
90574,13
90575,70
90576,52
90577,9
90578,14
90579,64
90580,51
90581,52
90582,39
90583,40
90584,38
90585,43
90586,29
90587,22
90588,59
90589,46
90590,58
90591,40
90592,74
90593,51
90594,68
90595,50
90596,78
90597,51
90598,43
90599,80
90600,27
90601,31
90602,23
90603,38
90604,40
90605,55
90606,24
90607,47
90608,34
90609,44
90610,39
90611,29
90612,56
90613,58
90614,30
90615,27
90616,63
90617,53
90618,47
90619,18
90620,47
90621,40
90622,48
90623,52
90624,43
90625,72
90626,59
90627,31
90628,30
90629,43
90630,27
90631,38
90632,19
90633,37
90634,71
90635,43
90636,28
90637,19
90638,54
90639,52
90640,65
90641,80
90642,48
90643,45
90644,37
90645,46
90646,26
90647,47
90648,41
90649,12
90650,49
90651,34
90652,70
90653,23
90654,34
90655,48
90656,38
90657,52
90658,2
90659,5
90660,25
90661,48
90662,24
90663,24
90664,42
90665,77
90666,30
90667,49
90668,60
90669,68
90670,28
90671,35
90672,75
90673,47
90674,52
90675,77
90676,71
90677,80
90678,77
90679,47
90680,56
90681,73
90682,41
90683,31
90684,41
90685,49
90686,45
90687,27
90688,32
90689,27
90690,50
90691,35
90692,70
90693,23
90694,44
90695,42
90696,61
90697,34
90698,18
90699,60
90700,51
90701,24
90702,44
90703,36
90704,18
90705,54
90706,67
90707,69
90708,78
90709,37
90710,36
90711,46
90712,27
90713,44
90714,27
90715,45
90716,56
90717,14
90718,28
90719,26
90720,48
90721,65
90722,42
90723,37
90724,33
90725,49
90726,46
90727,54
90728,43
90729,78
90730,28
90731,21
90732,7
90733,48
90734,73
90735,73
90736,65
90737,19
90738,40
90739,19
90740,51
90741,38
90742,17
90743,45
90744,24
90745,10
90746,31
90747,46
90748,27
90749,36
90750,42
90751,48
90752,32
90753,51
90754,71
90755,45
90756,79
90757,24
90758,26
90759,47
90760,69
90761,44
90762,19
90763,70
90764,26
90765,52
90766,49
90767,72
90768,30
90769,49
90770,52
90771,28
90772,9
90773,39
90774,36
90775,48
90776,25
90777,46
90778,44
90779,73
90780,22
90781,69
90782,42
90783,74
90784,49
90785,59
90786,47
90787,44
90788,51
90789,77
90790,12
90791,37
90792,71
90793,42
90794,40
90795,23
90796,29
90797,71
90798,54
90799,26
90800,22
90801,45
90802,25
90803,19
90804,48
90805,3
90806,22
90807,50
90808,19
90809,28
90810,38
90811,21
90812,26
90813,23
90814,53
90815,19
90816,43
90817,46
90818,34
90819,14
90820,23
90821,74
90822,57
90823,27
90824,20
90825,36
90826,31
90827,31
90828,48
90829,44
90830,79
90831,74
90832,26
90833,38
90834,20
90835,43
90836,40
90837,48
90838,25
90839,23
90840,47
90841,27
90842,54
90843,37
90844,16
90845,21
90846,80
90847,37
90848,33
90849,46
90850,45
90851,54
90852,53
90853,47
90854,51
90855,28
90856,54
90857,30
90858,42
90859,63
90860,26
90861,17
90862,63
90863,45
90864,41
90865,42
90866,54
90867,30
90868,26
90869,41
90870,80
90871,33
90872,54
90873,80
90874,37
90875,50
90876,36
90877,68
90878,52
90879,20
90880,18
90881,41
90882,22
90883,19
90884,19
90885,38
90886,60
90887,22
90888,44
90889,63
90890,50
90891,34
90892,47
90893,70
90894,58
90895,26
90896,53
90897,42
90898,48
90899,26
90900,26
90901,46
90902,24
90903,25
90904,80
90905,31
90906,67
90907,80
90908,37
90909,5
90910,42
90911,26
90912,26
90913,64
90914,47
90915,63
90916,28
90917,44
90918,70
90919,16
90920,44
90921,19
90922,34
90923,47
90924,54
90925,69
90926,29
90927,54
90928,55
90929,20
90930,49
90931,27
90932,26
90933,23
90934,10
90935,51
90936,25
90937,50
90938,59
90939,23
90940,53
90941,49
90942,69
90943,31
90944,80
90945,15
90946,79
90947,25
90948,75
90949,21
90950,32
90951,48
90952,72
90953,75
90954,45
90955,20
90956,21
90957,52
90958,24
90959,36
90960,53
90961,22
90962,48
90963,41
90964,30
90965,45
90966,53
90967,41
90968,53
90969,19
90970,54
90971,46
90972,50
90973,73
90974,37
90975,59
90976,29
90977,8
90978,43
90979,64
90980,42
90981,58
90982,49
90983,22
90984,42
90985,52
90986,34
90987,69
90988,24
90989,39
90990,72
90991,75
90992,18
90993,46
90994,59
90995,61
90996,37
90997,39
90998,22
90999,26
91000,50
91001,28
91002,73
91003,23
91004,52
91005,80
91006,45
91007,29
91008,29
91009,6
91010,45
91011,52
91012,70
91013,37
91014,43
91015,9
91016,46
91017,23
91018,30
91019,22
91020,44
91021,21
91022,72
91023,46
91024,41
91025,29
91026,17
91027,36
91028,18
91029,32
91030,24
91031,39
91032,75
91033,54
91034,31
91035,17
91036,30
91037,15
91038,41
91039,43
91040,36
91041,27
91042,76
91043,26
91044,63
91045,60
91046,67
91047,52
91048,47
91049,21
91050,28
91051,51
91052,30
91053,35
91054,22
91055,45
91056,41
91057,17
91058,33
91059,36
91060,22
91061,75
91062,47
91063,20
91064,24
91065,80
91066,19
91067,33
91068,55
91069,50
91070,28
91071,43
91072,25
91073,48
91074,53
91075,41
91076,48
91077,9
91078,43
91079,53
91080,38
91081,41
91082,38
91083,71
91084,33
91085,53
91086,47
91087,37
91088,62
91089,31
91090,77
91091,63
91092,63
91093,54
91094,34
91095,61
91096,28
91097,2
91098,19
91099,25
91100,31
91101,44
91102,68
91103,50
91104,80
91105,69
91106,30
91107,57
91108,20
91109,24
91110,35
91111,26
91112,35
91113,25
91114,24
91115,27
91116,23
91117,72
91118,38
91119,29
91120,77
91121,47
91122,27
91123,51
91124,24
91125,72
91126,36
91127,77
91128,46
91129,47
91130,44
91131,43
91132,73
91133,49
91134,17
91135,28
91136,43
91137,47
91138,80
91139,48
91140,80
91141,59
91142,52
91143,13
91144,42
91145,66
91146,38
91147,43
91148,61
91149,2
91150,25
91151,50
91152,25
91153,45
91154,60
91155,42
91156,59
91157,57
91158,27
91159,64
91160,30
91161,44
91162,29
91163,24
91164,30
91165,60
91166,47
91167,76
91168,35
91169,53
91170,45
91171,26
91172,21
91173,28
91174,45
91175,39
91176,33
91177,39
91178,53
91179,45
91180,67
91181,64
91182,23
91183,80
91184,39
91185,46
91186,27
91187,72
91188,28
91189,41
91190,59
91191,12
91192,54
91193,44
91194,53
91195,67
91196,56
91197,13
91198,58
91199,49
91200,25
91201,29
91202,20
91203,47
91204,29
91205,46
91206,25
91207,20
91208,31
91209,59
91210,20
91211,21
91212,31
91213,48
91214,41
91215,80
91216,55
91217,52
91218,10
91219,26
91220,24
91221,21
91222,79
91223,64
91224,31
91225,54
91226,57
91227,49
91228,30
91229,53
91230,39
91231,42
91232,80
91233,55
91234,32
91235,16
91236,66
91237,24
91238,32
91239,51
91240,47
91241,35
91242,49
91243,49
91244,36
91245,36
91246,24
91247,42
91248,24
91249,50
91250,65
91251,12
91252,36
91253,36
91254,39
91255,63
91256,51
91257,38
91258,39
91259,18
91260,60
91261,29
91262,31
91263,64
91264,31
91265,16
91266,28
91267,26
91268,56
91269,49
91270,17
91271,47
91272,58
91273,60
91274,42
91275,28
91276,26
91277,48
91278,48
91279,64
91280,23
91281,51
91282,42
91283,70
91284,42
91285,31
91286,71
91287,56
91288,42
91289,80
91290,50
91291,48
91292,52
91293,33
91294,17
91295,6
91296,62
91297,33
91298,40
91299,55
91300,47
91301,53
91302,29
91303,80
91304,20
91305,33
91306,35
91307,40
91308,19
91309,77
91310,17
91311,60
91312,44
91313,76
91314,44
