,mscore
77763,71
77764,55
77765,47
77766,46
77767,46
77768,32
77769,27
77770,71
77771,36
77772,76
77773,61
77774,80
77775,22
77776,58
77777,50
77778,46
77779,18
77780,18
77781,42
77782,29
77783,52
77784,38
77785,0
77786,48
77787,26
77788,21
77789,26
77790,52
77791,32
77792,31
77793,39
77794,13
77795,43
77796,46
77797,59
77798,43
77799,80
77800,38
77801,47
77802,29
77803,23
77804,80
77805,33
77806,14
77807,51
77808,23
77809,46
77810,31
77811,32
77812,64
77813,37
77814,15
77815,41
77816,55
77817,28
77818,50
77819,23
77820,51
77821,30
77822,11
77823,50
77824,24
77825,21
77826,46
77827,30
77828,29
77829,43
77830,39
77831,49
77832,40
77833,42
77834,30
77835,45
77836,43
77837,64
77838,30
77839,25
77840,48
77841,52
77842,39
77843,25
77844,64
77845,73
77846,60
77847,15
77848,76
77849,70
77850,59
77851,52
77852,68
77853,52
77854,15
77855,29
77856,18
77857,28
77858,31
77859,56
77860,48
77861,54
77862,80
77863,50
77864,17
77865,17
77866,76
77867,9
77868,22
77869,10
77870,33
77871,52
77872,58
77873,68
77874,34
77875,33
77876,46
77877,42
77878,30
77879,58
77880,71
77881,28
77882,61
77883,28
77884,41
77885,43
77886,39
77887,23
77888,41
77889,37
77890,70
77891,78
77892,59
77893,47
77894,46
77895,39
77896,18
77897,28
77898,25
77899,29
77900,60
77901,27
77902,25
77903,60
77904,25
77905,34
77906,47
77907,46
77908,17
77909,80
77910,22
77911,25
77912,27
77913,48
77914,51
77915,19
77916,48
77917,44
77918,71
77919,35
77920,58
77921,18
77922,65
77923,4
77924,44
77925,36
77926,72
77927,21
77928,43
77929,28
77930,38
77931,22
77932,55
77933,49
77934,18
77935,74
77936,73
77937,8
77938,48
77939,43
77940,14
77941,32
77942,50
77943,15
77944,31
77945,8
77946,46
77947,36
77948,70
77949,24
77950,32
77951,25
77952,25
77953,24
77954,23
77955,41
77956,28
77957,23
77958,41
77959,15
77960,44
77961,34
77962,49
77963,21
77964,16
77965,4
77966,43
77967,25
77968,61
77969,48
77970,70
77971,74
77972,52
77973,32
77974,22
77975,48
77976,50
77977,43
77978,24
77979,9
77980,47
77981,32
77982,43
77983,6
77984,16
77985,47
77986,58
77987,23
77988,52
77989,30
77990,11
77991,23
77992,18
77993,46
77994,23
77995,74
77996,38
77997,56
77998,15
77999,45
78000,41
78001,41
78002,61
78003,36
78004,10
78005,44
78006,47
78007,13
78008,47
78009,7
78010,0
78011,39
78012,40
78013,37
78014,75
78015,2
78016,25
78017,41
78018,55
78019,20
78020,56
78021,41
78022,33
78023,31
78024,77
78025,51
78026,28
78027,37
78028,52
78029,23
78030,41
78031,66
78032,25
78033,49
78034,30
78035,39
78036,27
78037,29
78038,25
78039,61
78040,28
78041,32
78042,29
78043,26
78044,6
78045,22
78046,23
78047,18
78048,24
78049,80
78050,80
78051,64
78052,38
78053,43
78054,17
78055,55
78056,41
78057,72
78058,46
78059,19
78060,20
78061,2
78062,44
78063,31
78064,50
78065,17
78066,35
78067,55
78068,80
78069,75
78070,80
78071,50
78072,38
78073,67
78074,3
78075,79
78076,24
78077,50
78078,39
78079,51
78080,76
78081,25
78082,53
78083,6
78084,28
78085,31
78086,17
78087,65
78088,9
78089,54
78090,20
78091,52
78092,59
78093,33
78094,66
78095,44
78096,31
78097,46
78098,26
78099,45
78100,53
78101,40
78102,32
78103,22
78104,18
78105,7
78106,13
78107,66
78108,40
78109,61
78110,78
78111,19
78112,75
78113,50
78114,31
78115,32
78116,48
78117,68
78118,47
78119,50
78120,26
78121,50
78122,53
78123,28
78124,27
78125,48
78126,25
78127,38
78128,24
78129,35
78130,71
78131,0
78132,42
78133,19
78134,42
78135,4
78136,54
78137,31
78138,52
78139,41
78140,4
78141,30
78142,56
78143,21
78144,34
78145,48
78146,19
78147,27
78148,43
78149,56
78150,43
78151,41
78152,25
78153,75
78154,54
78155,11
78156,45
78157,68
78158,47
78159,16
78160,49
78161,27
78162,27
78163,7
78164,58
78165,36
78166,38
78167,47
78168,65
78169,25
78170,42
78171,46
78172,41
78173,27
78174,47
78175,31
78176,24
78177,18
78178,45
78179,29
78180,48
78181,64
78182,23
78183,36
78184,22
78185,17
78186,50
78187,30
78188,76
78189,23
78190,51
78191,29
78192,16
78193,51
78194,30
78195,26
78196,43
78197,19
78198,35
78199,34
78200,59
78201,48
78202,48
78203,44
78204,27
78205,31
78206,29
78207,11
78208,70
78209,67
78210,56
78211,75
78212,17
78213,46
78214,57
78215,46
78216,2
78217,33
78218,41
78219,48
78220,21
78221,30
78222,51
78223,43
78224,17
78225,38
78226,23
78227,72
78228,19
78229,49
78230,59
78231,69
78232,26
78233,21
78234,39
78235,80
78236,29
78237,35
78238,22
78239,66
78240,31
78241,8
78242,68
78243,15
78244,51
78245,43
78246,20
78247,18
78248,32
78249,62
78250,29
78251,43
78252,52
78253,23
78254,50
78255,31
78256,27
78257,21
78258,21
78259,79
78260,15
78261,34
78262,48
78263,0
78264,77
78265,50
78266,48
78267,51
78268,28
78269,49
78270,39
78271,31
78272,7
78273,23
78274,61
78275,46
78276,43
78277,30
78278,29
78279,40
78280,48
78281,2
78282,52
78283,34
78284,79
78285,25
78286,16
78287,18
78288,43
78289,17
78290,17
78291,41
78292,25
78293,60
78294,44
78295,78
78296,23
78297,73
78298,13
78299,78
78300,27
78301,48
78302,39
78303,47
78304,37
78305,46
78306,73
78307,3
78308,61
78309,40
78310,76
78311,38
78312,20
78313,71
78314,80
78315,16
78316,18
78317,43
78318,20
78319,19
78320,31
78321,3
78322,46
78323,56
78324,26
78325,30
78326,34
78327,32
78328,22
78329,43
78330,18
78331,17
78332,24
78333,50
78334,46
78335,65
78336,10
78337,49
78338,59
78339,52
78340,29
78341,24
78342,37
78343,36
78344,61
78345,74
78346,19
78347,61
78348,14
78349,48
78350,22
78351,78
78352,35
78353,20
78354,45
78355,10
78356,46
78357,32
78358,58
78359,18
78360,28
78361,45
78362,34
78363,33
78364,28
78365,55
78366,38
78367,28
78368,71
78369,18
78370,32
78371,3
78372,56
78373,47
78374,27
78375,36
78376,60
78377,49
78378,32
78379,21
78380,27
78381,22
78382,48
78383,43
78384,24
78385,72
78386,35
78387,5
78388,49
78389,41
78390,46
78391,79
78392,25
78393,0
78394,49
78395,27
78396,57
78397,40
78398,46
78399,29
78400,65
78401,52
78402,42
78403,66
78404,46
78405,45
78406,42
78407,44
78408,52
78409,24
78410,25
78411,62
78412,35
78413,22
78414,76
78415,32
78416,46
78417,57
78418,30
78419,46
78420,73
78421,16
78422,30
78423,18
78424,29
78425,39
78426,74
78427,22
78428,31
78429,52
78430,24
78431,13
78432,39
78433,39
78434,9
78435,24
78436,43
78437,23
78438,70
78439,20
78440,26
78441,41
78442,25
78443,51
78444,22
78445,28
78446,65
78447,28
78448,31
78449,17
78450,46
78451,43
78452,5
78453,15
78454,40
78455,74
78456,45
78457,50
78458,75
78459,23
78460,24
78461,29
78462,40
78463,68
78464,80
78465,13
78466,44
78467,21
78468,13
78469,20
78470,61
78471,56
78472,31
78473,36
78474,42
78475,61
78476,24
78477,59
78478,50
78479,46
78480,19
78481,3
78482,45
78483,28
78484,71
78485,19
78486,46
78487,43
78488,10
78489,43
78490,23
78491,56
78492,44
78493,43
78494,23
78495,52
78496,35
78497,44
78498,47
78499,76
78500,19
78501,44
78502,40
78503,28
78504,20
78505,71
78506,64
78507,50
78508,75
78509,30
78510,36
78511,63
78512,51
78513,80
78514,80
78515,19
78516,12
78517,44
78518,29
78519,13
78520,20
78521,27
78522,23
78523,75
78524,55
78525,28
78526,33
78527,17
78528,25
78529,80
78530,34
78531,41
78532,26
78533,44
78534,33
78535,19
78536,44
78537,10
78538,2
78539,76
78540,73
78541,55
78542,18
78543,51
78544,21
78545,55
78546,40
78547,8
78548,48
78549,23
78550,48
78551,50
78552,56
78553,48
78554,33
78555,24
78556,65
78557,5
78558,55
78559,57
78560,62
78561,46
78562,42
78563,43
78564,19
78565,57
78566,23
78567,27
78568,44
78569,20
78570,29
78571,44
78572,44
78573,10
78574,30
78575,43
78576,20
78577,61
78578,35
78579,31
78580,28
78581,34
78582,40
78583,45
78584,30
78585,28
78586,49
78587,30
78588,24
78589,69
78590,24
78591,19
78592,49
78593,19
78594,39
78595,28
78596,40
78597,41
78598,31
78599,75
78600,51
78601,24
78602,67
78603,47
78604,36
78605,21
78606,23
78607,29
78608,43
78609,20
78610,39
78611,40
78612,3
78613,29
78614,17
78615,33
78616,30
78617,29
78618,26
78619,80
78620,8
78621,51
78622,17
78623,44
78624,34
78625,25
78626,27
78627,27
78628,25
78629,10
78630,49
78631,14
78632,33
78633,69
78634,48
78635,43
78636,80
78637,28
78638,45
78639,40
78640,48
78641,27
78642,42
78643,47
78644,45
78645,29
78646,6
78647,31
78648,80
78649,16
78650,6
78651,22
78652,29
78653,56
78654,53
78655,26
78656,22
78657,39
78658,2
78659,11
78660,20
78661,61
78662,25
78663,69
78664,29
78665,25
78666,45
78667,17
78668,27
78669,28
78670,19
78671,45
78672,36
78673,26
78674,62
78675,41
78676,63
78677,27
78678,45
78679,26
78680,54
78681,35
78682,4
78683,9
78684,40
78685,27
78686,48
78687,20
78688,50
78689,70
78690,31
78691,41
78692,56
78693,47
78694,80
78695,77
78696,13
78697,40
78698,48
78699,22
78700,38
78701,80
78702,49
78703,48
78704,39
78705,53
78706,51
78707,24
78708,51
78709,74
78710,19
78711,62
78712,44
78713,73
78714,41
78715,31
78716,47
78717,40
78718,15
78719,22
78720,9
78721,29
78722,38
78723,40
78724,77
78725,21
78726,21
78727,59
78728,27
78729,16
78730,7
78731,46
78732,21
78733,23
78734,46
78735,10
78736,19
78737,38
78738,10
78739,25
78740,40
78741,47
78742,70
78743,65
78744,57
78745,19
78746,21
78747,33
78748,44
78749,51
78750,47
78751,20
78752,16
78753,22
78754,30
78755,34
78756,3
78757,22
78758,23
78759,51
78760,4
78761,53
78762,34
78763,22
78764,75
78765,48
78766,66
78767,22
78768,60
78769,79
78770,46
78771,46
78772,22
78773,28
78774,70
78775,22
78776,20
78777,22
78778,22
78779,5
78780,44
78781,44
78782,55
78783,79
78784,10
78785,20
78786,32
78787,48
78788,56
78789,25
78790,44
78791,16
78792,73
78793,52
78794,36
78795,44
78796,44
78797,15
78798,55
78799,25
78800,21
78801,36
78802,27
78803,78
78804,39
78805,30
78806,24
78807,28
78808,55
78809,6
78810,46
78811,27
78812,36
78813,51
78814,24
78815,43
78816,46
78817,54
78818,24
78819,26
78820,66
78821,24
78822,32
78823,22
78824,54
78825,22
78826,49
78827,62
78828,10
78829,52
78830,44
78831,28
78832,23
78833,45
78834,17
78835,36
78836,69
78837,40
78838,56
78839,43
78840,45
78841,17
78842,50
78843,68
78844,39
78845,53
78846,49
78847,46
78848,48
78849,55
78850,47
78851,48
78852,10
78853,25
78854,72
78855,21
78856,46
78857,45
78858,23
78859,36
78860,22
78861,11
78862,45
78863,61
78864,44
78865,20
78866,80
78867,34
78868,19
78869,50
78870,29
78871,41
78872,25
78873,12
78874,73
78875,66
78876,8
78877,50
78878,22
78879,76
78880,13
78881,43
78882,47
78883,47
78884,80
78885,70
78886,76
78887,38
78888,50
78889,78
78890,41
78891,44
78892,29
78893,27
78894,33
78895,48
78896,80
78897,26
78898,18
78899,77
78900,46
78901,14
78902,66
78903,49
78904,40
78905,23
78906,62
78907,71
78908,52
78909,54
78910,50
78911,34
78912,26
78913,47
78914,6
78915,78
78916,16
78917,21
78918,10
78919,8
78920,54
78921,68
78922,48
78923,42
78924,22
78925,76
78926,80
78927,47
78928,51
78929,42
78930,49
78931,35
78932,19
78933,28
78934,52
78935,29
78936,16
78937,37
78938,33
78939,24
78940,80
78941,44
78942,62
78943,45
78944,49
78945,66
78946,27
78947,80
78948,52
78949,49
78950,36
78951,22
78952,33
78953,48
78954,37
78955,18
78956,22
78957,10
78958,22
78959,8
78960,38
78961,28
78962,80
78963,51
78964,18
78965,10
78966,29
78967,35
78968,18
78969,22
78970,35
78971,27
78972,44
78973,49
78974,10
78975,25
78976,55
78977,12
78978,48
78979,70
78980,72
78981,37
78982,30
78983,20
78984,66
78985,27
78986,44
78987,17
78988,30
78989,51
78990,36
78991,47
78992,73
78993,77
78994,19
78995,46
78996,34
78997,36
78998,30
78999,26
79000,30
79001,49
79002,11
79003,79
79004,57
79005,44
79006,13
79007,43
79008,19
79009,51
79010,28
79011,10
79012,31
79013,45
79014,71
79015,50
79016,65
79017,58
79018,41
79019,45
79020,45
79021,27
79022,29
79023,26
79024,24
79025,42
79026,80
79027,37
79028,21
79029,65
79030,64
79031,53
79032,22
79033,26
79034,18
79035,56
79036,19
79037,53
79038,32
79039,45
79040,51
79041,12
79042,38
79043,22
79044,20
79045,27
79046,40
79047,75
79048,43
79049,31
79050,53
79051,46
79052,54
79053,32
79054,40
79055,75
79056,52
79057,18
79058,58
79059,25
79060,40
79061,54
79062,35
79063,12
79064,45
79065,35
79066,21
79067,79
79068,39
79069,34
79070,36
79071,16
79072,23
79073,15
79074,39
79075,2
79076,10
79077,48
79078,17
79079,31
79080,10
79081,39
79082,45
79083,29
79084,77
79085,42
79086,73
79087,32
79088,25
79089,34
79090,37
79091,65
79092,49
79093,78
79094,26
79095,8
79096,47
79097,64
79098,33
79099,10
79100,33
79101,37
79102,32
79103,23
79104,62
79105,47
79106,80
79107,25
79108,37
79109,46
79110,20
79111,17
79112,58
79113,63
79114,22
79115,28
79116,49
79117,28
79118,42
79119,62
79120,50
79121,47
79122,69
79123,49
79124,58
79125,63
79126,22
79127,56
79128,20
79129,33
79130,53
79131,48
79132,19
79133,30
79134,7
79135,18
79136,16
79137,72
79138,27
79139,9
79140,14
79141,31
79142,46
79143,37
79144,30
79145,10
79146,42
79147,16
79148,22
79149,24
79150,37
79151,51
79152,9
79153,46
79154,22
79155,40
79156,13
79157,38
79158,26
79159,44
79160,51
79161,42
79162,21
79163,75
79164,15
79165,40
79166,67
79167,35
79168,23
79169,45
79170,60
79171,12
79172,25
79173,45
79174,77
79175,32
79176,36
79177,80
79178,39
79179,25
79180,79
79181,29
79182,30
79183,49
79184,18
79185,51
79186,21
79187,43
79188,41
79189,18
79190,80
79191,39
79192,20
79193,60
79194,14
79195,28
79196,69
79197,28
79198,16
79199,80
79200,49
79201,48
79202,24
79203,7
79204,26
79205,55
79206,31
79207,29
79208,36
79209,50
79210,32
79211,20
79212,38
79213,21
79214,47
79215,19
79216,48
79217,29
79218,34
79219,25
79220,27
79221,77
79222,22
79223,61
79224,71
79225,49
79226,69
79227,21
79228,16
79229,44
79230,30
79231,66
79232,36
79233,27
79234,0
79235,57
79236,19
79237,55
79238,50
79239,77
79240,27
79241,80
79242,27
79243,35
79244,26
79245,76
79246,56
79247,25
79248,14
79249,75
79250,52
79251,51
79252,52
79253,28
79254,43
79255,32
79256,53
79257,45
79258,15
79259,20
79260,46
79261,73
79262,75
79263,50
79264,66
79265,52
79266,7
79267,40
79268,24
79269,30
79270,28
79271,66
79272,51
79273,54
79274,35
79275,23
79276,26
79277,55
79278,30
79279,75
79280,21
79281,41
79282,42
79283,23
79284,10
79285,35
79286,75
79287,44
79288,57
79289,39
79290,15
79291,79
79292,42
79293,37
79294,55
79295,22
79296,58
79297,11
79298,59
79299,50
79300,50
79301,21
79302,23
79303,51
79304,16
79305,46
79306,29
79307,43
79308,45
79309,52
79310,37
79311,73
79312,26
79313,67
79314,42
79315,64
79316,64
79317,66
79318,47
79319,35
79320,32
79321,79
79322,16
79323,23
79324,21
79325,13
79326,28
79327,77
79328,17
79329,43
79330,25
79331,50
79332,16
79333,37
79334,40
79335,53
79336,18
79337,29
79338,21
79339,55
79340,38
79341,23
79342,19
79343,58
79344,23
79345,2
79346,22
79347,26
79348,24
79349,44
79350,45
79351,23
79352,38
79353,45
79354,32
79355,74
79356,41
79357,57
79358,21
79359,21
79360,51
79361,18
79362,42
79363,63
79364,73
79365,32
79366,15
79367,24
79368,54
79369,43
79370,46
79371,12
79372,53
79373,68
79374,76
79375,10
79376,43
79377,16
79378,2
79379,55
79380,80
79381,72
79382,22
79383,53
79384,49
79385,20
79386,21
79387,22
79388,19
79389,25
79390,45
79391,8
79392,52
79393,50
79394,70
79395,50
79396,43
79397,23
79398,20
79399,47
79400,43
79401,77
79402,40
79403,18
79404,28
79405,34
79406,70
79407,18
79408,10
79409,9
79410,51
79411,44
79412,42
79413,73
79414,24
79415,55
79416,40
79417,78
79418,36
79419,18
79420,26
79421,56
79422,24
79423,44
79424,45
79425,41
79426,24
79427,18
79428,61
79429,79
79430,72
79431,80
79432,44
79433,25
79434,61
79435,31
79436,70
79437,23
79438,58
79439,23
79440,48
79441,23
79442,54
79443,48
79444,44
79445,52
79446,22
79447,27
79448,43
79449,29
79450,49
79451,32
79452,75
79453,20
79454,55
79455,50
79456,68
79457,75
79458,21
79459,16
79460,43
79461,34
79462,19
79463,80
79464,39
79465,48
79466,74
79467,34
79468,26
79469,39
79470,80
79471,53
79472,19
79473,39
79474,54
79475,22
79476,33
79477,29
79478,74
79479,72
79480,66
79481,72
79482,48
79483,26
79484,18
79485,17
79486,55
79487,71
79488,28
79489,14
79490,25
79491,64
79492,22
79493,38
79494,79
79495,39
79496,24
79497,58
79498,23
79499,34
79500,44
79501,23
79502,80
79503,24
79504,36
79505,23
79506,25
79507,10
79508,77
79509,54
79510,44
79511,40
79512,37
79513,47
79514,45
79515,26
79516,59
79517,27
79518,14
79519,37
79520,24
79521,33
79522,26
79523,50
79524,33
79525,44
79526,20
79527,30
79528,74
79529,20
79530,13
79531,36
79532,53
79533,80
79534,21
79535,36
79536,31
79537,76
79538,47
79539,50
79540,44
79541,71
79542,27
79543,35
79544,40
79545,45
79546,44
79547,60
79548,23
79549,31
79550,15
79551,51
79552,17
79553,52
79554,55
79555,55
79556,77
79557,45
79558,27
79559,50
79560,20
79561,24
79562,21
79563,36
79564,62
79565,48
79566,20
79567,59
79568,15
79569,80
79570,68
79571,27
79572,36
79573,47
79574,58
79575,77
79576,19
79577,26
79578,6
79579,58
79580,53
79581,36
79582,24
79583,54
79584,21
79585,17
79586,28
79587,47
79588,48
79589,47
79590,71
79591,43
79592,13
79593,26
79594,36
79595,72
79596,53
79597,23
79598,28
79599,34
79600,57
79601,49
79602,72
79603,42
79604,26
79605,32
79606,39
79607,51
79608,49
79609,24
79610,55
79611,45
79612,22
79613,14
79614,26
79615,51
79616,80
79617,32
79618,44
79619,31
79620,23
79621,15
79622,49
79623,44
79624,21
79625,55
79626,45
79627,21
79628,19
79629,54
79630,32
79631,79
79632,40
79633,55
79634,41
79635,41
79636,41
79637,31
79638,43
79639,71
79640,56
79641,71
79642,44
79643,9
79644,40
79645,21
79646,32
79647,41
79648,69
79649,28
79650,33
79651,69
79652,43
79653,19
79654,36
79655,19
79656,51
79657,71
79658,47
79659,80
79660,6
79661,32
79662,64
79663,40
79664,16
79665,55
79666,14
79667,21
79668,30
79669,29
79670,12
79671,24
79672,53
79673,38
79674,41
79675,32
79676,25
79677,34
79678,36
79679,44
79680,5
79681,36
79682,25
79683,46
79684,75
79685,20
79686,35
79687,27
79688,39
79689,18
79690,35
79691,62
79692,22
79693,63
79694,49
79695,32
79696,21
79697,5
79698,44
79699,6
79700,77
79701,41
79702,21
79703,23
79704,80
79705,33
79706,78
79707,45
79708,78
79709,12
79710,21
79711,47
79712,40
79713,32
79714,52
79715,26
79716,31
79717,38
79718,35
79719,23
79720,19
79721,43
79722,32
79723,43
79724,49
79725,27
79726,16
79727,54
79728,80
79729,19
79730,65
79731,74
79732,50
79733,22
79734,41
79735,24
79736,64
79737,45
79738,69
79739,53
79740,49
79741,50
79742,78
79743,72
79744,24
79745,26
79746,16
79747,48
79748,12
79749,55
79750,75
79751,46
79752,74
79753,20
79754,52
79755,66
79756,52
79757,45
79758,44
79759,56
79760,80
79761,46
79762,42
79763,22
79764,52
79765,21
79766,39
79767,48
79768,42
79769,70
79770,44
79771,50
79772,47
79773,37
79774,45
79775,39
79776,45
79777,29
79778,32
79779,47
79780,19
79781,40
79782,29
79783,56
79784,74
79785,26
79786,77
79787,32
79788,51
79789,73
79790,32
79791,49
79792,69
79793,19
79794,65
79795,40
79796,46
79797,40
79798,24
79799,10
79800,80
79801,52
79802,35
79803,2
79804,10
79805,40
79806,37
79807,24
79808,33
79809,28
79810,45
79811,29
79812,80
79813,23
79814,20
79815,65
79816,28
79817,35
79818,45
79819,52
79820,30
79821,24
79822,67
79823,49
79824,12
79825,20
79826,45
79827,27
79828,23
79829,17
79830,72
79831,22
79832,41
79833,24
79834,75
79835,25
79836,40
79837,45
79838,21
79839,27
79840,80
79841,32
79842,39
79843,68
79844,59
79845,37
79846,30
79847,45
79848,42
79849,18
79850,25
79851,31
79852,80
79853,51
79854,20
79855,29
79856,37
79857,21
79858,46
79859,30
79860,52
79861,3
79862,58
79863,80
79864,24
79865,37
79866,47
79867,22
79868,24
79869,71
79870,40
79871,18
79872,51
79873,75
79874,48
79875,31
79876,21
79877,80
79878,15
79879,48
79880,49
79881,67
79882,46
79883,60
79884,40
79885,48
79886,43
79887,48
79888,26
79889,17
79890,31
79891,22
79892,42
79893,57
79894,27
79895,50
79896,47
79897,50
79898,19
79899,48
79900,78
79901,22
79902,38
79903,9
79904,24
79905,8
79906,25
79907,38
79908,72
79909,40
79910,44
79911,50
79912,38
79913,15
79914,36
79915,36
79916,56
79917,29
79918,22
79919,75
79920,40
79921,40
79922,23
79923,17
79924,20
79925,22
79926,24
79927,53
79928,48
79929,37
79930,21
79931,25
79932,22
79933,51
79934,20
79935,30
79936,22
79937,20
79938,63
79939,48
79940,52
79941,33
79942,78
79943,3
79944,25
79945,36
79946,19
79947,62
79948,22
79949,30
79950,33
79951,49
79952,34
79953,21
79954,28
79955,70
79956,34
79957,12
79958,54
79959,51
79960,24
79961,31
79962,8
79963,30
79964,42
79965,20
79966,21
79967,27
79968,39
79969,22
79970,35
79971,44
79972,51
79973,23
79974,22
79975,55
79976,64
79977,80
79978,28
79979,31
79980,43
79981,24
79982,21
79983,25
79984,14
79985,29
79986,53
79987,17
79988,31
79989,41
79990,41
79991,26
79992,68
79993,79
79994,24
79995,30
79996,42
79997,35
79998,43
79999,37
80000,22
80001,28
80002,27
80003,23
80004,33
80005,75
80006,54
80007,20
80008,73
80009,41
80010,22
80011,34
80012,79
80013,13
80014,54
80015,45
80016,65
80017,41
80018,22
80019,56
80020,41
80021,51
80022,24
80023,41
80024,49
80025,41
80026,45
80027,52
80028,36
80029,22
80030,24
80031,21
80032,47
80033,18
80034,40
80035,31
80036,53
80037,42
80038,77
80039,33
80040,52
80041,50
80042,53
80043,55
80044,14
80045,28
80046,47
80047,45
80048,42
80049,35
80050,27
80051,62
80052,16
80053,32
80054,12
80055,52
80056,23
80057,39
80058,5
80059,20
80060,10
80061,46
80062,46
80063,23
80064,49
80065,32
80066,80
80067,27
80068,22
80069,10
80070,53
80071,49
80072,24
80073,46
80074,45
80075,27
80076,16
80077,10
80078,46
80079,24
80080,40
80081,52
80082,20
80083,34
80084,33
80085,54
80086,29
80087,73
80088,66
80089,53
80090,68
80091,24
80092,27
80093,28
80094,24
80095,39
80096,34
80097,45
80098,18
80099,21
80100,37
80101,46
80102,52
80103,13
80104,58
80105,53
80106,30
80107,12
80108,36
80109,45
80110,10
80111,68
80112,27
80113,19
80114,17
80115,39
80116,23
80117,40
80118,13
80119,45
80120,47
80121,20
80122,47
80123,34
80124,59
80125,2
80126,26
80127,17
80128,50
80129,30
80130,42
80131,22
80132,40
80133,15
80134,39
80135,10
80136,57
80137,36
80138,23
80139,46
80140,55
80141,23
80142,78
80143,54
80144,55
80145,37
80146,40
80147,42
80148,33
80149,48
80150,23
80151,25
80152,24
80153,24
80154,45
80155,68
80156,34
80157,43
80158,74
80159,67
80160,48
80161,15
80162,43
80163,53
80164,30
80165,22
80166,25
80167,33
80168,44
80169,22
80170,45
80171,40
80172,58
80173,68
80174,53
80175,45
80176,22
80177,41
80178,25
80179,26
80180,47
80181,34
80182,50
80183,18
80184,43
80185,80
80186,22
80187,38
80188,20
80189,26
80190,21
80191,33
80192,64
80193,32
80194,61
80195,39
80196,57
80197,49
80198,19
80199,49
80200,35
80201,68
80202,44
80203,50
80204,41
80205,74
80206,15
80207,55
80208,20
80209,43
80210,44
80211,42
80212,33
80213,46
80214,32
80215,51
80216,22
80217,33
80218,5
80219,57
80220,60
80221,75
80222,67
80223,48
80224,53
80225,16
80226,30
80227,18
80228,38
80229,30
80230,35
80231,27
80232,32
80233,48
80234,49
80235,16
80236,12
80237,80
80238,48
80239,5
80240,46
80241,44
80242,26
80243,25
80244,44
80245,75
80246,27
80247,16
80248,19
80249,28
80250,39
80251,80
80252,45
80253,79
80254,66
80255,21
80256,70
80257,56
80258,27
80259,42
80260,29
80261,58
80262,29
80263,72
80264,26
80265,45
80266,30
80267,32
80268,26
80269,34
80270,10
80271,46
80272,48
80273,33
80274,31
80275,66
80276,27
80277,54
80278,22
80279,27
80280,38
80281,44
80282,17
80283,47
80284,43
80285,34
80286,22
80287,44
80288,30
80289,24
80290,43
80291,53
80292,16
80293,80
80294,44
80295,16
80296,19
80297,44
80298,49
80299,54
80300,32
80301,18
80302,31
80303,3
80304,57
80305,77
80306,42
80307,23
80308,34
80309,52
80310,22
80311,53
80312,16
80313,44
80314,34
80315,22
80316,23
80317,44
80318,21
80319,33
80320,49
80321,44
80322,17
80323,72
80324,70
80325,31
80326,13
80327,78
80328,27
80329,50
80330,47
80331,47
80332,23
80333,23
80334,33
80335,80
80336,48
80337,25
80338,64
80339,32
80340,23
80341,46
80342,38
80343,18
80344,44
80345,41
80346,30
80347,46
80348,24
80349,42
80350,77
80351,17
80352,28
80353,13
80354,17
80355,10
80356,66
80357,38
80358,34
80359,52
80360,38
80361,27
80362,51
80363,19
80364,20
80365,34
80366,73
80367,72
80368,37
80369,29
80370,44
80371,79
80372,73
80373,44
80374,42
80375,46
80376,43
80377,49
80378,17
80379,16
80380,30
80381,23
80382,73
80383,39
80384,33
80385,78
80386,12
80387,73
80388,73
80389,44
80390,47
80391,49
80392,13
80393,47
80394,56
80395,48
80396,50
80397,10
80398,64
80399,35
80400,8
80401,48
80402,40
80403,43
80404,40
80405,51
80406,17
80407,39
80408,4
80409,37
80410,69
80411,68
80412,45
80413,33
80414,26
80415,4
80416,31
80417,58
80418,29
80419,24
80420,2
80421,22
80422,48
80423,80
80424,35
80425,63
80426,16
80427,46
80428,30
80429,16
80430,50
80431,71
80432,20
80433,29
80434,33
80435,20
80436,43
80437,26
80438,62
80439,44
80440,80
80441,79
80442,16
80443,44
80444,45
80445,42
80446,56
80447,53
80448,17
80449,52
80450,77
80451,47
80452,67
80453,55
80454,46
80455,28
80456,27
80457,41
80458,48
80459,49
80460,54
80461,49
80462,45
80463,17
80464,45
80465,25
80466,32
80467,20
80468,75
80469,29
80470,53
80471,17
80472,35
80473,45
80474,28
80475,51
80476,17
80477,25
80478,25
80479,48
80480,31
80481,44
80482,39
80483,34
80484,33
80485,40
80486,51
80487,23
80488,20
80489,47
80490,35
80491,43
80492,41
80493,38
80494,50
80495,58
80496,49
80497,21
80498,24
80499,78
80500,44
80501,28
80502,29
80503,46
80504,33
80505,43
80506,54
80507,78
80508,29
80509,24
80510,71
80511,23
80512,40
80513,20
80514,25
80515,73
80516,38
80517,21
80518,45
80519,19
80520,24
80521,6
80522,47
80523,19
80524,33
80525,42
80526,31
80527,35
80528,18
80529,80
80530,15
80531,32
80532,18
80533,55
80534,44
80535,70
80536,43
80537,74
80538,11
80539,30
80540,23
80541,29
80542,73
80543,51
80544,64
80545,72
80546,22
80547,57
80548,53
80549,37
80550,32
80551,18
80552,16
80553,24
80554,46
80555,25
80556,41
80557,34
80558,56
80559,78
80560,26
80561,72
