"","Move","Player_1_Final1","Player_1_Final2","Player_1_Final3","Player_1_Final4","Player_2_Final1","Player_2_Final2","Player_2_Final3","Player_2_Final4","Player_1_Initial1","Player_1_Initial2","Player_1_Initial3","Player_1_Initial4","Player_2_Initial1","Player_2_Initial2","Player_2_Initial3","Player_2_Initial4","Player 1 Rolls available","Player 1 Rolls available","Player 1 Rolls available","Player 2 Rolls available","Player 2 Rolls available","Player 2 Rolls available","Player 1 Roll Chosen","Player 2 Roll Chosen","Player 1 Token Chosen","Player 2 Token Chosen","Player1 Score","Player 2 Score"
"90",12,13,16,1,13,22,1,1,1,13,14,1,13,20,1,1,1,2,2,0,2,0,0,2,2,2,1,39,21
"91",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"92",1,5,1,1,1,9,1,1,1,1,1,1,1,1,1,1,1,4,3,6,3,6,0,4,6,1,1,4,8
"93",2,5,1,4,1,13,1,1,1,5,1,1,1,9,1,1,1,3,0,0,2,4,1,3,4,3,1,7,12
"94",3,5,1,4,3,14,1,1,1,5,1,4,1,13,1,1,1,2,1,0,1,0,0,2,1,4,1,9,13
"95",4,5,6,4,3,18,1,1,1,5,1,4,3,14,1,1,1,1,4,5,1,4,0,5,4,2,1,14,17
"96",5,5,6,5,3,23,1,1,1,5,6,4,3,18,1,1,1,1,0,0,1,3,5,1,5,3,1,15,22
"97",6,8,6,5,3,24,1,1,1,5,6,5,3,23,1,1,1,1,3,0,1,0,0,3,1,1,1,18,23
"98",7,8,10,1,3,28,1,1,1,8,6,5,3,24,1,1,1,4,3,4,3,4,0,4,3,2,1,18,27
"99",8,1,10,5,3,31,1,1,1,8,10,1,3,28,1,1,1,4,0,0,2,3,4,4,2,3,1,15,30
"100",9,1,13,9,3,4,1,1,1,1,10,5,3,31,1,1,1,3,4,0,3,0,0,4,3,3,1,22,3
"101",10,1,13,10,3,20,1,1,1,1,13,9,3,4,1,1,1,1,6,5,6,5,0,1,6,3,1,23,19
"102",11,1,18,10,3,29,1,1,1,1,13,10,3,20,1,1,1,5,0,0,3,6,2,5,6,2,1,28,28
"103",12,1,18,12,3,32,1,1,1,1,18,10,3,29,1,1,1,3,2,0,3,0,0,2,3,3,1,30,31
"104",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"105",1,7,1,3,1,4,1,1,1,1,1,1,1,1,1,1,1,3,3,6,3,3,0,6,3,1,1,8,3
"106",2,7,1,6,1,14,1,1,1,7,1,3,1,4,1,1,1,3,0,0,6,2,6,3,6,3,1,11,13
"107",3,7,7,6,3,16,1,1,1,7,1,6,1,14,1,1,1,2,6,0,2,0,0,6,2,2,1,19,15
"108",4,7,12,6,3,21,1,1,1,7,7,6,3,16,1,1,1,5,1,5,1,5,0,5,5,2,1,24,20
"109",5,7,12,7,1,30,1,1,1,7,12,6,3,21,1,1,1,1,0,0,5,2,4,1,4,3,1,23,29
"110",6,7,12,7,6,32,1,1,1,7,12,7,1,30,1,1,1,5,2,0,2,0,0,5,2,4,1,28,31
"111",7,12,12,7,10,5,1,1,1,7,12,7,6,32,1,1,1,4,2,4,2,4,0,4,4,4,1,37,4
"112",8,14,12,7,10,15,1,1,1,12,12,7,10,5,1,1,1,2,0,0,3,2,6,2,6,1,1,39,14
"113",9,14,15,7,10,17,1,1,1,14,12,7,10,15,1,1,1,3,2,0,2,0,0,3,2,2,1,42,16
"114",10,20,19,7,10,27,1,1,1,14,15,7,10,17,1,1,1,6,4,6,4,6,0,6,6,1,1,52,26
"115",11,20,19,1,10,37,1,1,1,20,19,7,10,27,1,1,1,4,0,0,6,4,2,4,6,3,1,46,36
"116",12,20,21,1,10,41,1,1,1,20,19,1,10,37,1,1,1,4,2,0,4,0,0,2,4,2,1,48,40
"117",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"118",1,1,1,1,11,4,1,1,1,1,1,1,1,1,1,1,1,2,6,3,2,3,0,6,3,4,1,10,3
"119",2,1,3,1,11,9,1,1,1,1,1,1,11,4,1,1,1,2,0,0,5,1,4,2,5,2,1,12,8
"120",3,1,7,1,11,10,1,1,1,1,3,1,11,9,1,1,1,1,4,0,1,0,0,4,1,2,1,16,9
"121",4,1,12,1,11,15,1,1,1,1,7,1,11,10,1,1,1,5,5,1,5,1,0,5,5,2,1,21,14
"122",5,1,12,2,11,19,1,1,1,1,12,1,11,15,1,1,1,1,0,0,3,4,4,1,4,3,1,22,18
"123",6,1,12,6,11,22,1,1,1,1,12,2,11,19,1,1,1,3,4,0,3,0,0,4,3,3,1,26,21
"124",7,1,12,9,11,26,1,1,1,1,12,6,11,22,1,1,1,3,3,4,3,4,0,3,4,3,1,29,25
"125",8,5,12,9,11,8,1,1,1,1,12,9,11,26,1,1,1,3,0,0,5,6,5,3,6,1,1,33,7
"126",9,10,12,9,11,13,1,1,1,5,12,9,11,8,1,1,1,5,5,0,5,0,0,5,5,1,1,38,12
"127",10,19,12,9,11,15,1,1,1,10,12,9,11,13,1,1,1,6,2,1,2,1,0,6,2,1,1,47,14
