game_id,user_id_1,user_id_2,user_id_3,user_id_4,user_id_5,user_id_6,settlement_time,winner_id,s_date,pkr,game_count_1,game_count_2,game_count_3,game_count_4,game_count_5,game_count_6
605616362,12247598.0,27868153.0,28297351.0,33689328.0,3513079.0,720239.0,2021-06-21T00:07:51.047+05:30,720239,21-06-2021,2,1,1,1,1,1,1
605608189,32751786.0,38349464.0,5135964.0,61666776.0,63591947.0,75917008.0,2021-06-21T00:07:51.772+05:30,75917008,21-06-2021,2,1,2,1,1,1,1
605617096,69242901.0,31628550.0,69651547.0,73390042.0,42155029.0,36461828.0,2021-06-21T00:07:53.273+05:30,69242901,21-06-2021,3,1,1,1,1,1,1
605611821,1232274.0,16248079.0,19111148.0,22676064.0,32465052.0,43964618.0,2021-06-21T00:07:53.895+05:30,19111148,21-06-2021,2,1,1,1,1,1,1
605615844,29690285.0,31812241.0,41734437.0,61420521.0,7743846.0,77886216.0,2021-06-21T00:07:57.883+05:30,41734437,21-06-2021,2,1,1,1,1,1,1
605617003,30433796.0,3279184.0,4070071.0,45595419.0,4679999.0,6171640.0,2021-06-21T00:07:58.209+05:30,6171640,21-06-2021,2,1,1,1,1,1,1
605614868,14744589.0,24556308.0,32363990.0,35447226.0,38316296.0,77575086.0,2021-06-21T00:08:00.207+05:30,35447226,21-06-2021,2,1,1,2,1,1,1
605615734,19341951.0,19594340.0,25892038.0,5111249.0,56811963.0,63284444.0,2021-06-21T00:08:00.532+05:30,63284444,21-06-2021,2,2,2,1,1,1,1
605613658,21180129.0,25633365.0,26637495.0,48674693.0,61156961.0,9216522.0,2021-06-21T00:08:01.013+05:30,21180129,21-06-2021,2,1,1,1,1,1,1
605615838,1284093.0,14596474.0,36106083.0,41819094.0,67241280.0,77678166.0,2021-06-21T00:08:02.977+05:30,77678166,21-06-2021,2,2,1,1,1,1,1
605615701,18770115.0,27786254.0,42427691.0,69946712.0,7248149.0,77574383.0,2021-06-21T00:08:03.996+05:30,7248149,21-06-2021,2,1,2,1,2,1,2
605615182,16625309.0,20395488.0,22245524.0,43186963.0,76709498.0,76823032.0,2021-06-21T00:08:06.083+05:30,76709498,21-06-2021,2,1,1,1,1,1,1
605613529,21506608.0,23224977.0,30689338.0,64571269.0,66642774.0,71024339.0,2021-06-21T00:08:07.093+05:30,64571269,21-06-2021,2,1,1,1,1,1,1
605613749,31927087.0,34874813.0,48160270.0,50760478.0,63850738.0,75394890.0,2021-06-21T00:08:08.795+05:30,75394890,21-06-2021,2,1,1,2,1,1,1
605613736,10938249.0,17935727.0,245124.0,3012108.0,6610128.0,68524527.0,2021-06-21T00:08:08.889+05:30,17935727,21-06-2021,2,1,1,1,1,1,2
605612518,13013723.0,22589160.0,37188606.0,45029836.0,6116503.0,75136941.0,2021-06-21T00:08:09.046+05:30,45029836,21-06-2021,2,2,1,1,1,1,1
605616472,16926722.0,19015683.0,40448593.0,52121634.0,58089176.0,77774506.0,2021-06-21T00:08:09.112+05:30,77774506,21-06-2021,2,1,1,1,1,1,1
605613769,12370825.0,24944521.0,5656165.0,57985828.0,60941599.0,6337807.0,2021-06-21T00:08:10.154+05:30,12370825,21-06-2021,2,1,1,2,1,1,1
605613494,18044318.0,34092557.0,34349420.0,35045359.0,41881104.0,556583.0,2021-06-21T00:08:10.299+05:30,34092557,21-06-2021,2,1,1,1,1,1,1
605616743,10265023.0,22034436.0,24083583.0,3251326.0,32927831.0,63048984.0,2021-06-21T00:08:10.302+05:30,22034436,21-06-2021,2,1,1,2,1,2,1
605609600,10467801.0,18215794.0,22088349.0,6477769.0,8346252.0,9839496.0,2021-06-21T00:08:10.63+05:30,9839496,21-06-2021,2,2,1,1,1,1,1
605614597,17835933.0,25746568.0,33950514.0,34495387.0,39756633.0,45776771.0,2021-06-21T00:08:11.694+05:30,45776771,21-06-2021,2,1,1,1,1,1,1
605613279,61028656.0,8156184.0,38352394.0,64213169.0,1351214.0,19911351.0,2021-06-21T00:08:11.88+05:30,61028656,21-06-2021,3,1,1,1,1,1,1
605615980,31519791.0,41651003.0,59985539.0,666292.0,9062567.0,9839357.0,2021-06-21T00:08:12.011+05:30,666292,21-06-2021,2,1,2,1,2,1,1
605607592,14706184.0,26521178.0,31309920.0,5276152.0,63944536.0,64353131.0,2021-06-21T00:08:13.03+05:30,63944536,21-06-2021,2,1,1,1,1,1,1
605608750,32563356.0,33162607.0,48341026.0,6751090.0,71354034.0,77470150.0,2021-06-21T00:08:13.33+05:30,77470150,21-06-2021,2,1,1,1,1,2,1
605616909,10280792.0,17305158.0,26030223.0,26887359.0,34429630.0,75373364.0,2021-06-21T00:08:14.07+05:30,75373364,21-06-2021,2,1,1,1,1,1,1
605616805,24044955.0,24722841.0,25619787.0,29914743.0,56811963.0,65361669.0,2021-06-21T00:08:14.538+05:30,65361669,21-06-2021,2,1,1,1,1,2,1
605615945,21378674.0,31385647.0,33476783.0,36299904.0,61106381.0,76103181.0,2021-06-21T00:08:15.561+05:30,61106381,21-06-2021,2,2,3,1,1,1,1
605614037,23546864.0,23934952.0,5077963.0,6885727.0,76911955.0,76991569.0,2021-06-21T00:08:15.715+05:30,76911955,21-06-2021,2,1,1,1,1,1,1
605615901,22890252.0,27822081.0,33760563.0,56350138.0,77268528.0,77299390.0,2021-06-21T00:08:17.167+05:30,56350138,21-06-2021,2,1,1,1,1,1,1
605619613,73247299.0,63424184.0,62245016.0,12980951.0,16246959.0,50792484.0,2021-06-21T00:08:20.897+05:30,63424184,21-06-2021,1,1,1,1,1,1,1
605616357,16401911.0,19828581.0,27418825.0,30518484.0,41576027.0,77445466.0,2021-06-21T00:08:22.812+05:30,27418825,21-06-2021,2,1,2,1,1,2,1
605615714,14856515.0,33636499.0,35426072.0,77895666.0,8167259.0,8544000.0,2021-06-21T00:08:25.574+05:30,8167259,21-06-2021,2,1,1,2,1,2,1
605614403,13743580.0,21852957.0,34929123.0,37712948.0,3844470.0,8463688.0,2021-06-21T00:08:26.598+05:30,8463688,21-06-2021,2,1,1,1,1,1,1
605614954,19254559.0,3395529.0,4438390.0,63177705.0,64846452.0,69690287.0,2021-06-21T00:08:27.079+05:30,64846452,21-06-2021,2,1,1,1,1,1,1
605616898,20913299.0,2432207.0,36561101.0,60725772.0,61492767.0,8711816.0,2021-06-21T00:08:27.716+05:30,60725772,21-06-2021,2,1,1,1,2,1,1
605614327,19560814.0,29423623.0,37732713.0,39890170.0,43808324.0,58410697.0,2021-06-21T00:08:32.886+05:30,58410697,21-06-2021,2,1,1,1,1,1,1
605614021,14427925.0,198377.0,21049894.0,22429153.0,40061506.0,594889.0,2021-06-21T00:08:33.235+05:30,594889,21-06-2021,2,1,1,1,1,1,1
605615073,10896853.0,12755322.0,15407077.0,34135654.0,39237518.0,41971665.0,2021-06-21T00:08:33.879+05:30,39237518,21-06-2021,2,1,1,1,1,1,1
605608012,15337233.0,18569793.0,23565885.0,43669063.0,76597053.0,77253816.0,2021-06-21T00:08:34.839+05:30,23565885,21-06-2021,2,1,1,1,1,1,1
605614153,10301674.0,16674223.0,24179871.0,25595142.0,30108152.0,66286022.0,2021-06-21T00:08:36.471+05:30,16674223,21-06-2021,2,1,1,1,1,1,1
605613826,3474247.0,5598702.0,6374730.0,54489138.0,11622474.0,22116893.0,2021-06-21T00:08:36.917+05:30,3474247,21-06-2021,3,1,1,1,1,1,1
605615848,12101828.0,8021305.0,23252957.0,31319495.0,20985386.0,77345606.0,2021-06-21T00:08:39.703+05:30,12101828,21-06-2021,3,1,2,1,1,1,1
605615513,12351890.0,20278662.0,28510391.0,42897653.0,45039291.0,74013836.0,2021-06-21T00:08:41.712+05:30,45039291,21-06-2021,2,1,1,1,1,1,1
605616772,19541986.0,30706999.0,30961720.0,32608896.0,38086227.0,53063577.0,2021-06-21T00:08:42.222+05:30,53063577,21-06-2021,2,1,1,1,2,1,2
605615309,23448625.0,39124531.0,45598108.0,49070678.0,66475865.0,76937547.0,2021-06-21T00:08:43.393+05:30,66475865,21-06-2021,2,2,1,1,1,1,1
605613785,2624215.0,32785081.0,4477975.0,7617114.0,77866333.0,8111241.0,2021-06-21T00:08:43.748+05:30,4477975,21-06-2021,2,1,1,1,1,1,1
605617972,30163367.0,30870243.0,3136709.0,3312054.0,33428922.0,44996908.0,2021-06-21T00:08:45.494+05:30,33428922,21-06-2021,2,1,1,2,2,2,2
605611997,64589730.0,64978672.0,68468539.0,76250956.0,76609529.0,7919486.0,2021-06-21T00:08:46.15+05:30,64589730,21-06-2021,2,1,1,1,1,1,1
605617747,1619207.0,22391034.0,27547851.0,32578935.0,6404173.0,7455235.0,2021-06-21T00:08:46.183+05:30,7455235,21-06-2021,2,1,1,1,1,1,1
605610433,1320459.0,6120481.0,66425743.0,66611552.0,72539995.0,75526717.0,2021-06-21T00:08:46.492+05:30,72539995,21-06-2021,2,1,1,1,1,1,1
605609807,15244384.0,19045553.0,3522407.0,6713334.0,76948702.0,77688163.0,2021-06-21T00:08:47.227+05:30,77688163,21-06-2021,2,1,1,1,1,1,1
605616484,30298610.0,32359360.0,33742575.0,43167699.0,62933154.0,66042471.0,2021-06-21T00:08:48.952+05:30,66042471,21-06-2021,2,1,1,1,1,1,1
605617611,22227306.0,23636065.0,29084439.0,43135093.0,57767708.0,77831896.0,2021-06-21T00:08:49.35+05:30,29084439,21-06-2021,2,1,1,1,1,1,1
605614077,1401986.0,18479189.0,23149319.0,26112189.0,41673428.0,9019491.0,2021-06-21T00:08:49.729+05:30,26112189,21-06-2021,2,1,3,1,1,1,1
605617453,36339240.0,41623295.0,42710137.0,65672941.0,77870503.0,7802967.0,2021-06-21T00:08:49.771+05:30,7802967,21-06-2021,2,1,1,1,1,1,1
605614744,18112941.0,35290264.0,36857231.0,37725887.0,76246313.0,77380394.0,2021-06-21T00:08:50.737+05:30,35290264,21-06-2021,2,2,1,1,2,1,1
605616031,15003530.0,21391667.0,36687353.0,40375895.0,42429780.0,77743870.0,2021-06-21T00:08:50.773+05:30,42429780,21-06-2021,2,1,1,1,1,1,1
605616289,19315998.0,20538685.0,41113274.0,43864760.0,5144573.0,76424525.0,2021-06-21T00:08:50.971+05:30,76424525,21-06-2021,2,1,1,2,1,1,1
605613829,32099650.0,60544303.0,3258517.0,76465465.0,21911022.0,22033331.0,2021-06-21T00:08:53.217+05:30,32099650,21-06-2021,3,2,1,1,1,1,2
605614369,19299882.0,22405852.0,42746974.0,63549919.0,75149861.0,886087.0,2021-06-21T00:08:54.32+05:30,19299882,21-06-2021,2,1,1,1,1,1,1
605609461,15739046.0,17105285.0,59611709.0,623708.0,76163206.0,77310974.0,2021-06-21T00:08:56.412+05:30,17105285,21-06-2021,2,1,1,1,1,1,1
605608745,22470141.0,45922916.0,76636255.0,77178679.0,77475598.0,77840948.0,2021-06-21T00:08:56.509+05:30,45922916,21-06-2021,2,1,1,1,1,1,1
605617296,22788145.0,27492372.0,36270758.0,6290710.0,76993763.0,9251461.0,2021-06-21T00:08:56.899+05:30,76993763,21-06-2021,2,2,1,1,1,1,1
605614493,18070970.0,24098593.0,32888723.0,42333431.0,7189080.0,8900161.0,2021-06-21T00:08:59.451+05:30,8900161,21-06-2021,2,1,2,2,1,2,1
605617119,11588905.0,1189631.0,13898981.0,18367972.0,35287606.0,77623251.0,2021-06-21T00:08:59.709+05:30,35287606,21-06-2021,2,1,1,1,1,1,1
605610493,20856573.0,21919918.0,24310179.0,34305269.0,6038028.0,77862067.0,2021-06-21T00:08:59.789+05:30,6038028,21-06-2021,2,1,1,1,1,1,1
605615048,16753436.0,11876112.0,6760387.0,71700292.0,48197758.0,28541005.0,2021-06-21T00:09:00.523+05:30,16753436,21-06-2021,3,1,1,1,1,1,1
605616283,24197452.0,24929207.0,33975214.0,36806715.0,6780389.0,76680552.0,2021-06-21T00:09:02.34+05:30,6780389,21-06-2021,2,1,1,1,1,2,1
605613717,39293618.0,45968947.0,5617750.0,5949441.0,76604458.0,8195625.0,2021-06-21T00:09:04.84+05:30,5949441,21-06-2021,2,1,1,1,1,1,1
605614640,12467589.0,17861925.0,32622824.0,33940225.0,36139786.0,6701758.0,2021-06-21T00:09:06.201+05:30,33940225,21-06-2021,2,1,1,1,1,3,1
605614100,20416280.0,25584117.0,36105949.0,39547776.0,44661937.0,77522679.0,2021-06-21T00:09:06.77+05:30,77522679,21-06-2021,2,1,1,1,1,1,1
605617464,10415003.0,17089187.0,21763399.0,25549895.0,39697641.0,5674482.0,2021-06-21T00:09:07.682+05:30,25549895,21-06-2021,2,1,1,1,1,1,1
605612273,12101828.0,12615986.0,20361589.0,43330244.0,75880670.0,77693432.0,2021-06-21T00:09:08.807+05:30,12615986,21-06-2021,2,2,1,1,1,1,2
605615968,17584973.0,29401252.0,36340218.0,4218718.0,6263109.0,77669187.0,2021-06-21T00:09:09.027+05:30,29401252,21-06-2021,2,1,2,1,1,1,1
605620006,72161863.0,20631976.0,52441096.0,77513655.0,50792484.0,52445965.0,2021-06-21T00:09:10.03+05:30,72161863,21-06-2021,1,1,1,1,1,2,1
605615925,20022382.0,22727869.0,27082252.0,36540432.0,62278843.0,8859574.0,2021-06-21T00:09:10.345+05:30,27082252,21-06-2021,2,1,1,1,1,1,1
605616914,17001858.0,27726972.0,27729075.0,37709041.0,41168048.0,64702078.0,2021-06-21T00:09:10.696+05:30,64702078,21-06-2021,2,1,1,1,1,1,1
605613169,19548044.0,26872829.0,37123333.0,39490202.0,46726684.0,66055612.0,2021-06-21T00:09:11.085+05:30,19548044,21-06-2021,2,1,1,1,1,1,1
605614211,11215779.0,30825038.0,33493770.0,38293155.0,66585983.0,8205787.0,2021-06-21T00:09:11.999+05:30,38293155,21-06-2021,2,1,1,1,1,1,1
605618441,20250111.0,25086526.0,37000026.0,57985828.0,65465909.0,7372789.0,2021-06-21T00:09:14.37+05:30,7372789,21-06-2021,2,1,1,1,2,2,1
605610576,15586505.0,4755981.0,4950513.0,58031362.0,65094006.0,77870238.0,2021-06-21T00:09:14.752+05:30,77870238,21-06-2021,2,1,1,1,2,1,1
605616550,10076855.0,21440620.0,21728441.0,21956563.0,24153791.0,31452683.0,2021-06-21T00:09:15.472+05:30,31452683,21-06-2021,2,1,1,1,1,1,1
605615274,18937559.0,3073554.0,37160655.0,38607698.0,77014032.0,9437838.0,2021-06-21T00:09:16.763+05:30,77014032,21-06-2021,2,1,1,1,1,1,1
605615490,19483784.0,26397648.0,49598424.0,76849104.0,77842102.0,7798190.0,2021-06-21T00:09:18.949+05:30,7798190,21-06-2021,2,1,1,1,1,1,1
605617386,15560067.0,19136509.0,19317563.0,37487062.0,40013787.0,64648742.0,2021-06-21T00:09:19.792+05:30,37487062,21-06-2021,2,1,1,1,1,1,1
605616871,19597939.0,24009547.0,3535479.0,36710987.0,62145239.0,70807184.0,2021-06-21T00:09:19.892+05:30,19597939,21-06-2021,2,1,1,1,1,1,1
605613322,74882025.0,75290064.0,33374817.0,1914851.0,71615683.0,43347919.0,2021-06-21T00:09:20.973+05:30,74882025,21-06-2021,3,1,1,2,1,1,1
605618068,19120144.0,26652235.0,34315927.0,42713156.0,63972799.0,6684655.0,2021-06-21T00:09:24.027+05:30,19120144,21-06-2021,2,1,1,1,2,1,1
605618020,16674738.0,18114993.0,32291625.0,39723453.0,43362807.0,60497633.0,2021-06-21T00:09:24.125+05:30,16674738,21-06-2021,2,3,1,1,1,1,1
605616080,2188948.0,22178868.0,23797257.0,44151979.0,62764651.0,7265322.0,2021-06-21T00:09:25.621+05:30,7265322,21-06-2021,2,1,1,2,1,1,1
605616929,15590945.0,24607405.0,30640633.0,44836168.0,59573820.0,6570286.0,2021-06-21T00:09:25.801+05:30,6570286,21-06-2021,2,1,1,1,1,1,1
605615895,14390108.0,14687140.0,32468849.0,38830412.0,72066656.0,76540631.0,2021-06-21T00:09:27.168+05:30,14390108,21-06-2021,2,1,1,1,1,1,1
605616866,11370683.0,15946767.0,32086376.0,3408558.0,57155922.0,8005041.0,2021-06-21T00:09:29.325+05:30,8005041,21-06-2021,2,1,1,2,2,1,2
605615929,19149996.0,33649130.0,34050697.0,37217466.0,38145283.0,39056022.0,2021-06-21T00:09:31.447+05:30,38145283,21-06-2021,2,2,1,1,1,1,1
605616022,19223719.0,45113359.0,47933555.0,59999427.0,65376551.0,8450535.0,2021-06-21T00:09:31.878+05:30,19223719,21-06-2021,2,1,1,1,1,1,1
605611402,10975010.0,22060616.0,27042373.0,29948508.0,44981381.0,77634336.0,2021-06-21T00:09:32.456+05:30,44981381,21-06-2021,2,1,1,1,1,1,1
605616235,2928850.0,34633494.0,4219495.0,48091120.0,5476448.0,6977198.0,2021-06-21T00:09:32.593+05:30,6977198,21-06-2021,2,1,2,2,1,2,2
605614209,31997587.0,34126374.0,42150000.0,43703200.0,76553891.0,9963542.0,2021-06-21T00:09:35.2+05:30,31997587,21-06-2021,2,1,1,1,1,1,1
605614970,34066005.0,1019801.0,60589683.0,70670610.0,58454739.0,12399183.0,2021-06-21T00:09:35.348+05:30,34066005,21-06-2021,3,1,1,1,1,1,1
605615972,28262145.0,30059812.0,49937179.0,63843593.0,76987358.0,77895666.0,2021-06-21T00:09:38.704+05:30,30059812,21-06-2021,2,1,1,1,1,1,2
605615559,38983981.0,61576887.0,61684557.0,64097673.0,72614007.0,76937547.0,2021-06-21T00:09:39.67+05:30,76937547,21-06-2021,2,1,1,1,1,1,2
605616224,10124284.0,10640879.0,15586828.0,19806502.0,64952883.0,6756538.0,2021-06-21T00:09:40.193+05:30,10124284,21-06-2021,2,1,1,1,1,1,1
605613920,12932341.0,16347811.0,17985821.0,30867984.0,4933053.0,76648986.0,2021-06-21T00:09:44.584+05:30,76648986,21-06-2021,2,3,1,1,1,1,1
605614932,15488084.0,17261760.0,33489373.0,40400854.0,49936820.0,50787357.0,2021-06-21T00:09:44.828+05:30,49936820,21-06-2021,2,1,1,1,2,1,1
605613125,30000435.0,43126548.0,61151621.0,65681706.0,76789662.0,9090106.0,2021-06-21T00:09:46.618+05:30,76789662,21-06-2021,2,1,1,1,1,1,1
605620381,34175717.0,16768167.0,37431665.0,71470342.0,5807564.0,8156149.0,2021-06-21T00:09:47.265+05:30,8156149,21-06-2021,1,1,1,1,1,1,1
605614817,21660835.0,23367353.0,39338141.0,43300568.0,6740569.0,76760760.0,2021-06-21T00:09:48.527+05:30,39338141,21-06-2021,2,1,2,1,2,1,1
605615430,24690972.0,27868296.0,32041389.0,61308835.0,66457119.0,77842102.0,2021-06-21T00:09:49.218+05:30,24690972,21-06-2021,2,1,1,1,1,1,2
605614337,132008.0,19649394.0,22088349.0,2987452.0,33132192.0,6174849.0,2021-06-21T00:09:50.583+05:30,6174849,21-06-2021,2,1,2,2,1,1,1
605614840,11214473.0,15351612.0,33123742.0,46151976.0,5518970.0,6651357.0,2021-06-21T00:09:50.616+05:30,5518970,21-06-2021,2,1,1,1,1,1,1
605614024,31808585.0,3277579.0,42810958.0,73485333.0,75353181.0,77882028.0,2021-06-21T00:09:50.737+05:30,31808585,21-06-2021,2,1,1,1,1,1,1
605615354,10226769.0,22914551.0,31442815.0,38946160.0,42853188.0,76907978.0,2021-06-21T00:09:50.822+05:30,76907978,21-06-2021,2,1,1,1,1,1,1
605614192,11278781.0,21263940.0,33643338.0,58456813.0,63360644.0,8734568.0,2021-06-21T00:09:52.728+05:30,63360644,21-06-2021,2,1,1,1,1,1,1
605617625,17305158.0,20108170.0,25955795.0,36348773.0,67097532.0,8625441.0,2021-06-21T00:09:53.05+05:30,67097532,21-06-2021,2,2,1,1,1,2,1
605613185,21603105.0,34742650.0,37822804.0,51385597.0,52452107.0,77858418.0,2021-06-21T00:09:53.582+05:30,21603105,21-06-2021,2,1,1,1,1,1,2
605615592,15840377.0,21356134.0,34945500.0,42039984.0,42161562.0,65652538.0,2021-06-21T00:09:55.752+05:30,42039984,21-06-2021,2,1,1,1,2,1,1
605616655,15599077.0,29647950.0,43438710.0,46119011.0,62590184.0,63627331.0,2021-06-21T00:09:56.401+05:30,62590184,21-06-2021,2,1,1,1,1,1,1
605611715,1804874.0,22854437.0,29664621.0,33588290.0,64786526.0,7322577.0,2021-06-21T00:09:56.716+05:30,33588290,21-06-2021,2,1,1,1,1,1,1
605616128,18003967.0,20209241.0,2287675.0,28694905.0,39031064.0,7265322.0,2021-06-21T00:09:56.866+05:30,18003967,21-06-2021,2,1,1,1,1,1,2
605615405,27675841.0,34519521.0,44865870.0,60228678.0,62802705.0,6380396.0,2021-06-21T00:09:57.104+05:30,44865870,21-06-2021,2,1,1,2,1,1,1
605617607,17818490.0,23074924.0,36265716.0,41235079.0,6128654.0,7002374.0,2021-06-21T00:09:57.404+05:30,6128654,21-06-2021,2,1,1,1,1,1,2
605613176,16015088.0,24956140.0,55449874.0,74164673.0,76251071.0,77858639.0,2021-06-21T00:09:58.62+05:30,77858639,21-06-2021,2,2,1,1,1,1,1
605617537,22855175.0,43365658.0,44582891.0,5859698.0,72049406.0,7764467.0,2021-06-21T00:09:59.314+05:30,43365658,21-06-2021,2,1,1,1,2,1,1
605614668,15047996.0,27633508.0,33626674.0,38252793.0,7808237.0,8648634.0,2021-06-21T00:10:00.59+05:30,8648634,21-06-2021,2,1,1,1,1,1,3
605616137,24048910.0,31214033.0,33783244.0,40111188.0,61376204.0,6150118.0,2021-06-21T00:10:01.271+05:30,6150118,21-06-2021,2,1,1,1,1,1,2
605612994,10964157.0,38168213.0,41003613.0,42424987.0,5822174.0,73419825.0,2021-06-21T00:10:01.771+05:30,41003613,21-06-2021,2,1,1,1,1,1,1
605614693,19158212.0,20085136.0,25018482.0,31883607.0,62676977.0,77432682.0,2021-06-21T00:10:03.032+05:30,77432682,21-06-2021,2,1,1,1,1,1,1
605615286,11559291.0,44429740.0,52418138.0,6162135.0,62424800.0,62886397.0,2021-06-21T00:10:03.552+05:30,52418138,21-06-2021,2,1,1,1,1,1,1
605617352,21319627.0,21775286.0,24948008.0,29767276.0,31628058.0,77895547.0,2021-06-21T00:10:05.823+05:30,77895547,21-06-2021,2,1,1,2,1,1,1
605613780,18073695.0,28006324.0,28774842.0,40285078.0,55246700.0,77426815.0,2021-06-21T00:10:06.481+05:30,55246700,21-06-2021,2,1,1,1,1,1,1
605618467,24754006.0,33973121.0,37373387.0,37574637.0,7547128.0,9146956.0,2021-06-21T00:10:06.553+05:30,7547128,21-06-2021,2,1,1,1,2,2,2
605617896,17601097.0,27343675.0,34558894.0,42746974.0,42916373.0,6330014.0,2021-06-21T00:10:07.133+05:30,34558894,21-06-2021,2,1,1,1,2,1,3
605615103,11907591.0,21400165.0,21943071.0,37008895.0,4697778.0,6372470.0,2021-06-21T00:10:07.15+05:30,37008895,21-06-2021,2,1,1,1,1,2,2
605614634,1737467.0,19817307.0,20301948.0,2611658.0,73845943.0,9084865.0,2021-06-21T00:10:07.604+05:30,2611658,21-06-2021,2,2,1,1,1,2,2
605615214,23725327.0,41281140.0,5227154.0,59136952.0,62724510.0,6829787.0,2021-06-21T00:10:07.754+05:30,62724510,21-06-2021,2,2,1,1,1,1,1
605614326,20874095.0,2150892.0,28319232.0,44039078.0,62517102.0,75874434.0,2021-06-21T00:10:08.721+05:30,44039078,21-06-2021,2,1,1,1,1,1,1
605616880,10703993.0,12371194.0,4792958.0,64719741.0,64871682.0,76410560.0,2021-06-21T00:10:08.729+05:30,10703993,21-06-2021,2,1,1,1,1,1,1
605617929,24118695.0,32821045.0,74029360.0,75702105.0,76458232.0,77850507.0,2021-06-21T00:10:09.276+05:30,75702105,21-06-2021,2,1,1,1,1,1,1
605615166,15119876.0,3364135.0,6038229.0,61850017.0,7116545.0,76521595.0,2021-06-21T00:10:10.655+05:30,6038229,21-06-2021,2,1,2,1,1,1,1
605615981,15149449.0,30483471.0,30562484.0,66377683.0,7390841.0,8878287.0,2021-06-21T00:10:11.729+05:30,30483471,21-06-2021,2,1,1,1,1,2,1
605613776,18857754.0,40599792.0,41168048.0,42297446.0,75463163.0,76465465.0,2021-06-21T00:10:11.79+05:30,40599792,21-06-2021,2,1,1,2,1,1,2
605608919,19479598.0,33673835.0,5964431.0,66164893.0,77878988.0,77890379.0,2021-06-21T00:10:11.866+05:30,19479598,21-06-2021,2,1,1,1,1,1,1
605612259,2342596.0,2645364.0,33286983.0,36533257.0,3890217.0,8911723.0,2021-06-21T00:10:12.259+05:30,33286983,21-06-2021,2,1,1,1,1,1,2
605617637,10569729.0,19580387.0,23530531.0,23590750.0,44759638.0,5634960.0,2021-06-21T00:10:13.232+05:30,5634960,21-06-2021,2,1,1,1,1,1,1
605614451,11754966.0,17891736.0,33695931.0,74555759.0,77215445.0,77811733.0,2021-06-21T00:10:13.592+05:30,77215445,21-06-2021,2,1,1,1,1,1,1
605612549,12110627.0,19366592.0,5989640.0,60652076.0,76741894.0,77223071.0,2021-06-21T00:10:13.886+05:30,76741894,21-06-2021,2,1,1,1,1,1,1
605611177,16186288.0,44190335.0,56929389.0,65656902.0,73926593.0,77894881.0,2021-06-21T00:10:14.101+05:30,73926593,21-06-2021,2,1,1,1,1,1,1
605614125,11652070.0,24760407.0,28681768.0,3169151.0,37345915.0,62431597.0,2021-06-21T00:10:14.51+05:30,62431597,21-06-2021,2,1,1,1,1,1,1
605613758,1172146.0,37304110.0,4090852.0,52122209.0,66318788.0,8027765.0,2021-06-21T00:10:17.556+05:30,8027765,21-06-2021,2,1,1,1,1,1,1
605616135,75007872.0,53553517.0,22231065.0,76611872.0,12021058.0,7835978.0,2021-06-21T00:10:19.057+05:30,75007872,21-06-2021,3,1,2,1,1,1,1
605615200,15156145.0,38465732.0,41073921.0,42529708.0,6788882.0,76757657.0,2021-06-21T00:10:22.078+05:30,76757657,21-06-2021,2,1,1,1,1,1,1
605614238,10329019.0,11924211.0,28675485.0,32579962.0,48767658.0,7696369.0,2021-06-21T00:10:23.161+05:30,48767658,21-06-2021,2,1,2,1,1,1,1
605613966,19337005.0,24514728.0,25150839.0,55552283.0,68111674.0,77276489.0,2021-06-21T00:10:23.523+05:30,55552283,21-06-2021,2,1,1,1,1,1,1
605613767,11228693.0,35072012.0,62274635.0,7209860.0,76051874.0,8823242.0,2021-06-21T00:10:24.541+05:30,11228693,21-06-2021,2,1,1,1,1,1,1
605611006,12903388.0,30735805.0,39070607.0,39490202.0,42283254.0,46748357.0,2021-06-21T00:10:26.515+05:30,39070607,21-06-2021,2,2,2,1,2,2,1
605616481,32228944.0,39768337.0,44838092.0,59460614.0,77115958.0,9197438.0,2021-06-21T00:10:26.657+05:30,77115958,21-06-2021,2,1,2,1,2,1,1
605618166,15651025.0,25331797.0,3139966.0,34989851.0,63356391.0,72787063.0,2021-06-21T00:10:27.76+05:30,25331797,21-06-2021,2,1,1,1,2,1,1
605612361,23708310.0,40587322.0,44597278.0,64326683.0,64754444.0,7758032.0,2021-06-21T00:10:28.175+05:30,7758032,21-06-2021,2,1,1,2,1,2,1
605617141,19239326.0,54125163.0,7388939.0,76029212.0,8446653.0,9817263.0,2021-06-21T00:10:28.893+05:30,19239326,21-06-2021,2,1,1,1,2,1,1
605615763,20922028.0,35699896.0,40729968.0,41407109.0,4837678.0,77095956.0,2021-06-21T00:10:29.806+05:30,77095956,21-06-2021,2,1,1,1,1,1,1
605612616,13696517.0,2498560.0,41003082.0,66155354.0,7341892.0,76612846.0,2021-06-21T00:10:30.467+05:30,13696517,21-06-2021,2,1,1,1,1,1,1
605615715,19476465.0,44759638.0,64885725.0,8490487.0,9406451.0,9493738.0,2021-06-21T00:10:31.68+05:30,64885725,21-06-2021,2,1,2,1,1,1,2
605612897,12692629.0,15676734.0,33499144.0,76887144.0,77120491.0,8412571.0,2021-06-21T00:10:34.288+05:30,76887144,21-06-2021,2,1,1,1,1,1,1
