init.score1,init.score2,Strategy 1,Strategy 2,P1 Score,P2 Score,Winner_ID
60,53,mcts-50,Mindist + Opp,28,0,1
30,30,mcts-50,Mindist + Opp,16,0,1
49,41,mcts-50,Mindist + Opp,0,24,0
24,36,mcts-50,Mindist + Opp,0,23,0
31,49,mcts-50,Mindist + Opp,0,14,0
26,28,mcts-50,Mindist + Opp,26,0,1
29,35,mcts-50,Mindist + Opp,43,0,1
11,60,mcts-50,Mindist + Opp,0,60,0
49,60,mcts-50,Mindist + Opp,29,0,1
45,20,mcts-50,Mindist + Opp,39,0,1
60,52,mcts-50,Mindist + Opp,3,0,1
11,40,mcts-50,Mindist + Opp,0,38,0
60,23,mcts-50,Mindist + Opp,53,0,1
32,49,mcts-50,Mindist + Opp,0,18,0
40,48,mcts-50,Mindist + Opp,49,0,1
48,31,mcts-50,Mindist + Opp,21,0,1
58,53,mcts-50,Mindist + Opp,20,0,1
60,50,mcts-50,Mindist + Opp,0,12,0
45,60,mcts-50,Mindist + Opp,0,17,0
44,36,mcts-50,Mindist + Opp,0,12,0
58,22,mcts-50,Mindist + Opp,2,0,1
32,30,mcts-50,Mindist + Opp,2,0,1
46,60,mcts-50,Mindist + Opp,7,0,1
58,60,mcts-50,Mindist + Opp,0,39,0
22,16,mcts-50,Mindist + Opp,0,6,0
60,26,mcts-50,Mindist + Opp,3,0,1
41,40,mcts-50,Mindist + Opp,16,0,1
26,48,mcts-50,Mindist + Opp,0,3,0
60,44,mcts-50,Mindist + Opp,14,0,1
60,13,mcts-50,Mindist + Opp,51,0,1
48,43,mcts-50,Mindist + Opp,22,0,1
38,47,mcts-50,Mindist + Opp,0,26,0
25,49,mcts-50,Mindist + Opp,0,24,0
60,60,mcts-50,Mindist + Opp,45,0,1
32,23,mcts-50,Mindist + Opp,17,0,1
34,60,mcts-50,Mindist + Opp,0,4,0
49,58,mcts-50,Mindist + Opp,0,23,0
20,32,mcts-50,Mindist + Opp,0,29,0
26,26,mcts-50,Mindist + Opp,25,0,1
52,48,mcts-50,Mindist + Opp,0,17,0
26,21,mcts-50,Mindist + Opp,2,0,1
57,60,mcts-50,Mindist + Opp,0,21,0
22,44,mcts-50,Mindist + Opp,0,19,0
25,60,mcts-50,Mindist + Opp,0,22,0
25,18,mcts-50,Mindist + Opp,25,0,1
48,49,mcts-50,Mindist + Opp,37,0,1
60,60,mcts-50,Mindist + Opp,22,0,1
48,42,mcts-50,Mindist + Opp,0,13,0
41,51,mcts-50,Mindist + Opp,16,0,1
37,41,mcts-50,Mindist + Opp,0,20,0
60,52,mcts-50,Mindist + Opp,47,0,1
30,28,mcts-50,Mindist + Opp,2,0,1
56,11,mcts-50,Mindist + Opp,56,0,1
19,31,mcts-50,Mindist + Opp,38,0,1
39,52,mcts-50,Mindist + Opp,32,0,1
11,49,mcts-50,Mindist + Opp,0,17,0
42,60,mcts-50,Mindist + Opp,0,7,0
52,53,mcts-50,Mindist + Opp,3,0,1
23,60,mcts-50,Mindist + Opp,37,0,1
41,60,mcts-50,Mindist + Opp,9,0,1
34,27,mcts-50,Mindist + Opp,0,18,0
28,49,mcts-50,Mindist + Opp,14,0,1
47,45,mcts-50,Mindist + Opp,0,11,0
45,47,mcts-50,Mindist + Opp,0,15,0
54,34,mcts-50,Mindist + Opp,49,0,1
31,56,mcts-50,Mindist + Opp,2,0,1
60,23,mcts-50,Mindist + Opp,19,0,1
39,43,mcts-50,Mindist + Opp,25,0,1
22,48,mcts-50,Mindist + Opp,11,0,1
15,50,mcts-50,Mindist + Opp,0,25,0
60,43,mcts-50,Mindist + Opp,14,0,1
55,55,mcts-50,Mindist + Opp,14,0,1
50,49,mcts-50,Mindist + Opp,2,0,1
50,43,mcts-50,Mindist + Opp,2,0,1
60,47,mcts-50,Mindist + Opp,0,19,0
44,25,mcts-50,Mindist + Opp,40,0,1
28,21,mcts-50,Mindist + Opp,42,0,1
25,47,mcts-50,Mindist + Opp,0,2,0
48,29,mcts-50,Mindist + Opp,0,21,0
40,35,mcts-50,Mindist + Opp,19,0,1
45,60,mcts-50,Mindist + Opp,21,0,1
58,28,mcts-50,Mindist + Opp,6,0,1
26,24,mcts-50,Mindist + Opp,19,0,1
52,17,mcts-50,Mindist + Opp,24,0,1
35,29,mcts-50,Mindist + Opp,33,0,1
49,39,mcts-50,Mindist + Opp,16,0,1
25,60,mcts-50,Mindist + Opp,0,48,0
26,53,mcts-50,Mindist + Opp,48,0,1
36,60,mcts-50,Mindist + Opp,0,16,0
60,37,mcts-50,Mindist + Opp,37,0,1
37,60,mcts-50,Mindist + Opp,17,0,1
45,54,mcts-50,Mindist + Opp,20,0,1
25,50,mcts-50,Mindist + Opp,0,23,0
36,25,mcts-50,Mindist + Opp,2,0,1
60,60,mcts-50,Mindist + Opp,0,5,0
50,27,mcts-50,Mindist + Opp,0,22,0
48,56,mcts-50,Mindist + Opp,18,0,1
29,24,mcts-50,Mindist + Opp,0,10,0
53,39,mcts-50,Mindist + Opp,13,0,1
24,57,mcts-50,Mindist + Opp,4,0,1
31,60,mcts-50,Mindist + Opp,0,60,0
50,60,mcts-50,Mindist + Opp,0,24,0
50,51,mcts-50,Mindist + Opp,0,30,0
53,51,mcts-50,Mindist + Opp,0,28,0
16,48,mcts-50,Mindist + Opp,0,6,0
60,27,mcts-50,Mindist + Opp,48,0,1
50,28,mcts-50,Mindist + Opp,35,0,1
25,17,mcts-50,Mindist + Opp,3,0,1
46,49,mcts-50,Mindist + Opp,42,0,1
31,42,mcts-50,Mindist + Opp,0,28,0
38,34,mcts-50,Mindist + Opp,29,0,1
47,60,mcts-50,Mindist + Opp,35,0,1
42,42,mcts-50,Mindist + Opp,33,0,1
39,8,mcts-50,Mindist + Opp,36,0,1
38,60,mcts-50,Mindist + Opp,0,31,0
53,59,mcts-50,Mindist + Opp,22,0,1
31,37,mcts-50,Mindist + Opp,18,0,1
51,60,mcts-50,Mindist + Opp,0,60,0
22,30,mcts-50,Mindist + Opp,4,0,1
37,52,mcts-50,Mindist + Opp,8,0,1
10,34,mcts-50,Mindist + Opp,0,12,0
0,60,mcts-50,Mindist + Opp,30,0,1
55,50,mcts-50,Mindist + Opp,46,0,1
29,29,mcts-50,Mindist + Opp,36,0,1
29,39,mcts-50,Mindist + Opp,0,38,0
60,60,mcts-50,Mindist + Opp,13,0,1
60,56,mcts-50,Mindist + Opp,24,0,1
28,22,mcts-50,Mindist + Opp,0,7,0
26,20,mcts-50,Mindist + Opp,20,0,1
12,53,mcts-50,Mindist + Opp,0,47,0
50,30,mcts-50,Mindist + Opp,0,2,0
36,50,mcts-50,Mindist + Opp,10,0,1
43,11,mcts-50,Mindist + Opp,32,0,1
47,29,mcts-50,Mindist + Opp,27,0,1
26,26,mcts-50,Mindist + Opp,39,0,1
52,60,mcts-50,Mindist + Opp,46,0,1
60,27,mcts-50,Mindist + Opp,43,0,1
60,33,mcts-50,Mindist + Opp,41,0,1
32,37,mcts-50,Mindist + Opp,22,0,1
49,30,mcts-50,Mindist + Opp,42,0,1
19,20,mcts-50,Mindist + Opp,8,0,1
14,3,mcts-50,Mindist + Opp,2,0,1
48,26,mcts-50,Mindist + Opp,0,15,0
39,60,mcts-50,Mindist + Opp,40,0,1
23,50,mcts-50,Mindist + Opp,0,28,0
37,42,mcts-50,Mindist + Opp,33,0,1
27,36,mcts-50,Mindist + Opp,29,0,1
57,56,mcts-50,Mindist + Opp,60,0,1
50,50,mcts-50,Mindist + Opp,33,0,1
26,25,mcts-50,Mindist + Opp,10,0,1
44,52,mcts-50,Mindist + Opp,15,0,1
60,7,mcts-50,Mindist + Opp,34,0,1
45,30,mcts-50,Mindist + Opp,0,10,0
60,18,mcts-50,Mindist + Opp,38,0,1
22,17,mcts-50,Mindist + Opp,46,0,1
28,44,mcts-50,Mindist + Opp,12,0,1
45,18,mcts-50,Mindist + Opp,36,0,1
29,27,mcts-50,Mindist + Opp,3,0,1
49,54,mcts-50,Mindist + Opp,13,0,1
32,39,mcts-50,Mindist + Opp,20,0,1
60,28,mcts-50,Mindist + Opp,8,0,1
60,60,mcts-50,Mindist + Opp,16,0,1
57,60,mcts-50,Mindist + Opp,17,0,1
40,60,mcts-50,Mindist + Opp,0,33,0
22,45,mcts-50,Mindist + Opp,0,36,0
24,37,mcts-50,Mindist + Opp,0,18,0
20,60,mcts-50,Mindist + Opp,0,24,0
51,41,mcts-50,Mindist + Opp,26,0,1
45,45,mcts-50,Mindist + Opp,0,3,0
23,10,mcts-50,Mindist + Opp,13,0,1
40,50,mcts-50,Mindist + Opp,12,0,1
39,47,mcts-50,Mindist + Opp,10,0,1
29,26,mcts-50,Mindist + Opp,5,0,1
60,35,mcts-50,Mindist + Opp,60,0,1
24,60,mcts-50,Mindist + Opp,0,60,0
48,57,mcts-50,Mindist + Opp,12,0,1
42,39,mcts-50,Mindist + Opp,31,0,1
19,39,mcts-50,Mindist + Opp,0,43,0
53,25,mcts-50,Mindist + Opp,34,0,1
30,60,mcts-50,Mindist + Opp,0,50,0
46,56,mcts-50,Mindist + Opp,59,0,1
31,39,mcts-50,Mindist + Opp,42,0,1
43,39,mcts-50,Mindist + Opp,11,0,1
60,46,mcts-50,Mindist + Opp,2,0,1
31,50,mcts-50,Mindist + Opp,20,0,1
48,60,mcts-50,Mindist + Opp,15,0,1
58,37,mcts-50,Mindist + Opp,35,0,1
59,60,mcts-50,Mindist + Opp,37,0,1
47,60,mcts-50,Mindist + Opp,7,0,1
45,60,mcts-50,Mindist + Opp,0,60,0
60,20,mcts-50,Mindist + Opp,54,0,1
60,36,mcts-50,Mindist + Opp,0,15,0
36,60,mcts-50,Mindist + Opp,0,26,0
52,35,mcts-50,Mindist + Opp,40,0,1
43,56,mcts-50,Mindist + Opp,38,0,1
60,18,mcts-50,Mindist + Opp,36,0,1
60,19,mcts-50,Mindist + Opp,60,0,1
43,25,mcts-50,Mindist + Opp,0,19,0
48,28,mcts-50,Mindist + Opp,20,0,1
28,17,mcts-50,Mindist + Opp,2,0,1
60,17,mcts-50,Mindist + Opp,60,0,1
57,19,mcts-50,Mindist + Opp,24,0,1
43,60,mcts-50,Mindist + Opp,17,0,1
23,13,mcts-50,Mindist + Opp,0,14,0
31,26,mcts-50,Mindist + Opp,12,0,1
49,60,mcts-50,Mindist + Opp,3,0,1
38,24,mcts-50,Mindist + Opp,15,0,1
60,45,mcts-50,Mindist + Opp,10,0,1
26,60,mcts-50,Mindist + Opp,0,9,0
47,38,mcts-50,Mindist + Opp,5,0,1
60,48,mcts-50,Mindist + Opp,2,0,1
42,27,mcts-50,Mindist + Opp,32,0,1
16,60,mcts-50,Mindist + Opp,0,60,0
33,60,mcts-50,Mindist + Opp,0,17,0
31,47,mcts-50,Mindist + Opp,0,35,0
14,26,mcts-50,Mindist + Opp,0,23,0
56,60,mcts-50,Mindist + Opp,51,0,1
42,16,mcts-50,Mindist + Opp,34,0,1
51,51,mcts-50,Mindist + Opp,42,0,1
51,23,mcts-50,Mindist + Opp,30,0,1
0,27,mcts-50,Mindist + Opp,0,0,1
33,60,mcts-50,Mindist + Opp,0,34,0
45,14,mcts-50,Mindist + Opp,0,5,0
35,60,mcts-50,Mindist + Opp,10,0,1
12,60,mcts-50,Mindist + Opp,0,60,0
60,39,mcts-50,Mindist + Opp,40,0,1
34,48,mcts-50,Mindist + Opp,0,14,0
56,23,mcts-50,Mindist + Opp,42,0,1
35,48,mcts-50,Mindist + Opp,25,0,1
45,36,mcts-50,Mindist + Opp,17,0,1
60,19,mcts-50,Mindist + Opp,0,22,0
46,45,mcts-50,Mindist + Opp,4,0,1
35,27,mcts-50,Mindist + Opp,2,0,1
29,49,mcts-50,Mindist + Opp,0,10,0
19,60,mcts-50,Mindist + Opp,0,22,0
28,37,mcts-50,Mindist + Opp,17,0,1
60,54,mcts-50,Mindist + Opp,41,0,1
39,11,mcts-50,Mindist + Opp,37,0,1
39,7,mcts-50,Mindist + Opp,29,0,1
55,40,mcts-50,Mindist + Opp,20,0,1
60,31,mcts-50,Mindist + Opp,19,0,1
26,56,mcts-50,Mindist + Opp,0,41,0
29,52,mcts-50,Mindist + Opp,0,13,0
22,52,mcts-50,Mindist + Opp,29,0,1
47,54,mcts-50,Mindist + Opp,0,55,0
55,9,mcts-50,Mindist + Opp,30,0,1
60,23,mcts-50,Mindist + Opp,46,0,1
33,36,mcts-50,Mindist + Opp,26,0,1
40,60,mcts-50,Mindist + Opp,0,12,0
14,54,mcts-50,Mindist + Opp,10,0,1
23,59,mcts-50,Mindist + Opp,0,21,0
16,50,mcts-50,Mindist + Opp,2,0,1
49,46,mcts-50,Mindist + Opp,0,19,0
15,60,mcts-50,Mindist + Opp,0,60,0
25,41,mcts-50,Mindist + Opp,12,0,1
24,60,mcts-50,Mindist + Opp,19,0,1
23,46,mcts-50,Mindist + Opp,0,22,0
27,27,mcts-50,Mindist + Opp,25,0,1
56,59,mcts-50,Mindist + Opp,0,28,0
28,41,mcts-50,Mindist + Opp,0,41,0
60,29,mcts-50,Mindist + Opp,17,0,1
60,34,mcts-50,Mindist + Opp,49,0,1
34,24,mcts-50,Mindist + Opp,4,0,1
25,54,mcts-50,Mindist + Opp,2,0,1
43,53,mcts-50,Mindist + Opp,12,0,1
48,60,mcts-50,Mindist + Opp,0,21,0
19,49,mcts-50,Mindist + Opp,3,0,1
34,60,mcts-50,Mindist + Opp,0,55,0
34,44,mcts-50,Mindist + Opp,0,30,0
41,60,mcts-50,Mindist + Opp,0,17,0
26,53,mcts-50,Mindist + Opp,0,28,0
55,39,mcts-50,Mindist + Opp,15,0,1
28,49,mcts-50,Mindist + Opp,0,31,0
42,20,mcts-50,Mindist + Opp,0,5,0
19,60,mcts-50,Mindist + Opp,0,60,0
30,60,mcts-50,Mindist + Opp,0,60,0
29,37,mcts-50,Mindist + Opp,0,10,0
52,60,mcts-50,Mindist + Opp,44,0,1
42,42,mcts-50,Mindist + Opp,0,21,0
60,46,mcts-50,Mindist + Opp,52,0,1
15,60,mcts-50,Mindist + Opp,0,60,0
60,24,mcts-50,Mindist + Opp,43,0,1
29,60,mcts-50,Mindist + Opp,0,28,0
23,22,mcts-50,Mindist + Opp,0,10,0
46,54,mcts-50,Mindist + Opp,18,0,1
36,26,mcts-50,Mindist + Opp,0,4,0
60,60,mcts-50,Mindist + Opp,0,5,0
23,32,mcts-50,Mindist + Opp,4,0,1
60,43,mcts-50,Mindist + Opp,36,0,1
49,47,mcts-50,Mindist + Opp,15,0,1
20,38,mcts-50,Mindist + Opp,12,0,1
23,49,mcts-50,Mindist + Opp,0,53,0
43,45,mcts-50,Mindist + Opp,0,23,0
60,49,mcts-50,Mindist + Opp,45,0,1
49,46,mcts-50,Mindist + Opp,17,0,1
19,60,mcts-50,Mindist + Opp,0,41,0
28,49,mcts-50,Mindist + Opp,14,0,1
55,51,mcts-50,Mindist + Opp,24,0,1
46,60,mcts-50,Mindist + Opp,0,32,0
30,48,mcts-50,Mindist + Opp,37,0,1
60,49,mcts-50,Mindist + Opp,45,0,1
45,26,mcts-50,Mindist + Opp,16,0,1
38,60,mcts-50,Mindist + Opp,0,40,0
60,21,mcts-50,Mindist + Opp,36,0,1
58,50,mcts-50,Mindist + Opp,53,0,1
15,60,mcts-50,Mindist + Opp,0,50,0
59,31,mcts-50,Mindist + Opp,3,0,1
29,8,mcts-50,Mindist + Opp,2,0,1
45,24,mcts-50,Mindist + Opp,60,0,1
36,49,mcts-50,Mindist + Opp,0,27,0
25,46,mcts-50,Mindist + Opp,17,0,1
37,42,mcts-50,Mindist + Opp,15,0,1
60,21,mcts-50,Mindist + Opp,60,0,1
10,60,mcts-50,Mindist + Opp,0,60,0
19,60,mcts-50,Mindist + Opp,0,60,0
5,25,mcts-50,Mindist + Opp,0,28,0
31,34,mcts-50,Mindist + Opp,46,0,1
28,22,mcts-50,Mindist + Opp,19,0,1
25,60,mcts-50,Mindist + Opp,0,60,0
60,43,mcts-50,Mindist + Opp,20,0,1
60,26,mcts-50,Mindist + Opp,28,0,1
52,15,mcts-50,Mindist + Opp,16,0,1
60,32,mcts-50,Mindist + Opp,20,0,1
38,60,mcts-50,Mindist + Opp,13,0,1
27,60,mcts-50,Mindist + Opp,0,16,0
60,20,mcts-50,Mindist + Opp,26,0,1
20,21,mcts-50,Mindist + Opp,0,21,0
58,22,mcts-50,Mindist + Opp,27,0,1
50,28,mcts-50,Mindist + Opp,47,0,1
19,39,mcts-50,Mindist + Opp,7,0,1
48,60,mcts-50,Mindist + Opp,0,42,0
47,60,mcts-50,Mindist + Opp,19,0,1
60,50,mcts-50,Mindist + Opp,25,0,1
27,60,mcts-50,Mindist + Opp,0,22,0
53,25,mcts-50,Mindist + Opp,25,0,1
20,47,mcts-50,Mindist + Opp,0,14,0
60,21,mcts-50,Mindist + Opp,51,0,1
38,26,mcts-50,Mindist + Opp,21,0,1
48,16,mcts-50,Mindist + Opp,8,0,1
39,57,mcts-50,Mindist + Opp,0,29,0
59,34,mcts-50,Mindist + Opp,47,0,1
60,26,mcts-50,Mindist + Opp,24,0,1
20,33,mcts-50,Mindist + Opp,3,0,1
56,50,mcts-50,Mindist + Opp,20,0,1
45,44,mcts-50,Mindist + Opp,0,23,0
44,60,mcts-50,Mindist + Opp,11,0,1
60,60,mcts-50,Mindist + Opp,20,0,1
18,60,mcts-50,Mindist + Opp,0,50,0
60,23,mcts-50,Mindist + Opp,42,0,1
32,10,mcts-50,Mindist + Opp,46,0,1
60,17,mcts-50,Mindist + Opp,42,0,1
41,47,mcts-50,Mindist + Opp,0,38,0
60,60,mcts-50,Mindist + Opp,5,0,1
49,60,mcts-50,Mindist + Opp,6,0,1
10,24,mcts-50,Mindist + Opp,20,0,1
21,41,mcts-50,Mindist + Opp,2,0,1
29,59,mcts-50,Mindist + Opp,18,0,1
47,60,mcts-50,Mindist + Opp,0,42,0
27,60,mcts-50,Mindist + Opp,0,52,0
46,46,mcts-50,Mindist + Opp,9,0,1
21,60,mcts-50,Mindist + Opp,29,0,1
54,47,mcts-50,Mindist + Opp,46,0,1
20,46,mcts-50,Mindist + Opp,20,0,1
0,48,mcts-50,Mindist + Opp,0,0,1
60,22,mcts-50,Mindist + Opp,2,0,1
60,39,mcts-50,Mindist + Opp,24,0,1
30,55,mcts-50,Mindist + Opp,17,0,1
44,46,mcts-50,Mindist + Opp,40,0,1
24,38,mcts-50,Mindist + Opp,3,0,1
31,46,mcts-50,Mindist + Opp,4,0,1
36,31,mcts-50,Mindist + Opp,19,0,1
39,27,mcts-50,Mindist + Opp,34,0,1
7,55,mcts-50,Mindist + Opp,0,14,0
30,52,mcts-50,Mindist + Opp,26,0,1
60,36,mcts-50,Mindist + Opp,2,0,1
27,44,mcts-50,Mindist + Opp,0,41,0
38,23,mcts-50,Mindist + Opp,20,0,1
28,39,mcts-50,Mindist + Opp,10,0,1
38,49,mcts-50,Mindist + Opp,13,0,1
60,60,mcts-50,Mindist + Opp,0,29,0
45,19,mcts-50,Mindist + Opp,26,0,1
60,46,mcts-50,Mindist + Opp,24,0,1
60,46,mcts-50,Mindist + Opp,21,0,1
59,49,mcts-50,Mindist + Opp,60,0,1
42,35,mcts-50,Mindist + Opp,38,0,1
60,24,mcts-50,Mindist + Opp,46,0,1
28,26,mcts-50,Mindist + Opp,10,0,1
22,51,mcts-50,Mindist + Opp,10,0,1
22,36,mcts-50,Mindist + Opp,0,36,0
26,23,mcts-50,Mindist + Opp,0,23,0
33,17,mcts-50,Mindist + Opp,26,0,1
14,20,mcts-50,Mindist + Opp,18,0,1
25,45,mcts-50,Mindist + Opp,13,0,1
17,47,mcts-50,Mindist + Opp,0,22,0
10,28,mcts-50,Mindist + Opp,22,0,1
22,40,mcts-50,Mindist + Opp,4,0,1
26,60,mcts-50,Mindist + Opp,0,60,0
30,24,mcts-50,Mindist + Opp,2,0,1
31,45,mcts-50,Mindist + Opp,22,0,1
60,18,mcts-50,Mindist + Opp,60,0,1
38,60,mcts-50,Mindist + Opp,0,53,0
50,37,mcts-50,Mindist + Opp,60,0,1
60,20,mcts-50,Mindist + Opp,60,0,1
31,52,mcts-50,Mindist + Opp,8,0,1
45,22,mcts-50,Mindist + Opp,14,0,1
45,15,mcts-50,Mindist + Opp,0,10,0
25,60,mcts-50,Mindist + Opp,0,60,0
45,31,mcts-50,Mindist + Opp,20,0,1
33,29,mcts-50,Mindist + Opp,0,28,0
48,60,mcts-50,Mindist + Opp,0,25,0
31,60,mcts-50,Mindist + Opp,0,53,0
52,38,mcts-50,Mindist + Opp,41,0,1
43,60,mcts-50,Mindist + Opp,15,0,1
42,60,mcts-50,Mindist + Opp,26,0,1
30,60,mcts-50,Mindist + Opp,16,0,1
9,60,mcts-50,Mindist + Opp,0,50,0
49,45,mcts-50,Mindist + Opp,60,0,1
16,60,mcts-50,Mindist + Opp,0,60,0
52,47,mcts-50,Mindist + Opp,0,40,0
60,23,mcts-50,Mindist + Opp,30,0,1
60,28,mcts-50,Mindist + Opp,39,0,1
24,23,mcts-50,Mindist + Opp,0,8,0
17,60,mcts-50,Mindist + Opp,20,0,1
42,16,mcts-50,Mindist + Opp,39,0,1
25,26,mcts-50,Mindist + Opp,4,0,1
60,56,mcts-50,Mindist + Opp,26,0,1
32,51,mcts-50,Mindist + Opp,0,21,0
7,40,mcts-50,Mindist + Opp,0,31,0
60,38,mcts-50,Mindist + Opp,0,28,0
30,58,mcts-50,Mindist + Opp,0,33,0
46,51,mcts-50,Mindist + Opp,46,0,1
59,33,mcts-50,Mindist + Opp,2,0,1
18,60,mcts-50,Mindist + Opp,13,0,1
47,2,mcts-50,Mindist + Opp,45,0,1
53,47,mcts-50,Mindist + Opp,0,24,0
26,30,mcts-50,Mindist + Opp,0,32,0
47,60,mcts-50,Mindist + Opp,0,20,0
45,14,mcts-50,Mindist + Opp,4,0,1
60,23,mcts-50,Mindist + Opp,46,0,1
20,60,mcts-50,Mindist + Opp,0,49,0
35,32,mcts-50,Mindist + Opp,16,0,1
20,28,mcts-50,Mindist + Opp,3,0,1
59,17,mcts-50,Mindist + Opp,60,0,1
51,45,mcts-50,Mindist + Opp,2,0,1
56,27,mcts-50,Mindist + Opp,13,0,1
60,31,mcts-50,Mindist + Opp,7,0,1
19,46,mcts-50,Mindist + Opp,21,0,1
60,29,mcts-50,Mindist + Opp,60,0,1
27,53,mcts-50,Mindist + Opp,0,54,0
60,19,mcts-50,Mindist + Opp,60,0,1
21,38,mcts-50,Mindist + Opp,0,8,0
25,60,mcts-50,Mindist + Opp,20,0,1
25,31,mcts-50,Mindist + Opp,14,0,1
43,53,mcts-50,Mindist + Opp,17,0,1
60,43,mcts-50,Mindist + Opp,18,0,1
31,60,mcts-50,Mindist + Opp,0,5,0
6,53,mcts-50,Mindist + Opp,0,48,0
55,36,mcts-50,Mindist + Opp,14,0,1
54,19,mcts-50,Mindist + Opp,0,8,0
60,26,mcts-50,Mindist + Opp,49,0,1
24,60,mcts-50,Mindist + Opp,3,0,1
27,35,mcts-50,Mindist + Opp,0,5,0
55,36,mcts-50,Mindist + Opp,25,0,1
48,26,mcts-50,Mindist + Opp,18,0,1
32,19,mcts-50,Mindist + Opp,10,0,1
27,33,mcts-50,Mindist + Opp,15,0,1
44,47,mcts-50,Mindist + Opp,23,0,1
39,51,mcts-50,Mindist + Opp,20,0,1
48,11,mcts-50,Mindist + Opp,23,0,1
51,52,mcts-50,Mindist + Opp,46,0,1
37,31,mcts-50,Mindist + Opp,53,0,1
26,60,mcts-50,Mindist + Opp,16,0,1
60,60,mcts-50,Mindist + Opp,3,0,1
60,21,mcts-50,Mindist + Opp,48,0,1
60,60,mcts-50,Mindist + Opp,32,0,1
25,60,mcts-50,Mindist + Opp,0,60,0
33,37,mcts-50,Mindist + Opp,0,10,0
17,60,mcts-50,Mindist + Opp,0,43,0
60,60,mcts-50,Mindist + Opp,0,55,0
47,60,mcts-50,Mindist + Opp,0,28,0
28,58,mcts-50,Mindist + Opp,0,7,0
30,60,mcts-50,Mindist + Opp,0,23,0
15,57,mcts-50,Mindist + Opp,0,43,0
52,22,mcts-50,Mindist + Opp,33,0,1
21,56,mcts-50,Mindist + Opp,0,32,0
38,60,mcts-50,Mindist + Opp,26,0,1
25,25,mcts-50,Mindist + Opp,0,8,0
60,45,mcts-50,Mindist + Opp,19,0,1
20,46,mcts-50,Mindist + Opp,0,40,0
29,45,mcts-50,Mindist + Opp,0,37,0
52,60,mcts-50,Mindist + Opp,0,58,0
52,35,mcts-50,Mindist + Opp,20,0,1
33,54,mcts-50,Mindist + Opp,0,6,0
24,60,mcts-50,Mindist + Opp,3,0,1
60,27,mcts-50,Mindist + Opp,55,0,1
24,23,mcts-50,Mindist + Opp,0,19,0
25,60,mcts-50,Mindist + Opp,0,17,0
21,31,mcts-50,Mindist + Opp,0,10,0
17,24,mcts-50,Mindist + Opp,13,0,1
14,50,mcts-50,Mindist + Opp,2,0,1
36,40,mcts-50,Mindist + Opp,15,0,1
33,25,mcts-50,Mindist + Opp,11,0,1
60,28,mcts-50,Mindist + Opp,21,0,1
48,27,mcts-50,Mindist + Opp,2,0,1
19,53,mcts-50,Mindist + Opp,16,0,1
40,46,mcts-50,Mindist + Opp,40,0,1
45,42,mcts-50,Mindist + Opp,3,0,1
60,32,mcts-50,Mindist + Opp,7,0,1
25,24,mcts-50,Mindist + Opp,19,0,1
44,24,mcts-50,Mindist + Opp,33,0,1
54,29,mcts-50,Mindist + Opp,32,0,1
48,46,mcts-50,Mindist + Opp,24,0,1
20,40,mcts-50,Mindist + Opp,2,0,1
60,60,mcts-50,Mindist + Opp,0,23,0
23,24,mcts-50,Mindist + Opp,3,0,1
12,53,mcts-50,Mindist + Opp,0,53,0
48,60,mcts-50,Mindist + Opp,4,0,1
35,34,mcts-50,Mindist + Opp,50,0,1
39,31,mcts-50,Mindist + Opp,17,0,1
30,45,mcts-50,Mindist + Opp,14,0,1
30,20,mcts-50,Mindist + Opp,26,0,1
10,60,mcts-50,Mindist + Opp,2,0,1
38,47,mcts-50,Mindist + Opp,48,0,1
49,31,mcts-50,Mindist + Opp,13,0,1
58,48,mcts-50,Mindist + Opp,12,0,1
36,27,mcts-50,Mindist + Opp,0,21,0
55,15,mcts-50,Mindist + Opp,43,0,1
54,31,mcts-50,Mindist + Opp,31,0,1
60,51,mcts-50,Mindist + Opp,56,0,1
45,33,mcts-50,Mindist + Opp,29,0,1
60,22,mcts-50,Mindist + Opp,60,0,1
43,28,mcts-50,Mindist + Opp,3,0,1
57,60,mcts-50,Mindist + Opp,13,0,1
52,42,mcts-50,Mindist + Opp,12,0,1
60,22,mcts-50,Mindist + Opp,42,0,1
28,60,mcts-50,Mindist + Opp,44,0,1
45,50,mcts-50,Mindist + Opp,32,0,1
11,46,mcts-50,Mindist + Opp,17,0,1
10,36,mcts-50,Mindist + Opp,2,0,1
28,60,mcts-50,Mindist + Opp,0,42,0
50,32,mcts-50,Mindist + Opp,40,0,1
49,15,mcts-50,Mindist + Opp,60,0,1
22,55,mcts-50,Mindist + Opp,0,51,0
60,39,mcts-50,Mindist + Opp,26,0,1
50,22,mcts-50,Mindist + Opp,0,11,0
60,31,mcts-50,Mindist + Opp,21,0,1
45,36,mcts-50,Mindist + Opp,0,3,0
44,52,mcts-50,Mindist + Opp,0,38,0
58,52,mcts-50,Mindist + Opp,52,0,1
35,53,mcts-50,Mindist + Opp,7,0,1
24,60,mcts-50,Mindist + Opp,12,0,1
60,60,mcts-50,Mindist + Opp,60,0,1
33,29,mcts-50,Mindist + Opp,21,0,1
28,26,mcts-50,Mindist + Opp,0,10,0
60,52,mcts-50,Mindist + Opp,46,0,1
52,21,mcts-50,Mindist + Opp,40,0,1
48,25,mcts-50,Mindist + Opp,0,10,0
31,40,mcts-50,Mindist + Opp,2,0,1
