init.score1,init.score2,Strategy 1,Strategy 2,P1 Score,P2 Score,Winner_ID
51,16,mcts-25,mcts-0,60,0,1
52,31,mcts-25,mcts-0,0,8,0
20,42,mcts-25,mcts-0,0,39,0
55,60,mcts-25,mcts-0,0,2,0
60,41,mcts-25,mcts-0,48,0,1
46,20,mcts-25,mcts-0,2,0,1
40,60,mcts-25,mcts-0,15,0,1
18,12,mcts-25,mcts-0,0,59,0
54,30,mcts-25,mcts-0,3,0,1
27,42,mcts-25,mcts-0,0,60,0
23,16,mcts-25,mcts-0,16,0,1
20,28,mcts-25,mcts-0,48,0,1
54,49,mcts-25,mcts-0,0,3,0
38,46,mcts-25,mcts-0,33,0,1
60,17,mcts-25,mcts-0,0,27,0
22,19,mcts-25,mcts-0,0,36,0
30,54,mcts-25,mcts-0,55,0,1
35,49,mcts-25,mcts-0,0,42,0
42,38,mcts-25,mcts-0,7,0,1
60,20,mcts-25,mcts-0,20,0,1
15,60,mcts-25,mcts-0,0,60,0
14,60,mcts-25,mcts-0,0,40,0
40,49,mcts-25,mcts-0,22,0,1
34,60,mcts-25,mcts-0,0,29,0
22,29,mcts-25,mcts-0,0,31,0
54,22,mcts-25,mcts-0,6,0,1
41,48,mcts-25,mcts-0,0,45,0
44,41,mcts-25,mcts-0,4,0,1
18,60,mcts-25,mcts-0,23,0,1
24,34,mcts-25,mcts-0,0,47,0
16,53,mcts-25,mcts-0,0,4,0
18,27,mcts-25,mcts-0,0,49,0
26,60,mcts-25,mcts-0,0,60,0
25,36,mcts-25,mcts-0,0,49,0
44,60,mcts-25,mcts-0,0,60,0
51,28,mcts-25,mcts-0,60,0,1
17,48,mcts-25,mcts-0,0,48,0
38,30,mcts-25,mcts-0,0,47,0
20,38,mcts-25,mcts-0,0,24,0
46,32,mcts-25,mcts-0,0,2,0
48,30,mcts-25,mcts-0,0,44,0
53,60,mcts-25,mcts-0,0,2,0
60,47,mcts-25,mcts-0,52,0,1
14,20,mcts-25,mcts-0,0,2,0
51,60,mcts-25,mcts-0,3,0,1
49,33,mcts-25,mcts-0,0,2,0
35,60,mcts-25,mcts-0,5,0,1
20,60,mcts-25,mcts-0,0,28,0
21,60,mcts-25,mcts-0,0,46,0
29,51,mcts-25,mcts-0,0,7,0
41,30,mcts-25,mcts-0,0,46,0
54,40,mcts-25,mcts-0,0,13,0
22,44,mcts-25,mcts-0,0,34,0
60,3,mcts-25,mcts-0,60,0,1
26,36,mcts-25,mcts-0,46,0,1
27,13,mcts-25,mcts-0,0,2,0
60,34,mcts-25,mcts-0,60,60,0
52,46,mcts-25,mcts-0,0,41,0
14,40,mcts-25,mcts-0,0,2,0
50,48,mcts-25,mcts-0,0,3,0
8,60,mcts-25,mcts-0,0,60,0
54,44,mcts-25,mcts-0,43,0,1
16,60,mcts-25,mcts-0,0,60,0
45,21,mcts-25,mcts-0,14,0,1
27,47,mcts-25,mcts-0,60,0,1
60,60,mcts-25,mcts-0,4,23,0
51,48,mcts-25,mcts-0,0,58,0
49,60,mcts-25,mcts-0,16,60,0
60,44,mcts-25,mcts-0,0,38,0
46,24,mcts-25,mcts-0,0,23,0
60,21,mcts-25,mcts-0,60,0,1
14,60,mcts-25,mcts-0,0,60,0
17,60,mcts-25,mcts-0,0,60,0
35,60,mcts-25,mcts-0,0,60,0
13,60,mcts-25,mcts-0,0,60,0
47,48,mcts-25,mcts-0,2,0,1
28,48,mcts-25,mcts-0,0,11,0
40,32,mcts-25,mcts-0,0,2,0
37,41,mcts-25,mcts-0,0,26,0
46,48,mcts-25,mcts-0,60,0,1
24,33,mcts-25,mcts-0,49,0,1
24,25,mcts-25,mcts-0,2,0,1
30,55,mcts-25,mcts-0,0,29,0
50,39,mcts-25,mcts-0,44,0,1
24,31,mcts-25,mcts-0,0,36,0
60,20,mcts-25,mcts-0,11,0,1
31,60,mcts-25,mcts-0,0,2,0
41,60,mcts-25,mcts-0,0,25,0
47,55,mcts-25,mcts-0,0,7,0
49,28,mcts-25,mcts-0,13,0,1
46,47,mcts-25,mcts-0,7,0,1
60,59,mcts-25,mcts-0,0,51,0
40,47,mcts-25,mcts-0,0,11,0
46,60,mcts-25,mcts-0,0,7,0
20,60,mcts-25,mcts-0,0,60,0
19,55,mcts-25,mcts-0,18,0,1
28,43,mcts-25,mcts-0,0,16,0
15,60,mcts-25,mcts-0,0,26,0
60,29,mcts-25,mcts-0,25,27,0
46,35,mcts-25,mcts-0,2,0,1
20,29,mcts-25,mcts-0,0,21,0
60,9,mcts-25,mcts-0,0,37,0
24,60,mcts-25,mcts-0,0,12,0
25,60,mcts-25,mcts-0,0,50,0
60,60,mcts-0,mcts-50,8,0,1
36,23,mcts-0,mcts-50,0,9,0
46,49,mcts-0,mcts-50,0,2,0
60,37,mcts-0,mcts-50,55,0,1
31,49,mcts-0,mcts-50,24,32,0
60,60,mcts-0,mcts-50,0,2,0
48,40,mcts-0,mcts-50,0,53,0
58,30,mcts-0,mcts-50,60,0,1
55,46,mcts-0,mcts-50,12,0,1
54,25,mcts-0,mcts-50,0,2,0
43,60,mcts-0,mcts-50,0,60,0
60,55,mcts-0,mcts-50,0,6,0
48,60,mcts-0,mcts-50,18,0,1
24,49,mcts-0,mcts-50,46,0,1
60,25,mcts-0,mcts-50,52,52,0
26,32,mcts-0,mcts-50,5,0,1
27,56,mcts-0,mcts-50,60,0,1
47,30,mcts-0,mcts-50,24,0,1
42,46,mcts-0,mcts-50,0,20,0
19,38,mcts-0,mcts-50,0,48,0
19,49,mcts-0,mcts-50,29,0,1
28,31,mcts-0,mcts-50,0,4,0
32,39,mcts-0,mcts-50,50,0,1
42,32,mcts-0,mcts-50,16,0,1
45,55,mcts-0,mcts-50,45,0,1
37,60,mcts-0,mcts-50,0,60,0
60,60,mcts-0,mcts-50,60,60,1
10,47,mcts-0,mcts-50,17,2,1
29,60,mcts-0,mcts-50,0,3,0
22,43,mcts-0,mcts-50,0,13,0
29,48,mcts-0,mcts-50,0,4,0
55,41,mcts-0,mcts-50,3,0,1
60,27,mcts-0,mcts-50,0,4,0
17,44,mcts-0,mcts-50,29,0,1
60,60,mcts-0,mcts-50,2,0,1
60,52,mcts-0,mcts-50,2,0,1
43,32,mcts-0,mcts-50,9,0,1
55,41,mcts-0,mcts-50,0,12,0
60,60,mcts-0,mcts-50,0,52,0
47,19,mcts-0,mcts-50,24,0,1
44,12,mcts-0,mcts-50,15,0,1
23,54,mcts-0,mcts-50,28,0,1
60,44,mcts-0,mcts-50,11,0,1
27,44,mcts-0,mcts-50,0,39,0
25,28,mcts-0,mcts-50,2,0,1
42,18,mcts-0,mcts-50,11,0,1
30,60,mcts-0,mcts-50,0,60,0
43,29,mcts-0,mcts-50,2,0,1
31,60,mcts-0,mcts-50,17,0,1
23,46,mcts-0,mcts-50,0,26,0
48,60,mcts-0,mcts-50,0,60,0
46,29,mcts-0,mcts-50,41,0,1
47,21,mcts-0,mcts-50,22,0,1
37,25,mcts-0,mcts-50,47,0,1
53,50,mcts-0,mcts-50,5,0,1
29,60,mcts-0,mcts-50,16,38,0
45,44,mcts-0,mcts-50,12,0,1
60,19,mcts-0,mcts-50,60,0,1
23,45,mcts-0,mcts-50,55,0,1
14,30,mcts-0,mcts-50,49,0,1
45,25,mcts-0,mcts-50,13,0,1
60,60,mcts-0,mcts-50,22,0,1
44,33,mcts-0,mcts-50,22,0,1
49,33,mcts-0,mcts-50,0,30,0
60,60,mcts-0,mcts-50,0,4,0
6,43,mcts-0,mcts-50,0,53,0
44,53,mcts-0,mcts-50,29,0,1
10,60,mcts-0,mcts-50,30,0,1
60,32,mcts-0,mcts-50,3,0,1
27,54,mcts-0,mcts-50,0,28,0
36,28,mcts-0,mcts-50,13,0,1
46,43,mcts-0,mcts-50,0,54,0
55,34,mcts-0,mcts-50,60,0,1
44,41,mcts-0,mcts-50,9,0,1
45,60,mcts-0,mcts-50,0,23,0
39,60,mcts-0,mcts-50,24,2,1
50,50,mcts-0,mcts-50,0,60,0
45,10,mcts-0,mcts-50,60,0,1
23,32,mcts-0,mcts-50,59,0,1
36,48,mcts-0,mcts-50,20,0,1
46,32,mcts-0,mcts-50,24,0,1
8,42,mcts-0,mcts-50,0,53,0
34,46,mcts-0,mcts-50,0,3,0
15,36,mcts-0,mcts-50,0,60,0
57,30,mcts-0,mcts-50,49,3,1
57,60,mcts-0,mcts-50,3,0,1
60,39,mcts-0,mcts-50,38,0,1
29,44,mcts-0,mcts-50,60,0,1
7,60,mcts-0,mcts-50,0,14,0
60,35,mcts-0,mcts-50,60,0,1
48,60,mcts-0,mcts-50,29,0,1
33,60,mcts-0,mcts-50,6,0,1
34,24,mcts-0,mcts-50,0,3,0
37,36,mcts-0,mcts-50,0,41,0
33,60,mcts-0,mcts-50,27,13,1
31,27,mcts-0,mcts-50,2,0,1
60,46,mcts-0,mcts-50,29,0,1
45,46,mcts-0,mcts-50,7,0,1
28,17,mcts-0,mcts-50,60,0,1
32,47,mcts-0,mcts-50,0,32,0
54,19,mcts-0,mcts-50,7,0,1
25,24,mcts-0,mcts-50,15,0,1
46,44,mcts-0,mcts-50,60,0,1
22,18,mcts-0,mcts-50,2,0,1
47,33,mcts-0,mcts-50,27,3,1
22,53,mcts-0,mcts-50,44,0,1
46,15,mcts-0,mcts-50,28,28,1
53,20,mcts-0,mcts-50,0,2,0
19,30,mcts-0,mcts-50,0,60,0
60,39,mcts-0,mcts-50,60,0,1
27,60,mcts-0,mcts-50,0,50,0
60,22,mcts-0,mcts-50,18,20,0
35,50,mcts-0,mcts-50,34,0,1
40,23,mcts-0,mcts-50,60,0,1
44,50,mcts-0,mcts-50,0,2,0
26,57,mcts-0,mcts-50,0,24,0
20,51,mcts-0,mcts-50,16,0,1
48,34,mcts-0,mcts-50,60,0,1
60,56,mcts-0,mcts-50,48,0,1
25,60,mcts-0,mcts-50,0,32,0
39,20,mcts-0,mcts-50,31,0,1
55,51,mcts-0,mcts-50,5,0,1
39,48,mcts-0,mcts-50,11,0,1
19,24,mcts-0,mcts-50,4,0,1
27,24,mcts-0,mcts-50,0,5,0
23,23,mcts-0,mcts-50,0,60,0
59,55,mcts-0,mcts-50,0,60,0
26,29,mcts-0,mcts-50,2,0,1
44,12,mcts-0,mcts-50,0,23,0
26,46,mcts-0,mcts-50,0,46,0
25,60,mcts-0,mcts-50,0,20,0
48,41,mcts-0,mcts-50,0,27,0
49,40,mcts-0,mcts-50,60,0,1
60,57,mcts-0,mcts-50,0,17,0
39,25,mcts-0,mcts-50,2,0,1
33,57,mcts-0,mcts-50,0,24,0
24,52,mcts-0,mcts-50,4,0,1
33,47,mcts-0,mcts-50,0,13,0
47,44,mcts-0,mcts-50,8,0,1
31,30,mcts-0,mcts-50,11,0,1
60,26,mcts-0,mcts-50,38,0,1
41,34,mcts-0,mcts-50,0,8,0
49,47,mcts-0,mcts-50,45,0,1
10,60,mcts-0,mcts-50,0,60,0
60,52,mcts-0,mcts-50,15,0,1
42,27,mcts-0,mcts-50,45,0,1
22,53,mcts-0,mcts-50,0,60,0
60,21,mcts-0,mcts-50,60,0,1
26,43,mcts-0,mcts-50,0,5,0
44,46,mcts-0,mcts-50,39,0,1
52,24,mcts-0,mcts-50,20,2,1
51,60,mcts-0,mcts-50,0,58,0
4,60,mcts-0,mcts-50,0,60,0
43,29,mcts-0,mcts-50,0,3,0
60,36,mcts-0,mcts-50,44,0,1
26,43,mcts-0,mcts-50,19,0,1
35,31,mcts-0,mcts-50,45,0,1
28,23,mcts-0,mcts-50,5,0,1
60,33,mcts-0,mcts-50,0,7,0
7,52,mcts-0,mcts-50,0,60,0
60,60,mcts-0,mcts-50,48,0,1
60,27,mcts-0,mcts-50,60,0,1
53,60,mcts-0,mcts-50,0,19,0
18,16,mcts-0,mcts-50,0,8,0
35,37,mcts-0,mcts-50,60,0,1
43,55,mcts-0,mcts-50,33,0,1
60,60,mcts-0,mcts-50,5,0,1
29,23,mcts-0,mcts-50,0,8,0
60,60,mcts-0,mcts-50,0,10,0
40,46,mcts-0,mcts-50,9,0,1
33,24,mcts-0,mcts-50,13,0,1
21,60,mcts-0,mcts-50,0,15,0
60,42,mcts-0,mcts-50,5,0,1
14,42,mcts-0,mcts-50,0,31,0
18,60,mcts-0,mcts-50,0,27,0
24,42,mcts-0,mcts-50,0,3,0
22,50,mcts-0,mcts-50,0,55,0
24,24,mcts-0,mcts-50,43,0,1
16,60,mcts-0,mcts-50,0,60,0
46,28,mcts-0,mcts-50,60,0,1
60,43,mcts-0,mcts-50,60,0,1
38,34,mcts-0,mcts-50,0,42,0
51,41,mcts-0,mcts-50,0,38,0
60,60,mcts-0,mcts-50,12,0,1
60,59,mcts-0,mcts-50,38,0,1
18,24,mcts-0,mcts-50,0,9,0
60,60,mcts-0,mcts-50,16,0,1
43,19,mcts-0,mcts-50,4,0,1
51,20,mcts-0,mcts-50,3,0,1
48,52,mcts-0,mcts-50,60,0,1
37,52,mcts-0,mcts-50,0,2,0
40,14,mcts-0,mcts-50,13,0,1
55,60,mcts-0,mcts-50,0,14,0
55,28,mcts-0,mcts-50,60,0,1
21,15,mcts-0,mcts-50,18,0,1
48,24,mcts-0,mcts-50,11,0,1
25,51,mcts-0,mcts-50,0,18,0
19,40,mcts-0,mcts-50,0,60,0
60,41,mcts-0,mcts-50,60,0,1
39,60,mcts-0,mcts-50,0,22,0
22,23,mcts-0,mcts-50,0,15,0
39,58,mcts-0,mcts-50,21,0,1
30,23,mcts-0,mcts-50,14,0,1
60,47,mcts-0,mcts-50,0,2,0
34,24,mcts-0,mcts-50,13,0,1
24,45,mcts-0,mcts-50,0,3,0
20,60,mcts-0,mcts-50,0,28,0
39,60,mcts-0,mcts-50,0,60,0
38,23,mcts-0,mcts-50,0,10,0
41,24,mcts-0,mcts-50,13,0,1
28,54,mcts-0,mcts-50,20,0,1
53,52,mcts-0,mcts-50,9,0,1
46,24,mcts-0,mcts-50,42,0,1
55,11,mcts-0,mcts-50,0,22,0
28,47,mcts-0,mcts-50,60,0,1
32,0,mcts-0,mcts-50,0,0,0
5,60,mcts-0,mcts-50,0,60,0
33,48,mcts-0,mcts-50,2,0,1
36,37,mcts-0,mcts-50,0,38,0
45,60,mcts-0,mcts-50,0,60,0
60,58,mcts-0,mcts-50,19,0,1
55,35,mcts-0,mcts-50,47,0,1
60,19,mcts-0,mcts-50,60,0,1
10,43,mcts-0,mcts-50,0,52,0
49,30,mcts-0,mcts-50,2,0,1
17,60,mcts-0,mcts-50,0,53,0
26,42,mcts-0,mcts-50,0,50,0
0,51,mcts-0,mcts-50,0,0,1
57,16,mcts-0,mcts-50,0,14,0
53,52,mcts-0,mcts-50,0,3,0
28,51,mcts-0,mcts-50,0,55,0
32,40,mcts-0,mcts-50,0,31,0
49,21,mcts-0,mcts-50,0,20,0
33,41,mcts-0,mcts-50,2,0,1
60,47,mcts-0,mcts-50,60,0,1
51,15,mcts-0,mcts-50,49,0,1
60,47,mcts-0,mcts-50,9,0,1
48,46,mcts-0,mcts-50,0,56,0
49,47,mcts-0,mcts-50,0,49,0
27,48,mcts-0,mcts-50,0,18,0
31,27,mcts-0,mcts-50,0,2,0
60,23,mcts-0,mcts-50,41,0,1
60,43,mcts-0,mcts-50,17,0,1
60,44,mcts-0,mcts-50,38,0,1
41,21,mcts-0,mcts-50,12,0,1
57,34,mcts-0,mcts-50,3,0,1
56,28,mcts-0,mcts-50,0,4,0
49,30,mcts-0,mcts-50,51,0,1
51,46,mcts-0,mcts-50,0,16,0
32,30,mcts-0,mcts-50,11,0,1
35,46,mcts-0,mcts-50,0,60,0
37,53,mcts-0,mcts-50,5,0,1
40,31,mcts-0,mcts-50,7,0,1
37,41,mcts-0,mcts-50,14,0,1
21,60,mcts-0,mcts-50,37,0,1
48,18,mcts-0,mcts-50,17,0,1
60,60,mcts-0,mcts-50,0,4,0
21,27,mcts-0,mcts-50,0,44,0
60,53,mcts-0,mcts-50,0,53,0
31,48,mcts-0,mcts-50,15,0,1
51,60,mcts-0,mcts-50,0,39,0
60,40,mcts-0,mcts-50,60,0,1
33,38,mcts-0,mcts-50,6,0,1
30,60,mcts-0,mcts-50,0,60,0
45,40,mcts-0,mcts-50,40,0,1
28,52,mcts-0,mcts-50,22,0,1
60,60,mcts-0,mcts-50,60,60,1
60,53,mcts-0,mcts-50,2,0,1
43,49,mcts-0,mcts-50,3,0,1
42,46,mcts-0,mcts-50,0,21,0
45,53,mcts-0,mcts-50,0,5,0
39,5,mcts-0,mcts-50,17,0,1
24,31,mcts-0,mcts-50,0,50,0
56,24,mcts-0,mcts-50,55,0,1
36,55,mcts-0,mcts-50,0,27,0
35,54,mcts-0,mcts-50,60,0,1
21,17,mcts-0,mcts-50,0,23,0
60,25,mcts-0,mcts-50,60,0,1
60,45,mcts-0,mcts-50,0,43,0
49,50,mcts-0,mcts-50,51,0,1
45,48,mcts-0,mcts-50,35,0,1
17,39,mcts-0,mcts-50,0,53,0
60,20,mcts-0,mcts-50,12,0,1
18,46,mcts-0,mcts-50,0,60,0
25,43,mcts-0,mcts-50,0,17,0
38,44,mcts-0,mcts-50,24,0,1
44,37,mcts-0,mcts-50,3,7,0
60,56,mcts-0,mcts-50,60,0,1
60,17,mcts-0,mcts-50,60,0,1
37,56,mcts-0,mcts-50,39,0,1
60,23,mcts-0,mcts-50,3,0,1
49,60,mcts-0,mcts-50,0,50,0
60,33,mcts-0,mcts-50,60,0,1
60,60,mcts-0,mcts-50,50,0,1
27,53,mcts-0,mcts-50,0,3,0
60,60,mcts-0,mcts-50,11,0,1
60,53,mcts-0,mcts-50,5,0,1
21,46,mcts-0,mcts-50,2,0,1
47,30,mcts-0,mcts-50,57,0,1
60,22,mcts-0,mcts-50,60,0,1
54,59,mcts-0,mcts-50,0,14,0
44,35,mcts-0,mcts-50,31,0,1
60,49,mcts-0,mcts-50,12,0,1
28,45,mcts-0,mcts-50,0,33,0
45,32,mcts-0,mcts-50,60,0,1
60,37,mcts-0,mcts-50,44,0,1
34,56,mcts-0,mcts-50,60,0,1
45,58,mcts-0,mcts-50,3,0,1
26,60,mcts-0,mcts-50,0,4,0
34,45,mcts-0,mcts-50,0,60,0
60,32,mcts-0,mcts-50,0,18,0
60,26,mcts-0,mcts-50,7,0,1
60,50,mcts-0,mcts-50,4,0,1
26,27,mcts-0,mcts-50,0,3,0
32,28,mcts-0,mcts-50,30,0,1
46,4,mcts-0,mcts-50,28,0,1
38,60,mcts-0,mcts-50,0,60,0
60,50,mcts-0,mcts-50,0,60,0
60,51,mcts-0,mcts-50,60,0,1
35,40,mcts-0,mcts-50,0,37,0
48,29,mcts-0,mcts-50,0,42,0
60,27,mcts-0,mcts-50,60,0,1
60,36,mcts-0,mcts-50,60,0,1
39,60,mcts-0,mcts-50,0,34,0
20,60,mcts-0,mcts-50,0,46,0
22,17,mcts-0,mcts-50,0,49,0
56,10,mcts-0,mcts-50,37,0,1
33,56,mcts-0,mcts-50,0,4,0
6,47,mcts-0,mcts-50,3,0,1
60,44,mcts-0,mcts-50,60,0,1
22,26,mcts-0,mcts-50,0,3,0
60,37,mcts-0,mcts-50,41,0,1
37,39,mcts-0,mcts-50,0,35,0
49,45,mcts-0,mcts-50,22,0,1
16,50,mcts-0,mcts-50,0,50,0
30,60,mcts-0,mcts-50,60,0,1
54,10,mcts-0,mcts-50,0,34,0
15,56,mcts-0,mcts-50,0,60,0
17,60,mcts-0,mcts-50,0,60,0
60,36,mcts-0,mcts-50,33,0,1
60,36,mcts-0,mcts-50,49,0,1
60,60,mcts-0,mcts-50,0,60,0
53,53,mcts-0,mcts-50,60,0,1
56,51,mcts-0,mcts-50,0,2,0
60,20,mcts-0,mcts-50,5,0,1
60,38,mcts-0,mcts-50,60,0,1
52,13,mcts-0,mcts-50,0,24,0
18,19,mcts-0,mcts-50,4,0,1
60,60,mcts-0,mcts-50,19,0,1
24,60,mcts-0,mcts-50,0,53,0
40,45,mcts-0,mcts-50,0,7,0
28,39,mcts-0,mcts-50,4,0,1
43,16,mcts-0,mcts-50,2,0,1
60,47,mcts-0,mcts-50,0,6,0
51,49,mcts-0,mcts-50,60,0,1
60,37,mcts-0,mcts-50,19,0,1
52,60,mcts-0,mcts-50,0,37,0
37,48,mcts-0,mcts-50,32,0,1
60,23,mcts-0,mcts-50,27,0,1
48,52,mcts-0,mcts-50,25,0,1
17,50,mcts-0,mcts-50,0,22,0
60,51,mcts-0,mcts-50,0,21,0
60,60,mcts-0,mcts-50,60,15,1
40,60,mcts-0,mcts-50,0,60,0
52,22,mcts-0,mcts-50,12,0,1
5,60,mcts-0,mcts-50,0,59,0
29,43,mcts-0,mcts-50,0,42,0
26,31,mcts-0,mcts-50,0,2,0
54,31,mcts-0,mcts-50,46,0,1
27,60,mcts-0,mcts-50,0,16,0
28,45,mcts-0,mcts-50,0,14,0
50,60,mcts-0,mcts-50,0,18,0
39,52,mcts-0,mcts-50,24,0,1
45,50,mcts-0,mcts-50,0,23,0
33,20,mcts-0,mcts-50,52,0,1
55,35,mcts-0,mcts-50,0,24,0
60,22,mcts-0,mcts-50,0,23,0
22,27,mcts-0,mcts-50,15,0,1
51,60,mcts-0,mcts-50,24,60,0
18,21,mcts-0,mcts-50,40,0,1
24,25,mcts-0,mcts-50,37,0,1
60,19,mcts-0,mcts-50,0,2,0
32,42,mcts-0,mcts-50,0,54,0
60,41,mcts-0,mcts-50,50,0,1
42,46,mcts-0,mcts-50,0,48,0
19,21,mcts-0,mcts-50,0,42,0
52,35,mcts-0,mcts-50,0,13,0
23,38,mcts-0,mcts-50,0,3,0
44,41,mcts-0,mcts-50,10,0,1
46,10,mcts-0,mcts-50,2,0,1
18,60,mcts-0,mcts-50,0,16,0
59,46,mcts-0,mcts-50,0,43,0
13,60,mcts-0,mcts-50,0,40,0
50,24,mcts-0,mcts-50,60,0,1
54,33,mcts-0,mcts-50,60,0,1
42,47,mcts-0,mcts-50,20,0,1
48,60,mcts-0,mcts-50,18,12,1
20,19,mcts-0,mcts-50,2,0,1
24,52,mcts-0,mcts-50,0,5,0
53,40,mcts-0,mcts-50,23,0,1
60,60,mcts-0,mcts-50,5,0,1
38,39,mcts-0,mcts-50,0,29,0
9,25,mcts-0,mcts-50,0,23,0
44,28,mcts-0,mcts-50,17,0,1
14,60,mcts-0,mcts-50,2,0,1
16,46,mcts-0,mcts-50,0,46,0
42,39,mcts-0,mcts-50,0,36,0
22,60,mcts-0,mcts-50,0,60,0
54,53,mcts-0,mcts-50,44,0,1
53,35,mcts-0,mcts-50,60,0,1
52,47,mcts-0,mcts-50,60,0,1
37,41,mcts-0,mcts-50,45,0,1
60,49,mcts-0,mcts-50,0,2,0
43,45,mcts-0,mcts-50,34,0,1
19,48,mcts-0,mcts-50,28,0,1
26,44,mcts-0,mcts-50,0,60,0
60,21,mcts-0,mcts-50,43,0,1
40,7,mcts-0,mcts-50,45,0,1
60,18,mcts-0,mcts-50,60,0,1
8,60,mcts-0,mcts-50,0,3,0
60,24,mcts-0,mcts-50,44,0,1
20,35,mcts-0,mcts-50,0,60,0
16,51,mcts-0,mcts-50,0,2,0
47,60,mcts-0,mcts-50,26,11,1
46,14,mcts-0,mcts-50,56,0,1
22,44,mcts-0,mcts-50,0,2,0
48,41,mcts-0,mcts-50,60,0,1
24,57,mcts-0,mcts-50,0,38,0
44,50,mcts-0,mcts-50,0,12,0
60,34,mcts-0,mcts-50,60,0,1
34,40,mcts-0,mcts-50,0,59,0
55,43,mcts-0,mcts-50,0,2,0
56,37,mcts-0,mcts-50,5,0,1
18,30,mcts-0,mcts-50,0,23,0
21,60,mcts-0,mcts-50,0,60,0
26,55,mcts-0,mcts-50,0,60,0
53,46,mcts-0,mcts-50,0,60,0
46,46,mcts-0,mcts-50,0,5,0
35,45,mcts-0,mcts-50,0,3,0
11,60,mcts-0,mcts-50,2,0,1
7,46,mcts-0,mcts-50,0,18,0
60,33,mcts-0,mcts-50,32,0,1
60,50,mcts-0,mcts-50,27,0,1
56,42,mcts-0,mcts-50,5,0,1
57,26,mcts-0,mcts-50,12,0,1
57,59,mcts-0,mcts-50,0,60,0
0,36,mcts-0,mcts-50,0,42,0
29,35,mcts-0,mcts-50,2,0,1
55,10,mcts-0,mcts-50,54,0,1
41,38,mcts-0,mcts-50,0,13,0
52,35,mcts-0,mcts-50,60,0,1
45,42,mcts-0,mcts-50,0,60,0
46,56,mcts-0,mcts-50,0,60,0
60,49,mcts-0,mcts-50,39,0,1
48,32,mcts-0,mcts-50,16,0,1
14,53,mcts-0,mcts-50,0,60,0
60,51,mcts-0,mcts-50,60,0,1
34,23,mcts-0,mcts-50,0,60,0
60,60,mcts-0,mcts-50,0,43,0
43,18,mcts-0,mcts-50,0,6,0
45,41,mcts-0,mcts-50,2,0,1
14,60,mcts-0,mcts-50,0,60,0
22,19,mcts-0,mcts-50,53,0,1
54,25,mcts-0,mcts-50,0,2,0
24,42,mcts-0,mcts-50,4,0,1
15,39,mcts-0,mcts-50,0,60,0
55,35,mcts-0,mcts-50,60,0,1
58,53,mcts-0,mcts-50,7,0,1
58,10,mcts-0,mcts-50,2,0,1
34,47,mcts-0,mcts-50,28,0,1
48,43,mcts-0,mcts-50,27,0,1
48,24,mcts-0,mcts-50,2,0,1
36,40,mcts-0,mcts-50,0,40,0
38,23,mcts-0,mcts-50,0,22,0
60,37,mcts-0,mcts-50,2,0,1
55,23,mcts-0,mcts-50,4,0,1
59,20,mcts-0,mcts-50,55,0,1
33,31,mcts-0,mcts-50,50,0,1
50,46,mcts-0,mcts-50,60,0,1
28,35,mcts-0,mcts-50,23,0,1
37,37,mcts-0,mcts-50,0,41,0
36,20,mcts-0,mcts-50,0,7,0
21,60,mcts-0,mcts-50,0,10,0
52,55,mcts-0,mcts-50,0,12,0
56,49,mcts-0,mcts-50,0,44,0
50,24,mcts-0,mcts-50,0,45,0
60,60,mcts-0,mcts-50,0,2,0
23,60,mcts-0,mcts-50,14,60,0
40,41,mcts-0,mcts-50,42,0,1
31,60,mcts-0,mcts-50,0,52,0
60,23,mcts-0,mcts-50,60,0,1
40,18,mcts-0,mcts-50,15,0,1
60,60,mcts-0,mcts-50,0,48,0
60,60,mcts-0,mcts-50,47,0,1
60,26,mcts-0,mcts-50,2,0,1
60,29,mcts-0,mcts-50,36,0,1
50,60,mcts-0,mcts-50,60,0,1
21,46,mcts-0,mcts-50,54,0,1
60,43,mcts-0,mcts-50,0,2,0
51,56,mcts-0,mcts-50,60,0,1
23,35,mcts-0,mcts-50,0,9,0
44,10,mcts-0,mcts-50,37,0,1
32,60,mcts-0,mcts-50,0,60,0
57,25,mcts-0,mcts-50,22,0,1
60,43,mcts-0,mcts-50,15,0,1
39,51,mcts-0,mcts-50,0,6,0
37,32,mcts-0,mcts-50,0,29,0
60,60,mcts-0,mcts-50,0,2,0
30,38,mcts-0,mcts-50,0,11,0
48,60,mcts-0,mcts-50,30,2,1
21,60,mcts-0,mcts-50,25,0,1
36,53,mcts-0,mcts-50,23,0,1
20,18,mcts-0,mcts-50,3,0,1
22,49,mcts-0,mcts-50,0,12,0
60,40,mcts-0,mcts-50,2,0,1
22,60,mcts-0,mcts-50,0,46,0
33,46,mcts-0,mcts-50,0,60,0
32,22,mcts-0,mcts-50,22,0,1
37,29,mcts-0,mcts-50,9,0,1
26,37,mcts-0,mcts-50,0,60,0
60,45,mcts-0,mcts-50,60,0,1
24,60,mcts-0,mcts-50,0,50,0
33,36,mcts-0,mcts-50,34,0,1
49,30,mcts-0,mcts-50,31,19,1
60,25,mcts-0,mcts-50,47,0,1
59,28,mcts-0,mcts-50,10,0,1
43,44,mcts-0,mcts-50,0,18,0
38,9,mcts-0,mcts-50,0,35,0
35,60,mcts-0,mcts-50,0,27,0
49,46,mcts-0,mcts-50,0,12,0
