"","...1","Strategy 1","Strategy 2","P1 Score","P2 Score","Winner_ID","P1_rating","P2_rating","Avg Change in Ratings","Avg Change in Ratings without score modifications"
"3248",3618,"MCTS-25","MCTS-50",2,0,1,973,1014,0,4
"3249",2668,"MCTS-25","MCTS-0",60,0,1,963,998,10,5
"3250",3166,"MCTS-25","MCTS-50",60,0,1,954,1023,9,4
"3251",3545,"MCTS-25","MCTS-50",0,12,0,956,1021,2,6
"3252",2825,"MCTS-25","MCTS-0",0,60,0,967,987,11,6
"3253",5387,"MCTS-50","MCTS-25",0,59,0,1029,959,8,4
"3254",1053,"MCTS-0","MCTS-50",0,13,0,989,1027,2,6
"3255",2608,"MCTS-25","MCTS-0",0,19,0,962,986,3,5
"3256",708,"MCTS-0","MCTS-25",0,10,0,988,960,2,5
"3257",391,"MCTS-0","MCTS-25",0,42,0,994,954,6,5
"3258",1955,"MCTS-0","MCTS-50",26,0,1,990,1031,4,5
"3259",4742,"MCTS-50","MCTS-0",0,22,0,1034,987,3,4
"3260",4670,"MCTS-50","MCTS-0",2,0,1,1034,987,0,6
"3261",5662,"MCTS-50","MCTS-25",19,0,1,1030,958,4,6
"3262",2986,"MCTS-25","MCTS-0",12,0,1,956,989,2,5
"3263",3501,"MCTS-25","MCTS-50",60,0,1,948,1038,8,4
"3264",3706,"MCTS-25","MCTS-50",0,11,0,950,1036,2,6
"3265",2094,"MCTS-25","MCTS-0",7,0,1,949,990,1,4
"3266",501,"MCTS-0","MCTS-25",0,16,0,992,947,2,4
"3267",5823,"MCTS-50","MCTS-25",0,33,0,1040,943,4,4
"3268",178,"MCTS-0","MCTS-25",27,0,1,987,948,5,6
"3269",4421,"MCTS-50","MCTS-0",11,60,0,1047,980,7,4
"3270",4985,"MCTS-50","MCTS-0",0,48,0,1053,974,6,4
"3271",109,"MCTS-0","MCTS-25",0,60,0,983,939,9,5
"3272",2599,"MCTS-25","MCTS-0",0,22,0,943,979,4,6
"3273",4166,"MCTS-50","MCTS-0",12,0,1,1051,981,2,6
"3274",1967,"MCTS-0","MCTS-50",6,0,1,980,1052,1,4
"3275",4952,"MCTS-50","MCTS-0",45,0,1,1043,989,9,6
"3276",4832,"MCTS-50","MCTS-0",52,0,1,1033,999,10,6
"3277",2132,"MCTS-25","MCTS-0",23,0,1,940,1002,3,4
"3278",2313,"MCTS-25","MCTS-0",0,16,0,943,999,3,6
"3279",2119,"MCTS-25","MCTS-0",60,0,1,935,1007,8,4
"3280",1838,"MCTS-0","MCTS-50",0,26,0,1012,1028,5,5
"3281",703,"MCTS-0","MCTS-25",5,0,1,1011,936,1,6
"3282",3710,"MCTS-25","MCTS-50",0,11,0,938,1026,2,6
"3283",5213,"MCTS-50","MCTS-25",60,0,1,1014,950,12,6
"3284",1278,"MCTS-0","MCTS-50",11,0,1,1009,1016,2,5
"3285",3979,"MCTS-25","MCTS-50",0,60,0,962,1004,12,6
"3286",2373,"MCTS-25","MCTS-0",0,7,0,963,1008,1,6
"3287",5819,"MCTS-50","MCTS-25",36,0,1,997,970,7,6
"3288",2120,"MCTS-25","MCTS-0",60,0,1,961,1017,9,4
"3289",5706,"MCTS-50","MCTS-25",0,6,0,998,960,1,4
"3290",910,"MCTS-0","MCTS-25",15,0,1,1014,963,3,6
"3291",1820,"MCTS-0","MCTS-50",8,0,1,1013,999,1,5
"3292",4883,"MCTS-50","MCTS-0",0,60,0,1009,1003,10,5
"3293",490,"MCTS-0","MCTS-25",47,0,1,994,972,9,6
"3294",1414,"MCTS-0","MCTS-50",22,0,1,990,1013,4,5
"3295",1045,"MCTS-0","MCTS-50",38,0,1,984,1019,6,5
"3296",3338,"MCTS-25","MCTS-50",0,2,0,972,1019,0,6
"3297",1966,"MCTS-0","MCTS-50",0,25,0,989,1014,5,6
"3298",2900,"MCTS-25","MCTS-0",6,0,1,971,990,1,5
"3299",2301,"MCTS-25","MCTS-0",2,0,1,971,990,0,5
"3300",2087,"MCTS-25","MCTS-0",0,37,0,978,983,7,5
"3301",5989,"MCTS-50","MCTS-25",0,8,0,1015,977,1,4
"3302",4717,"MCTS-50","MCTS-0",0,2,0,1015,983,0,5
"3303",5932,"MCTS-50","MCTS-25",0,18,0,1018,974,3,4
"3304",5628,"MCTS-50","MCTS-25",46,0,1,1009,983,9,6
"3305",3988,"MCTS-25","MCTS-50",0,60,0,994,998,11,5
"3306",4031,"MCTS-50","MCTS-0",14,0,1,996,985,2,5
"3307",1355,"MCTS-0","MCTS-50",5,0,1,984,997,1,5
"3308",14,"MCTS-0","MCTS-25",0,60,0,994,984,10,5
"3309",2799,"MCTS-25","MCTS-0",2,0,1,984,994,0,5
"3310",2104,"MCTS-25","MCTS-0",0,20,0,987,991,3,5
"3311",877,"MCTS-0","MCTS-25",22,0,1,987,991,4,5
"3312",572,"MCTS-0","MCTS-25",60,0,1,977,1001,10,5
"3313",1999,"MCTS-0","MCTS-50",38,0,1,971,1003,6,5
"3314",2587,"MCTS-25","MCTS-0",51,0,1,992,980,9,5
"3315",4016,"MCTS-50","MCTS-0",48,0,1,994,989,9,5
"3316",1037,"MCTS-0","MCTS-50",55,0,1,980,1003,9,5
"3317",1658,"MCTS-0","MCTS-50",0,2,0,980,1003,0,5
"3318",3523,"MCTS-25","MCTS-50",0,40,0,999,996,7,5
"3319",4499,"MCTS-50","MCTS-0",46,0,1,988,988,8,5
"3320",4280,"MCTS-50","MCTS-0",37,0,1,982,994,6,5
"3321",937,"MCTS-0","MCTS-25",60,0,1,984,1009,10,5
"3322",871,"MCTS-0","MCTS-25",0,7,0,985,1008,1,5
"3323",1918,"MCTS-0","MCTS-50",60,0,1,975,992,10,5
"3324",1253,"MCTS-0","MCTS-50",0,10,0,977,990,2,5
"3325",1237,"MCTS-0","MCTS-50",0,42,0,984,983,7,5
"3326",1922,"MCTS-0","MCTS-50",55,0,1,975,992,9,5
"3327",5829,"MCTS-50","MCTS-25",60,0,1,982,1018,10,5
"3328",67,"MCTS-0","MCTS-25",60,14,1,968,1025,7,4
"3329",5772,"MCTS-50","MCTS-25",0,53,0,992,1015,10,6
"3330",5479,"MCTS-50","MCTS-25",0,60,0,1003,1004,11,5
"3331",5431,"MCTS-50","MCTS-25",2,0,1,1003,1004,0,5
"3332",1449,"MCTS-0","MCTS-50",30,0,1,964,1007,4,4
"3333",4679,"MCTS-50","MCTS-0",41,0,1,999,972,8,6
"3334",1072,"MCTS-0","MCTS-50",0,2,0,972,999,0,5
"3335",4572,"MCTS-50","MCTS-0",0,13,0,1001,970,2,5
"3336",3150,"MCTS-25","MCTS-50",44,0,1,997,1008,7,5
"3337",437,"MCTS-0","MCTS-25",21,33,0,972,995,2,5
"3338",2792,"MCTS-25","MCTS-0",0,13,0,997,970,2,5
"3339",119,"MCTS-0","MCTS-25",0,18,0,973,994,3,5
"3340",1886,"MCTS-0","MCTS-50",60,0,1,964,1017,9,4
"3341",3510,"MCTS-25","MCTS-50",0,2,0,994,1017,0,5
"3342",4314,"MCTS-50","MCTS-0",0,26,0,1021,960,4,4
"3343",1540,"MCTS-0","MCTS-50",0,23,0,964,1017,4,6
"3344",513,"MCTS-0","MCTS-25",26,30,0,965,993,1,5
"3345",3217,"MCTS-25","MCTS-50",32,0,1,988,1022,5,5
"3346",4497,"MCTS-50","MCTS-0",0,3,0,1022,965,0,4
"3347",154,"MCTS-0","MCTS-25",0,5,0,966,987,1,5
"3348",2049,"MCTS-25","MCTS-0",6,0,1,986,967,1,5
"3349",4769,"MCTS-50","MCTS-0",0,3,0,1022,967,0,4
"3350",1643,"MCTS-0","MCTS-50",0,21,0,971,1018,4,6
"3351",2331,"MCTS-25","MCTS-0",0,51,0,994,963,8,5
"3352",502,"MCTS-0","MCTS-25",20,0,1,960,997,3,5
"3353",1815,"MCTS-0","MCTS-50",0,38,0,967,1011,7,6
"3354",4467,"MCTS-50","MCTS-0",0,60,0,1020,958,9,4
"3355",107,"MCTS-0","MCTS-25",0,41,0,966,989,8,6
"3356",5529,"MCTS-50","MCTS-25",0,30,0,1025,984,5,5
"3357",852,"MCTS-0","MCTS-25",0,28,0,971,979,5,5
"3358",5085,"MCTS-50","MCTS-25",0,22,0,1028,976,3,4
"3359",4557,"MCTS-50","MCTS-0",0,40,0,1034,965,6,4
"3360",3288,"MCTS-25","MCTS-50",0,3,0,977,1033,1,6
"3361",1659,"MCTS-0","MCTS-50",19,0,1,962,1036,3,4
"3362",4434,"MCTS-50","MCTS-0",0,2,0,1036,962,0,4
"3363",306,"MCTS-0","MCTS-25",0,60,0,972,967,10,5
"3364",3156,"MCTS-25","MCTS-50",9,0,1,966,1037,1,4
"3365",4599,"MCTS-50","MCTS-0",22,23,0,1037,972,0,4
"3366",3087,"MCTS-25","MCTS-50",0,52,0,976,1027,10,6
"3367",5664,"MCTS-50","MCTS-25",4,0,1,1026,977,1,6
"3368",1584,"MCTS-0","MCTS-50",0,60,0,984,1014,12,6
"3369",4109,"MCTS-50","MCTS-0",0,27,0,1018,980,4,5
"3370",2274,"MCTS-25","MCTS-0",52,0,1,968,989,9,5
"3371",4071,"MCTS-50","MCTS-0",24,19,1,1017,990,1,5
"3372",3457,"MCTS-25","MCTS-50",0,39,0,975,1010,7,6
"3373",808,"MCTS-0","MCTS-25",49,0,1,981,984,9,5
"3374",1481,"MCTS-0","MCTS-50",18,0,1,978,1013,3,5
"3375",4480,"MCTS-50","MCTS-0",60,0,1,1002,989,11,6
"3376",5657,"MCTS-50","MCTS-25",60,0,1,991,995,11,5
"3377",4383,"MCTS-50","MCTS-0",0,10,0,993,987,2,5
"3378",2711,"MCTS-25","MCTS-0",3,0,1,994,988,1,5
"3379",3791,"MCTS-25","MCTS-50",0,60,0,1004,983,10,5
"3380",3113,"MCTS-25","MCTS-50",58,0,1,994,993,10,5
"3381",4682,"MCTS-50","MCTS-0",4,0,1,992,989,1,5
"3382",917,"MCTS-0","MCTS-25",2,0,1,989,994,0,5
"3383",607,"MCTS-0","MCTS-25",10,0,1,987,996,2,5
"3384",1784,"MCTS-0","MCTS-50",51,0,1,979,1000,8,5
"3385",964,"MCTS-0","MCTS-25",8,0,1,978,997,1,5
"3386",1213,"MCTS-0","MCTS-50",0,37,0,985,993,7,5
"3387",2475,"MCTS-25","MCTS-0",60,0,1,987,995,10,5
"3388",5296,"MCTS-50","MCTS-25",60,0,1,983,997,10,5
"3389",2927,"MCTS-25","MCTS-0",57,0,1,987,1005,10,5
"3390",2982,"MCTS-25","MCTS-0",41,0,1,981,1011,6,5
"3391",4419,"MCTS-50","MCTS-0",60,0,1,974,1020,9,5
"3392",1788,"MCTS-0","MCTS-50",27,13,1,1017,977,3,6
"3393",1640,"MCTS-0","MCTS-50",0,2,0,1017,977,0,4
"3394",4933,"MCTS-50","MCTS-0",0,14,0,980,1014,3,6
"3395",2796,"MCTS-25","MCTS-0",54,0,1,973,1022,8,5
"3396",1149,"MCTS-0","MCTS-50",60,0,1,1011,991,11,6
"3397",3549,"MCTS-25","MCTS-50",16,0,1,970,994,3,5
"3398",4671,"MCTS-50","MCTS-0",60,0,1,984,1021,10,5
"3399",230,"MCTS-0","MCTS-25",10,0,1,1019,972,2,6
"3400",2470,"MCTS-25","MCTS-0",0,39,0,979,1012,7,6
"3401",4505,"MCTS-50","MCTS-0",0,5,0,985,1011,1,5
"3402",2551,"MCTS-25","MCTS-0",36,29,1,978,1012,1,5
"3403",3931,"MCTS-25","MCTS-50",0,60,0,988,975,10,5
"3404",3239,"MCTS-25","MCTS-50",0,60,0,998,965,10,5
"3405",4360,"MCTS-50","MCTS-0",0,19,0,969,1008,4,6
"3406",3426,"MCTS-25","MCTS-50",0,17,0,1001,966,3,5
"3407",1562,"MCTS-0","MCTS-50",0,59,0,1017,957,9,4
"3408",1312,"MCTS-0","MCTS-50",41,0,1,1009,965,8,6
"3409",3630,"MCTS-25","MCTS-50",14,14,0,1001,965,0,4
"3410",3966,"MCTS-25","MCTS-50",60,0,1,990,976,11,6
"3411",5289,"MCTS-50","MCTS-25",33,0,1,971,995,5,5
"3412",4939,"MCTS-50","MCTS-0",2,0,1,971,1009,0,4
"3413",4397,"MCTS-50","MCTS-0",0,15,0,974,1006,3,6
"3414",2555,"MCTS-25","MCTS-0",0,60,0,1005,996,10,5
"3415",4585,"MCTS-50","MCTS-0",34,0,1,969,1001,5,5
"3416",531,"MCTS-0","MCTS-25",0,13,0,1003,1003,2,5
"3417",1416,"MCTS-0","MCTS-50",4,0,1,1002,970,1,5
"3418",5413,"MCTS-50","MCTS-25",0,15,0,973,1000,3,5
"3419",4107,"MCTS-50","MCTS-0",0,11,0,975,1000,2,5
"3420",1638,"MCTS-0","MCTS-50",2,0,1,1000,975,0,5
"3421",2791,"MCTS-25","MCTS-0",10,0,1,998,1002,2,5
"3422",410,"MCTS-0","MCTS-25",0,23,0,1006,994,4,5
"3423",4955,"MCTS-50","MCTS-0",0,3,0,976,1005,1,5
"3424",5929,"MCTS-50","MCTS-25",0,21,0,980,990,4,5
"3425",1199,"MCTS-0","MCTS-50",2,0,1,1005,980,0,5
"3426",5668,"MCTS-50","MCTS-25",60,0,1,970,1000,10,5
"3427",568,"MCTS-0","MCTS-25",0,46,0,1013,992,8,5
"3428",1274,"MCTS-0","MCTS-50",0,33,0,1018,965,5,4
"3429",2176,"MCTS-25","MCTS-0",0,60,0,1003,1007,11,5
"3430",1721,"MCTS-0","MCTS-50",2,0,1,1007,965,0,6
"3431",4120,"MCTS-50","MCTS-0",0,60,0,976,996,11,6
"3432",3221,"MCTS-25","MCTS-50",60,0,1,992,987,11,5
"3433",3482,"MCTS-25","MCTS-50",31,0,1,987,992,5,5
"3434",252,"MCTS-0","MCTS-25",47,0,1,988,995,8,5
"3435",1626,"MCTS-0","MCTS-50",6,0,1,987,993,1,5
"3436",324,"MCTS-0","MCTS-25",5,0,1,986,996,1,5
"3437",4897,"MCTS-50","MCTS-0",60,0,1,983,996,10,5
"3438",5900,"MCTS-50","MCTS-25",0,60,0,993,986,10,5
"3439",4476,"MCTS-50","MCTS-0",0,60,0,1003,986,10,5
"3440",1581,"MCTS-0","MCTS-50",0,21,0,990,999,4,5
"3441",5473,"MCTS-50","MCTS-25",4,0,1,998,987,1,5
"3442",2220,"MCTS-25","MCTS-0",0,38,0,993,984,6,5
"3443",765,"MCTS-0","MCTS-25",50,0,1,976,1001,8,5
"3444",5577,"MCTS-50","MCTS-25",0,33,0,1004,995,6,5
"3445",1511,"MCTS-0","MCTS-50",0,60,0,987,993,11,5
"3446",5757,"MCTS-50","MCTS-25",0,44,0,1000,988,7,5
"3447",5489,"MCTS-50","MCTS-25",53,0,1,991,997,9,5
"3448",4152,"MCTS-50","MCTS-0",0,32,0,996,982,5,5
"3449",3842,"MCTS-25","MCTS-50",0,4,0,998,995,1,5
"3450",3923,"MCTS-25","MCTS-50",0,4,0,999,994,1,5
"3451",5402,"MCTS-50","MCTS-25",0,60,0,1004,989,10,5
"3452",2684,"MCTS-25","MCTS-0",23,0,1,985,986,4,5
"3453",1828,"MCTS-0","MCTS-50",0,22,0,990,1000,4,5
"3454",2403,"MCTS-25","MCTS-0",60,0,1,975,1000,10,5
"3455",1936,"MCTS-0","MCTS-50",5,0,1,999,1001,1,5
"3456",3030,"MCTS-25","MCTS-50",55,0,1,967,1009,8,5
"3457",5851,"MCTS-50","MCTS-25",60,0,1,998,978,11,6
"3458",1292,"MCTS-0","MCTS-50",60,0,1,989,1008,10,5
"3459",775,"MCTS-0","MCTS-25",29,0,1,984,983,5,5
"3460",115,"MCTS-0","MCTS-25",33,0,1,978,989,6,5
"3461",975,"MCTS-0","MCTS-25",0,41,0,985,982,7,5
"3462",5115,"MCTS-50","MCTS-25",14,0,1,1005,985,3,5
"3463",2709,"MCTS-25","MCTS-0",60,0,1,975,995,10,5
"3464",2488,"MCTS-25","MCTS-0",36,0,1,969,1001,6,5
"3465",4590,"MCTS-50","MCTS-0",11,0,1,1003,1003,2,5
"3466",1060,"MCTS-0","MCTS-50",24,0,1,999,1007,4,5
"3467",2881,"MCTS-25","MCTS-0",0,2,0,969,999,0,5
"3468",5388,"MCTS-50","MCTS-25",3,0,1,1006,970,1,6
"3469",690,"MCTS-0","MCTS-25",0,60,0,1008,961,9,5
"3470",1515,"MCTS-0","MCTS-50",17,0,1,1005,1009,3,5
"3471",2529,"MCTS-25","MCTS-0",5,0,1,960,1006,1,4
"3472",5745,"MCTS-50","MCTS-25",50,0,1,999,970,10,6
"3473",1179,"MCTS-0","MCTS-50",36,0,1,1000,1005,6,5
"3474",3020,"MCTS-25","MCTS-50",51,0,1,962,1013,8,4
"3475",1156,"MCTS-0","MCTS-50",60,0,1,990,1023,10,5
"3476",1908,"MCTS-0","MCTS-50",0,38,0,997,1016,7,5
"3477",2006,"MCTS-25","MCTS-0",0,60,0,973,986,11,6
"3478",3782,"MCTS-25","MCTS-50",0,27,0,978,1011,5,6
"3479",4797,"MCTS-50","MCTS-0",0,30,0,1016,981,5,5
"3480",4180,"MCTS-50","MCTS-0",9,0,1,1014,983,2,6
"3481",5742,"MCTS-50","MCTS-25",2,0,1,1014,978,0,6
"3482",5025,"MCTS-50","MCTS-25",0,9,0,1015,977,1,4
"3483",1765,"MCTS-0","MCTS-50",29,0,1,979,1019,4,5
"3484",1753,"MCTS-0","MCTS-50",60,0,1,970,1028,9,4
"3485",1320,"MCTS-0","MCTS-50",0,48,0,979,1019,9,6
"3486",839,"MCTS-0","MCTS-25",0,21,0,982,974,3,5
"3487",393,"MCTS-0","MCTS-25",0,7,0,983,973,1,5
"3488",244,"MCTS-0","MCTS-25",0,2,0,983,973,0,5
"3489",3944,"MCTS-25","MCTS-50",19,60,0,981,1011,8,6
"3490",1583,"MCTS-0","MCTS-50",0,60,0,994,1000,11,5
"3491",5130,"MCTS-50","MCTS-25",6,0,1,999,982,1,5
"3492",3851,"MCTS-25","MCTS-50",7,0,1,981,1000,1,5
"3493",2886,"MCTS-25","MCTS-0",0,60,0,991,984,10,5
"3494",4891,"MCTS-50","MCTS-0",0,60,0,1010,974,10,5
"3495",344,"MCTS-0","MCTS-25",0,7,0,975,990,1,5
"3496",729,"MCTS-0","MCTS-25",0,25,0,979,986,4,5
"3497",739,"MCTS-0","MCTS-25",0,47,0,987,978,8,5
"3498",4359,"MCTS-50","MCTS-0",9,0,1,1008,989,2,5
"3499",4555,"MCTS-50","MCTS-0",0,32,0,1013,984,5,5
"3500",3376,"MCTS-25","MCTS-50",0,5,0,979,1012,1,6
"3501",4176,"MCTS-50","MCTS-0",0,6,0,1013,983,1,5
"3502",368,"MCTS-0","MCTS-25",20,0,1,980,982,3,5
"3503",813,"MCTS-0","MCTS-25",22,0,1,976,986,4,5
"3504",190,"MCTS-0","MCTS-25",2,0,1,976,986,0,5
"3505",1021,"MCTS-0","MCTS-50",0,5,0,977,1012,1,6
"3506",3688,"MCTS-25","MCTS-50",0,60,0,997,1001,11,5
"3507",2089,"MCTS-25","MCTS-0",0,39,0,1003,971,6,5
"3508",53,"MCTS-0","MCTS-25",2,0,1,971,1003,0,5
"3509",1042,"MCTS-0","MCTS-50",0,43,0,979,993,8,5
"3510",5724,"MCTS-50","MCTS-25",10,0,1,991,1005,2,5
"3511",5062,"MCTS-50","MCTS-25",0,4,0,992,1004,1,5
"3512",846,"MCTS-0","MCTS-25",0,30,0,984,999,5,5
"3513",4516,"MCTS-50","MCTS-0",0,60,0,1002,974,10,5
"3514",2710,"MCTS-25","MCTS-0",0,60,0,1008,965,9,5
"3515",1819,"MCTS-0","MCTS-50",0,17,0,968,999,3,6
"3516",5646,"MCTS-50","MCTS-25",0,60,0,1009,998,10,5
"3517",2394,"MCTS-25","MCTS-0",13,0,1,996,970,2,5
"3518",4344,"MCTS-50","MCTS-0",2,0,1,1009,970,0,6
"3519",3951,"MCTS-25","MCTS-50",0,2,0,996,1009,0,5
"3520",314,"MCTS-0","MCTS-25",3,0,1,970,996,0,5
"3521",3146,"MCTS-25","MCTS-50",60,0,1,986,1019,10,5
"3522",4715,"MCTS-50","MCTS-0",0,25,0,1023,966,4,4
"3523",960,"MCTS-0","MCTS-25",0,11,0,968,984,2,5
"3524",566,"MCTS-0","MCTS-25",0,5,0,969,983,1,5
"3525",1300,"MCTS-0","MCTS-50",2,0,1,969,1023,0,4
"3526",3220,"MCTS-25","MCTS-50",4,0,1,982,1024,1,4
"3527",4162,"MCTS-50","MCTS-0",3,0,1,1023,970,1,6
"3528",4642,"MCTS-50","MCTS-0",0,10,0,1024,969,1,4
"3529",863,"MCTS-0","MCTS-25",0,2,0,969,982,0,5
"3530",4870,"MCTS-50","MCTS-0",3,0,1,1023,970,1,6
"3531",3028,"MCTS-25","MCTS-50",0,15,0,985,1020,3,6
"3532",4886,"MCTS-50","MCTS-0",0,10,0,1021,969,1,4
"3533",5440,"MCTS-50","MCTS-25",0,48,0,1028,978,7,4
"3534",1134,"MCTS-0","MCTS-50",60,0,1,961,1036,8,4
"3535",5452,"MCTS-50","MCTS-25",0,2,0,1036,978,0,4
"3536",2838,"MCTS-25","MCTS-0",0,3,0,978,961,0,5
"3537",838,"MCTS-0","MCTS-25",16,0,1,958,981,3,5
"3538",3745,"MCTS-25","MCTS-50",24,0,1,978,1039,3,4
"3539",145,"MCTS-0","MCTS-25",12,0,1,956,980,2,5
"3540",1789,"MCTS-0","MCTS-50",0,52,0,967,1028,11,6
"3541",1712,"MCTS-0","MCTS-50",3,0,1,967,1028,0,4
"3542",1185,"MCTS-0","MCTS-50",16,0,1,965,1030,2,4
"3543",5101,"MCTS-50","MCTS-25",0,40,0,1036,974,6,4
"3544",5972,"MCTS-50","MCTS-25",0,8,0,1037,973,1,4
"3545",1099,"MCTS-0","MCTS-50",0,14,0,968,1034,3,6
"3546",5998,"MCTS-50","MCTS-25",41,28,1,1031,976,3,6
"3547",3885,"MCTS-25","MCTS-50",22,0,1,973,1034,3,4
"3548",4414,"MCTS-50","MCTS-0",26,60,0,1039,963,5,4
"3549",2402,"MCTS-25","MCTS-0",48,0,1,965,971,8,5
"3550",4289,"MCTS-50","MCTS-0",0,28,0,1043,967,4,4
"3551",3790,"MCTS-25","MCTS-50",9,2,1,964,1044,1,4
"3552",1435,"MCTS-0","MCTS-50",0,59,0,979,1032,12,6
"3553",3151,"MCTS-25","MCTS-50",0,7,0,965,1031,1,6
"3554",5658,"MCTS-50","MCTS-25",0,2,0,1031,965,0,4
"3555",601,"MCTS-0","MCTS-25",0,4,0,980,964,1,5
"3556",2805,"MCTS-25","MCTS-0",0,60,0,974,970,10,5
"3557",1681,"MCTS-0","MCTS-50",0,9,0,972,1029,2,6
"3558",2413,"MCTS-25","MCTS-0",0,2,0,974,972,0,5
"3559",340,"MCTS-0","MCTS-25",3,0,1,972,974,0,5
"3560",66,"MCTS-0","MCTS-25",26,0,1,968,978,4,5
"3561",1557,"MCTS-0","MCTS-50",28,0,1,964,1033,4,4
"3562",4716,"MCTS-50","MCTS-0",0,3,0,1033,964,0,4
"3563",787,"MCTS-0","MCTS-25",3,0,1,964,978,0,5
"3564",4569,"MCTS-50","MCTS-0",0,4,0,1034,963,1,4
"3565",5860,"MCTS-50","MCTS-25",60,0,1,1022,990,12,6
"3566",3538,"MCTS-25","MCTS-50",0,3,0,991,1021,1,5
"3567",2655,"MCTS-25","MCTS-0",2,0,1,991,963,0,5
"3568",732,"MCTS-0","MCTS-25",0,13,0,965,989,2,5
"3569",1466,"MCTS-0","MCTS-50",60,0,1,957,1029,8,4
"3570",1328,"MCTS-0","MCTS-50",60,0,1,949,1037,8,4
"3571",4840,"MCTS-50","MCTS-0",10,0,1,1035,951,2,6
"3572",5052,"MCTS-50","MCTS-25",25,0,1,1030,994,5,6
"3573",1785,"MCTS-0","MCTS-50",2,0,1,951,1030,0,4
"3574",3669,"MCTS-25","MCTS-50",0,53,0,1004,1020,10,6
"3575",3566,"MCTS-25","MCTS-50",0,2,0,1004,1020,0,5
"3576",4340,"MCTS-50","MCTS-0",2,0,1,1020,951,0,6
"3577",323,"MCTS-0","MCTS-25",60,0,1,943,1012,8,4
"3578",884,"MCTS-0","MCTS-25",0,8,0,945,1010,2,6
"3579",4348,"MCTS-50","MCTS-0",20,0,1,1016,949,4,6
"3580",2965,"MCTS-25","MCTS-0",7,0,1,1009,950,1,6
"3581",3190,"MCTS-25","MCTS-50",2,0,1,1009,1016,0,5
"3582",1387,"MCTS-0","MCTS-50",0,20,0,954,1012,4,6
"3583",5702,"MCTS-50","MCTS-25",2,0,1,1012,1009,0,5
"3584",4275,"MCTS-50","MCTS-0",0,50,0,1019,947,7,4
"3585",5756,"MCTS-50","MCTS-25",18,0,1,1016,1012,3,5
"3586",5288,"MCTS-50","MCTS-25",0,24,0,1020,1008,4,5
"3587",2336,"MCTS-25","MCTS-0",47,0,1,999,956,9,6
"3588",5792,"MCTS-50","MCTS-25",0,3,0,1020,999,0,5
"3589",617,"MCTS-0","MCTS-25",0,28,0,961,994,5,6
"3590",5980,"MCTS-50","MCTS-25",60,60,1,1020,994,0,5
"3591",2835,"MCTS-25","MCTS-0",46,0,1,986,969,8,5
"3592",723,"MCTS-0","MCTS-25",7,0,1,968,987,1,5
"3593",3484,"MCTS-25","MCTS-50",7,0,1,986,1021,1,5
"3594",1289,"MCTS-0","MCTS-50",48,0,1,961,1028,7,4
"3595",4222,"MCTS-50","MCTS-0",60,0,1,1016,973,12,6
"3596",933,"MCTS-0","MCTS-25",2,0,1,973,986,0,5
"3597",5314,"MCTS-50","MCTS-25",0,60,0,1025,977,9,5
"3598",2415,"MCTS-25","MCTS-0",2,0,1,977,973,0,5
"3599",4873,"MCTS-50","MCTS-0",0,60,0,1034,964,9,4
"3600",4725,"MCTS-50","MCTS-0",0,29,0,1038,960,4,4
"3601",4706,"MCTS-50","MCTS-0",0,60,0,1046,952,8,4
"3602",5399,"MCTS-50","MCTS-25",0,2,0,1046,977,0,4
"3603",5904,"MCTS-50","MCTS-25",0,42,0,1052,971,6,4
"3604",4371,"MCTS-50","MCTS-0",20,19,1,1052,952,0,6
"3605",4440,"MCTS-50","MCTS-0",0,60,0,1059,945,7,4
"3606",4155,"MCTS-50","MCTS-0",0,2,0,1059,945,0,3
"3607",5322,"MCTS-50","MCTS-25",0,17,0,1061,969,2,4
"3608",4122,"MCTS-50","MCTS-0",0,60,0,1068,938,7,3
"3609",3522,"MCTS-25","MCTS-50",7,0,1,968,1069,1,4
"3610",4734,"MCTS-50","MCTS-0",27,0,1,1063,944,6,7
"3611",371,"MCTS-0","MCTS-25",60,0,1,935,977,9,5
"3612",2061,"MCTS-25","MCTS-0",3,0,1,976,936,1,6
"3613",5192,"MCTS-50","MCTS-25",14,0,1,1060,979,3,6
"3614",4814,"MCTS-50","MCTS-0",17,0,1,1056,940,4,7
"3615",891,"MCTS-0","MCTS-25",2,0,1,940,979,0,4
"3616",4001,"MCTS-50","MCTS-0",14,0,1,1053,943,3,7
"3617",5790,"MCTS-50","MCTS-25",0,10,0,1054,978,1,4
"3618",5234,"MCTS-50","MCTS-25",28,0,1,1048,984,6,6
"3619",1360,"MCTS-0","MCTS-50",3,7,0,944,1047,1,6
"3620",1606,"MCTS-0","MCTS-50",60,0,1,937,1054,7,4
"3621",2042,"MCTS-25","MCTS-0",0,20,0,987,934,3,4
"3622",5834,"MCTS-50","MCTS-25",0,60,0,1062,979,8,4
"3623",2996,"MCTS-25","MCTS-0",29,0,1,974,939,5,6
"3624",4520,"MCTS-50","MCTS-0",60,0,1,1049,952,13,7
"3625",2914,"MCTS-25","MCTS-0",47,0,1,966,960,8,5
"3626",864,"MCTS-0","MCTS-25",0,37,0,966,960,6,5
"3627",4861,"MCTS-50","MCTS-0",0,11,0,1050,965,1,4
"3628",5555,"MCTS-50","MCTS-25",0,36,0,1054,956,4,4
