"","Strategy 1","Strategy 2","P1 Score","P2 Score","Winner_ID"
"4635","MCTS-50","MCTS-0",10,0,1
"4636","MCTS-50","MCTS-0",0,60,0
"4637","MCTS-50","MCTS-0",0,28,0
"4638","MCTS-50","MCTS-0",2,0,1
"4639","MCTS-50","MCTS-0",0,49,0
"4640","MCTS-50","MCTS-0",22,0,1
"4641","MCTS-50","MCTS-0",46,0,1
"4642","MCTS-50","MCTS-0",0,10,0
"4643","MCTS-50","MCTS-0",0,9,0
"4644","MCTS-50","MCTS-0",0,42,0
"4645","MCTS-50","MCTS-0",0,52,0
"4646","MCTS-50","MCTS-0",2,0,1
"4647","MCTS-50","MCTS-0",0,60,0
"4648","MCTS-50","MCTS-0",0,42,0
"4649","MCTS-50","MCTS-0",4,0,1
"4650","MCTS-50","MCTS-0",60,0,1
"4651","MCTS-50","MCTS-0",6,0,1
"4652","MCTS-50","MCTS-0",0,60,0
"4653","MCTS-50","MCTS-0",0,7,0
"4654","MCTS-50","MCTS-0",3,60,0
"4655","MCTS-50","MCTS-0",46,0,1
"4656","MCTS-50","MCTS-0",2,0,1
"4657","MCTS-50","MCTS-0",60,0,1
"4658","MCTS-50","MCTS-0",60,0,1
"4659","MCTS-50","MCTS-0",0,14,0
"4660","MCTS-50","MCTS-0",60,0,1
"4661","MCTS-50","MCTS-0",4,0,1
"4662","MCTS-50","MCTS-0",60,0,1
"4663","MCTS-50","MCTS-0",20,29,0
"4664","MCTS-50","MCTS-0",0,26,0
"4665","MCTS-50","MCTS-0",0,36,0
"4666","MCTS-50","MCTS-0",0,44,0
"4667","MCTS-50","MCTS-0",60,0,1
"4668","MCTS-50","MCTS-0",60,0,1
"4669","MCTS-50","MCTS-0",0,56,0
"4670","MCTS-50","MCTS-0",2,0,1
"4671","MCTS-50","MCTS-0",60,0,1
"4672","MCTS-50","MCTS-0",0,60,0
"4673","MCTS-50","MCTS-0",10,0,1
"4674","MCTS-50","MCTS-0",0,27,0
"4675","MCTS-50","MCTS-0",25,0,1
"4676","MCTS-50","MCTS-0",60,0,1
"4677","MCTS-50","MCTS-0",0,8,0
"4678","MCTS-50","MCTS-0",0,2,0
"4679","MCTS-50","MCTS-0",41,0,1
"4680","MCTS-50","MCTS-0",0,10,0
"4681","MCTS-50","MCTS-0",2,0,1
"4682","MCTS-50","MCTS-0",4,0,1
"4683","MCTS-50","MCTS-0",0,2,0
"4684","MCTS-50","MCTS-0",4,0,1
"4685","MCTS-50","MCTS-0",0,36,0
"4686","MCTS-50","MCTS-0",0,57,0
"4687","MCTS-50","MCTS-0",60,0,1
"4688","MCTS-50","MCTS-0",2,0,1
"4689","MCTS-50","MCTS-0",0,48,0
"4690","MCTS-50","MCTS-0",0,2,0
"4691","MCTS-50","MCTS-0",0,36,0
"4692","MCTS-50","MCTS-0",2,0,1
"4693","MCTS-50","MCTS-0",0,42,0
"4694","MCTS-50","MCTS-0",0,42,0
"4695","MCTS-50","MCTS-0",2,0,1
"4696","MCTS-50","MCTS-0",0,22,0
"4697","MCTS-50","MCTS-0",0,13,0
"4698","MCTS-50","MCTS-0",60,0,1
"4699","MCTS-50","MCTS-0",0,10,0
"4700","MCTS-50","MCTS-0",60,16,1
"4701","MCTS-50","MCTS-0",6,0,1
"4702","MCTS-50","MCTS-0",0,21,0
"4703","MCTS-50","MCTS-0",0,43,0
"4704","MCTS-50","MCTS-0",60,3,1
"4705","MCTS-50","MCTS-0",0,13,0
"4706","MCTS-50","MCTS-0",0,60,0
"4707","MCTS-50","MCTS-0",0,57,0
"4708","MCTS-50","MCTS-0",42,0,1
"4709","MCTS-50","MCTS-0",0,24,0
"4710","MCTS-50","MCTS-0",4,0,1
"4711","MCTS-50","MCTS-0",20,0,1
"4712","MCTS-50","MCTS-0",0,11,0
"4713","MCTS-50","MCTS-0",0,34,0
"4714","MCTS-50","MCTS-0",0,55,0
"4715","MCTS-50","MCTS-0",0,25,0
"4716","MCTS-50","MCTS-0",0,3,0
"4717","MCTS-50","MCTS-0",0,2,0
"4718","MCTS-50","MCTS-0",60,0,1
"4719","MCTS-50","MCTS-0",0,60,0
"4720","MCTS-50","MCTS-0",23,0,1
"4721","MCTS-50","MCTS-0",0,6,0
"4722","MCTS-50","MCTS-0",2,0,1
"4723","MCTS-50","MCTS-0",60,0,1
"4724","MCTS-50","MCTS-0",0,34,0
"4725","MCTS-50","MCTS-0",0,29,0
"4726","MCTS-50","MCTS-0",0,24,0
"4727","MCTS-50","MCTS-0",60,0,1
"4728","MCTS-50","MCTS-0",0,8,0
"4729","MCTS-50","MCTS-0",0,60,0
"4730","MCTS-50","MCTS-0",60,10,1
"4731","MCTS-50","MCTS-0",0,2,0
"4732","MCTS-50","MCTS-0",28,0,1
"4733","MCTS-50","MCTS-0",0,51,0
"4734","MCTS-50","MCTS-0",27,0,1
"4735","MCTS-50","MCTS-0",0,32,0
"4736","MCTS-50","MCTS-0",0,60,0
"4737","MCTS-50","MCTS-0",0,22,0
"4738","MCTS-50","MCTS-0",0,7,0
"4739","MCTS-50","MCTS-0",17,0,1
"4740","MCTS-50","MCTS-0",0,25,0
"4741","MCTS-50","MCTS-0",2,0,1
"4742","MCTS-50","MCTS-0",0,22,0
"4743","MCTS-50","MCTS-0",0,2,0
"4744","MCTS-50","MCTS-0",0,17,0
"4745","MCTS-50","MCTS-0",0,60,0
"4746","MCTS-50","MCTS-0",0,2,0
"4747","MCTS-50","MCTS-0",0,60,0
"4748","MCTS-50","MCTS-0",60,0,1
"4749","MCTS-50","MCTS-0",20,0,1
"4750","MCTS-50","MCTS-0",32,36,0
"4751","MCTS-50","MCTS-0",60,0,1
"4752","MCTS-50","MCTS-0",0,3,0
"4753","MCTS-50","MCTS-0",0,60,0
"4754","MCTS-50","MCTS-0",33,0,1
"4755","MCTS-50","MCTS-0",0,16,0
"4756","MCTS-50","MCTS-0",0,2,0
"4757","MCTS-50","MCTS-0",5,60,0
"4758","MCTS-50","MCTS-0",0,11,0
"4759","MCTS-50","MCTS-0",0,60,0
"4760","MCTS-50","MCTS-0",0,60,0
"4761","MCTS-50","MCTS-0",0,3,0
"4762","MCTS-50","MCTS-0",15,2,1
"4763","MCTS-50","MCTS-0",31,0,1
"4764","MCTS-50","MCTS-0",0,10,0
"4765","MCTS-50","MCTS-0",0,35,0
"4766","MCTS-50","MCTS-0",0,7,0
"4767","MCTS-50","MCTS-0",6,0,1
"4768","MCTS-50","MCTS-0",14,0,1
"4769","MCTS-50","MCTS-0",0,3,0
"4770","MCTS-50","MCTS-0",40,0,1
"4771","MCTS-50","MCTS-0",60,0,1
"4772","MCTS-50","MCTS-0",0,29,0
"4773","MCTS-50","MCTS-0",0,9,0
"4774","MCTS-50","MCTS-0",0,23,0
"4775","MCTS-50","MCTS-0",0,2,0
"4776","MCTS-50","MCTS-0",0,36,0
"4777","MCTS-50","MCTS-0",0,38,0
"4778","MCTS-50","MCTS-0",4,0,1
"4779","MCTS-50","MCTS-0",46,0,1
"4780","MCTS-50","MCTS-0",0,18,0
"4781","MCTS-50","MCTS-0",0,17,0
"4782","MCTS-50","MCTS-0",0,60,0
"4783","MCTS-50","MCTS-0",4,0,1
"4784","MCTS-50","MCTS-0",0,40,0
"4785","MCTS-50","MCTS-0",0,60,0
"4786","MCTS-50","MCTS-0",46,0,1
"4787","MCTS-50","MCTS-0",0,12,0
"4788","MCTS-50","MCTS-0",53,0,1
"4789","MCTS-50","MCTS-0",34,0,1
"4790","MCTS-50","MCTS-0",0,45,0
"4791","MCTS-50","MCTS-0",39,0,1
"4792","MCTS-50","MCTS-0",0,13,0
"4793","MCTS-50","MCTS-0",0,15,0
"4794","MCTS-50","MCTS-0",0,42,0
"4795","MCTS-50","MCTS-0",0,49,0
"4796","MCTS-50","MCTS-0",0,60,0
"4797","MCTS-50","MCTS-0",0,30,0
"4798","MCTS-50","MCTS-0",0,9,0
"4799","MCTS-50","MCTS-0",0,13,0
"4800","MCTS-50","MCTS-0",0,60,0
"4801","MCTS-50","MCTS-0",34,0,1
"4802","MCTS-50","MCTS-0",0,28,0
"4803","MCTS-50","MCTS-0",12,0,1
"4804","MCTS-50","MCTS-0",0,10,0
"4805","MCTS-50","MCTS-0",45,0,1
"4806","MCTS-50","MCTS-0",42,0,1
"4807","MCTS-50","MCTS-0",0,39,0
"4808","MCTS-50","MCTS-0",60,0,1
"4809","MCTS-50","MCTS-0",15,0,1
"4810","MCTS-50","MCTS-0",0,24,0
"4811","MCTS-50","MCTS-0",0,21,0
"4812","MCTS-50","MCTS-0",60,0,1
"4813","MCTS-50","MCTS-0",0,33,0
"4814","MCTS-50","MCTS-0",17,0,1
"4815","MCTS-50","MCTS-0",0,44,0
"4816","MCTS-50","MCTS-0",0,60,0
"4817","MCTS-50","MCTS-0",0,43,0
"4818","MCTS-50","MCTS-0",25,0,1
"4819","MCTS-50","MCTS-0",2,2,0
"4820","MCTS-50","MCTS-0",0,47,0
"4821","MCTS-50","MCTS-0",2,0,1
"4822","MCTS-50","MCTS-0",46,0,1
"4823","MCTS-50","MCTS-0",46,0,1
"4824","MCTS-50","MCTS-0",0,60,0
"4825","MCTS-50","MCTS-0",0,16,0
"4826","MCTS-50","MCTS-0",0,60,0
"4827","MCTS-50","MCTS-0",2,0,1
"4828","MCTS-50","MCTS-0",31,0,1
"4829","MCTS-50","MCTS-0",0,4,0
"4830","MCTS-50","MCTS-0",2,0,1
"4831","MCTS-50","MCTS-0",0,15,0
"4832","MCTS-50","MCTS-0",52,0,1
"4833","MCTS-50","MCTS-0",26,0,1
"4834","MCTS-50","MCTS-0",60,0,1
"4835","MCTS-50","MCTS-0",0,60,0
"4836","MCTS-50","MCTS-0",0,22,0
"4837","MCTS-50","MCTS-0",16,60,0
"4838","MCTS-50","MCTS-0",0,23,0
"4839","MCTS-50","MCTS-0",0,60,0
"4840","MCTS-50","MCTS-0",10,0,1
"4841","MCTS-50","MCTS-0",0,60,0
"4842","MCTS-50","MCTS-0",12,0,1
"4843","MCTS-50","MCTS-0",2,23,0
"4844","MCTS-50","MCTS-0",45,0,1
"4845","MCTS-50","MCTS-0",0,2,0
"4846","MCTS-50","MCTS-0",35,0,1
"4847","MCTS-50","MCTS-0",0,4,0
"4848","MCTS-50","MCTS-0",0,14,0
"4849","MCTS-50","MCTS-0",2,0,1
"4850","MCTS-50","MCTS-0",60,52,1
"4851","MCTS-50","MCTS-0",0,32,0
"4852","MCTS-50","MCTS-0",60,60,0
"4853","MCTS-50","MCTS-0",0,60,0
"4854","MCTS-50","MCTS-0",2,0,1
"4855","MCTS-50","MCTS-0",42,0,1
"4856","MCTS-50","MCTS-0",34,0,1
"4857","MCTS-50","MCTS-0",0,11,0
"4858","MCTS-50","MCTS-0",0,12,0
"4859","MCTS-50","MCTS-0",0,2,0
"4860","MCTS-50","MCTS-0",60,0,1
"4861","MCTS-50","MCTS-0",0,11,0
"4862","MCTS-50","MCTS-0",0,28,0
"4863","MCTS-50","MCTS-0",0,50,0
"4864","MCTS-50","MCTS-0",0,2,0
"4865","MCTS-50","MCTS-0",60,0,1
"4866","MCTS-50","MCTS-0",0,48,0
"4867","MCTS-50","MCTS-0",17,0,1
"4868","MCTS-50","MCTS-0",0,3,0
"4869","MCTS-50","MCTS-0",0,19,0
"4870","MCTS-50","MCTS-0",3,0,1
"4871","MCTS-50","MCTS-0",0,20,0
"4872","MCTS-50","MCTS-0",0,2,0
"4873","MCTS-50","MCTS-0",0,60,0
"4874","MCTS-50","MCTS-0",0,29,0
"4875","MCTS-50","MCTS-0",40,0,1
"4876","MCTS-50","MCTS-0",0,23,0
"4877","MCTS-50","MCTS-0",0,5,0
"4878","MCTS-50","MCTS-0",0,3,0
"4879","MCTS-50","MCTS-0",0,13,0
"4880","MCTS-50","MCTS-0",0,49,0
"4881","MCTS-50","MCTS-0",0,2,0
"4882","MCTS-50","MCTS-0",60,0,1
"4883","MCTS-50","MCTS-0",0,60,0
"4884","MCTS-50","MCTS-0",60,0,1
"4885","MCTS-50","MCTS-0",2,0,1
"4886","MCTS-50","MCTS-0",0,10,0
"4887","MCTS-50","MCTS-0",0,10,0
"4888","MCTS-50","MCTS-0",0,7,0
"4889","MCTS-50","MCTS-0",0,60,0
"4890","MCTS-50","MCTS-0",0,9,0
"4891","MCTS-50","MCTS-0",0,60,0
"4892","MCTS-50","MCTS-0",60,0,1
"4893","MCTS-50","MCTS-0",60,0,1
"4894","MCTS-50","MCTS-0",2,0,1
"4895","MCTS-50","MCTS-0",51,0,1
"4896","MCTS-50","MCTS-0",6,0,1
"4897","MCTS-50","MCTS-0",60,0,1
"4898","MCTS-50","MCTS-0",0,60,0
"4899","MCTS-50","MCTS-0",0,60,0
"4900","MCTS-50","MCTS-0",51,0,1
"4901","MCTS-50","MCTS-0",0,60,0
"4902","MCTS-50","MCTS-0",60,0,1
"4903","MCTS-50","MCTS-0",60,0,1
"4904","MCTS-50","MCTS-0",0,18,0
"4905","MCTS-50","MCTS-0",29,3,1
"4906","MCTS-50","MCTS-0",0,60,0
"4907","MCTS-50","MCTS-0",0,57,0
"4908","MCTS-50","MCTS-0",13,0,1
"4909","MCTS-50","MCTS-0",60,0,1
"4910","MCTS-50","MCTS-0",60,0,1
"4911","MCTS-50","MCTS-0",0,2,0
"4912","MCTS-50","MCTS-0",0,2,0
"4913","MCTS-50","MCTS-0",3,0,1
"4914","MCTS-50","MCTS-0",2,0,1
"4915","MCTS-50","MCTS-0",0,30,0
"4916","MCTS-50","MCTS-0",0,15,0
"4917","MCTS-50","MCTS-0",0,45,0
"4918","MCTS-50","MCTS-0",56,0,1
"4919","MCTS-50","MCTS-0",0,12,0
"4920","MCTS-50","MCTS-0",0,2,0
"4921","MCTS-50","MCTS-0",0,49,0
"4922","MCTS-50","MCTS-0",0,9,0
"4923","MCTS-50","MCTS-0",0,23,0
"4924","MCTS-50","MCTS-0",0,51,0
"4925","MCTS-50","MCTS-0",0,42,0
"4926","MCTS-50","MCTS-0",13,0,1
"4927","MCTS-50","MCTS-0",0,38,0
"4928","MCTS-50","MCTS-0",0,2,0
"4929","MCTS-50","MCTS-0",0,23,0
"4930","MCTS-50","MCTS-0",60,0,1
"4931","MCTS-50","MCTS-0",2,0,1
"4932","MCTS-50","MCTS-0",3,0,1
"4933","MCTS-50","MCTS-0",0,14,0
"4934","MCTS-50","MCTS-0",0,37,0
"4935","MCTS-50","MCTS-0",0,2,0
"4936","MCTS-50","MCTS-0",2,0,1
"4937","MCTS-50","MCTS-0",0,60,0
"4938","MCTS-50","MCTS-0",0,25,0
"4939","MCTS-50","MCTS-0",2,0,1
"4940","MCTS-50","MCTS-0",0,5,0
"4941","MCTS-50","MCTS-0",0,22,0
"4942","MCTS-50","MCTS-0",13,0,1
"4943","MCTS-50","MCTS-0",4,0,1
"4944","MCTS-50","MCTS-0",0,37,0
"4945","MCTS-50","MCTS-0",60,0,1
"4946","MCTS-50","MCTS-0",0,60,0
"4947","MCTS-50","MCTS-0",0,37,0
"4948","MCTS-50","MCTS-0",0,3,0
"4949","MCTS-50","MCTS-0",10,0,1
"4950","MCTS-50","MCTS-0",0,36,0
"4951","MCTS-50","MCTS-0",0,60,0
"4952","MCTS-50","MCTS-0",45,0,1
"4953","MCTS-50","MCTS-0",2,0,1
"4954","MCTS-50","MCTS-0",24,0,1
"4955","MCTS-50","MCTS-0",0,3,0
"4956","MCTS-50","MCTS-0",14,0,1
"4957","MCTS-50","MCTS-0",0,60,0
"4958","MCTS-50","MCTS-0",2,0,1
"4959","MCTS-50","MCTS-0",17,0,1
"4960","MCTS-50","MCTS-0",0,35,0
"4961","MCTS-50","MCTS-0",0,2,0
"4962","MCTS-50","MCTS-0",3,0,1
"4963","MCTS-50","MCTS-0",0,20,0
"4964","MCTS-50","MCTS-0",47,0,1
"4965","MCTS-50","MCTS-0",0,43,0
"4966","MCTS-50","MCTS-0",60,0,1
"4967","MCTS-50","MCTS-0",0,28,0
"4968","MCTS-50","MCTS-0",60,0,1
"4969","MCTS-50","MCTS-0",0,2,0
"4970","MCTS-50","MCTS-0",60,0,1
"4971","MCTS-50","MCTS-0",59,0,1
"4972","MCTS-50","MCTS-0",53,0,1
"4973","MCTS-50","MCTS-0",0,39,0
"4974","MCTS-50","MCTS-0",0,16,0
"4975","MCTS-50","MCTS-0",11,0,1
"4976","MCTS-50","MCTS-0",0,12,0
"4977","MCTS-50","MCTS-0",12,0,1
"4978","MCTS-50","MCTS-0",0,10,0
"4979","MCTS-50","MCTS-0",0,13,0
"4980","MCTS-50","MCTS-0",0,4,0
"4981","MCTS-50","MCTS-0",0,17,0
"4982","MCTS-50","MCTS-0",4,13,0
"4983","MCTS-50","MCTS-0",0,60,0
"4984","MCTS-50","MCTS-0",0,38,0
"4985","MCTS-50","MCTS-0",0,48,0
"4986","MCTS-50","MCTS-0",0,60,0
"4987","MCTS-50","MCTS-0",36,0,1
"4988","MCTS-50","MCTS-0",0,4,0
"4989","MCTS-50","MCTS-0",0,60,0
"4990","MCTS-50","MCTS-0",60,0,1
"4991","MCTS-50","MCTS-0",0,60,0
"4992","MCTS-50","MCTS-0",2,60,0
"4993","MCTS-50","MCTS-0",39,0,1
"4994","MCTS-50","MCTS-0",0,15,0
"4995","MCTS-50","MCTS-0",8,60,0
"4996","MCTS-50","MCTS-0",0,32,0
"4997","MCTS-50","MCTS-0",10,0,1
"4998","MCTS-50","MCTS-0",38,0,1
"4999","MCTS-50","MCTS-0",44,0,1
"5000","MCTS-50","MCTS-0",35,48,0
"5001","MCTS-50","MCTS-25",0,2,0
"5002","MCTS-50","MCTS-25",4,0,1
"5003","MCTS-50","MCTS-25",0,20,0
"5004","MCTS-50","MCTS-25",0,4,0
"5005","MCTS-50","MCTS-25",60,0,1
"5006","MCTS-50","MCTS-25",0,23,0
"5007","MCTS-50","MCTS-25",0,15,0
"5008","MCTS-50","MCTS-25",0,11,0
"5009","MCTS-50","MCTS-25",0,46,0
"5010","MCTS-50","MCTS-25",0,60,0
"5011","MCTS-50","MCTS-25",0,60,0
"5012","MCTS-50","MCTS-25",0,27,0
"5013","MCTS-50","MCTS-25",41,0,1
"5014","MCTS-50","MCTS-25",0,26,0
"5015","MCTS-50","MCTS-25",0,35,0
"5016","MCTS-50","MCTS-25",0,45,0
"5017","MCTS-50","MCTS-25",0,60,0
"5018","MCTS-50","MCTS-25",39,0,1
"5019","MCTS-50","MCTS-25",18,0,1
"5020","MCTS-50","MCTS-25",60,0,1
"5021","MCTS-50","MCTS-25",0,60,0
"5022","MCTS-50","MCTS-25",26,0,1
"5023","MCTS-50","MCTS-25",51,0,1
"5024","MCTS-50","MCTS-25",0,2,0
"5025","MCTS-50","MCTS-25",0,9,0
"5026","MCTS-50","MCTS-25",60,0,1
"5027","MCTS-50","MCTS-25",10,0,1
"5028","MCTS-50","MCTS-25",3,0,1
"5029","MCTS-50","MCTS-25",0,28,0
"5030","MCTS-50","MCTS-25",0,6,0
"5031","MCTS-50","MCTS-25",0,37,0
"5032","MCTS-50","MCTS-25",0,2,0
"5033","MCTS-50","MCTS-25",0,60,0
"5034","MCTS-50","MCTS-25",2,0,1
"5035","MCTS-50","MCTS-25",0,60,0
"5036","MCTS-50","MCTS-25",0,19,0
"5037","MCTS-50","MCTS-25",60,0,1
"5038","MCTS-50","MCTS-25",2,0,1
"5039","MCTS-50","MCTS-25",0,2,0
"5040","MCTS-50","MCTS-25",0,13,0
"5041","MCTS-50","MCTS-25",13,0,1
"5042","MCTS-50","MCTS-25",25,0,1
"5043","MCTS-50","MCTS-25",26,29,0
"5044","MCTS-50","MCTS-25",12,0,1
"5045","MCTS-50","MCTS-25",0,47,0
"5046","MCTS-50","MCTS-25",18,0,1
"5047","MCTS-50","MCTS-25",7,0,1
"5048","MCTS-50","MCTS-25",8,0,1
"5049","MCTS-50","MCTS-25",25,60,0
"5050","MCTS-50","MCTS-25",0,5,0
"5051","MCTS-50","MCTS-25",0,60,0
"5052","MCTS-50","MCTS-25",25,0,1
"5053","MCTS-50","MCTS-25",0,60,0
"5054","MCTS-50","MCTS-25",0,7,0
"5055","MCTS-50","MCTS-25",0,46,0
"5056","MCTS-50","MCTS-25",2,0,1
"5057","MCTS-50","MCTS-25",0,60,0
"5058","MCTS-50","MCTS-25",30,10,1
"5059","MCTS-50","MCTS-25",41,0,1
"5060","MCTS-50","MCTS-25",45,0,1
"5061","MCTS-50","MCTS-25",0,60,0
"5062","MCTS-50","MCTS-25",0,4,0
"5063","MCTS-50","MCTS-25",0,45,0
"5064","MCTS-50","MCTS-25",0,60,0
"5065","MCTS-50","MCTS-25",2,0,1
"5066","MCTS-50","MCTS-25",0,18,0
"5067","MCTS-50","MCTS-25",0,6,0
"5068","MCTS-50","MCTS-25",0,60,0
"5069","MCTS-50","MCTS-25",0,33,0
"5070","MCTS-50","MCTS-25",42,0,1
"5071","MCTS-50","MCTS-25",30,0,1
"5072","MCTS-50","MCTS-25",0,51,0
"5073","MCTS-50","MCTS-25",0,13,0
"5074","MCTS-50","MCTS-25",0,56,0
"5075","MCTS-50","MCTS-25",60,0,1
"5076","MCTS-50","MCTS-25",33,0,1
"5077","MCTS-50","MCTS-25",0,12,0
"5078","MCTS-50","MCTS-25",24,0,1
"5079","MCTS-50","MCTS-25",60,0,1
"5080","MCTS-50","MCTS-25",23,0,1
"5081","MCTS-50","MCTS-25",0,60,0
"5082","MCTS-50","MCTS-25",0,2,0
"5083","MCTS-50","MCTS-25",60,0,1
"5084","MCTS-50","MCTS-25",0,19,0
"5085","MCTS-50","MCTS-25",0,22,0
"5086","MCTS-50","MCTS-25",0,35,0
"5087","MCTS-50","MCTS-25",0,18,0
"5088","MCTS-50","MCTS-25",60,0,1
"5089","MCTS-50","MCTS-25",38,0,1
"5090","MCTS-50","MCTS-25",0,2,0
"5091","MCTS-50","MCTS-25",0,60,0
"5092","MCTS-50","MCTS-25",31,0,1
"5093","MCTS-50","MCTS-25",0,60,0
"5094","MCTS-50","MCTS-25",0,24,0
"5095","MCTS-50","MCTS-25",0,60,0
"5096","MCTS-50","MCTS-25",60,0,1
"5097","MCTS-50","MCTS-25",51,0,1
"5098","MCTS-50","MCTS-25",52,0,1
"5099","MCTS-50","MCTS-25",15,0,1
"5100","MCTS-50","MCTS-25",45,0,1
"5101","MCTS-50","MCTS-25",0,40,0
"5102","MCTS-50","MCTS-25",4,0,1
"5103","MCTS-50","MCTS-25",3,0,1
"5104","MCTS-50","MCTS-25",3,0,1
"5105","MCTS-50","MCTS-25",0,39,0
"5106","MCTS-50","MCTS-25",3,0,1
"5107","MCTS-50","MCTS-25",0,60,0
"5108","MCTS-50","MCTS-25",60,0,1
"5109","MCTS-50","MCTS-25",0,43,0
"5110","MCTS-50","MCTS-25",0,35,0
"5111","MCTS-50","MCTS-25",60,0,1
"5112","MCTS-50","MCTS-25",60,0,1
"5113","MCTS-50","MCTS-25",60,0,1
"5114","MCTS-50","MCTS-25",0,60,0
"5115","MCTS-50","MCTS-25",14,0,1
"5116","MCTS-50","MCTS-25",0,8,0
"5117","MCTS-50","MCTS-25",0,7,0
"5118","MCTS-50","MCTS-25",2,0,1
"5119","MCTS-50","MCTS-25",6,0,1
"5120","MCTS-50","MCTS-25",0,60,0
"5121","MCTS-50","MCTS-25",3,0,1
"5122","MCTS-50","MCTS-25",4,0,1
"5123","MCTS-50","MCTS-25",2,0,1
"5124","MCTS-50","MCTS-25",0,29,0
"5125","MCTS-50","MCTS-25",0,56,0
"5126","MCTS-50","MCTS-25",52,0,1
"5127","MCTS-50","MCTS-25",0,60,0
"5128","MCTS-50","MCTS-25",34,0,1
"5129","MCTS-50","MCTS-25",60,0,1
"5130","MCTS-50","MCTS-25",6,0,1
"5131","MCTS-50","MCTS-25",0,60,0
"5132","MCTS-50","MCTS-25",0,52,0
"5133","MCTS-50","MCTS-25",0,60,0
"5134","MCTS-50","MCTS-25",20,0,1
"5135","MCTS-50","MCTS-25",60,0,1
"5136","MCTS-50","MCTS-25",0,5,0
"5137","MCTS-50","MCTS-25",26,0,1
"5138","MCTS-50","MCTS-25",60,0,1
"5139","MCTS-50","MCTS-25",0,51,0
"5140","MCTS-50","MCTS-25",0,60,0
"5141","MCTS-50","MCTS-25",6,0,1
"5142","MCTS-50","MCTS-25",3,0,1
"5143","MCTS-50","MCTS-25",0,8,0
"5144","MCTS-50","MCTS-25",0,20,0
"5145","MCTS-50","MCTS-25",41,0,1
"5146","MCTS-50","MCTS-25",0,55,0
"5147","MCTS-50","MCTS-25",12,0,1
"5148","MCTS-50","MCTS-25",0,3,0
"5149","MCTS-50","MCTS-25",60,0,1
"5150","MCTS-50","MCTS-25",7,0,1
"5151","MCTS-50","MCTS-25",0,3,0
"5152","MCTS-50","MCTS-25",0,52,0
"5153","MCTS-50","MCTS-25",0,26,0
"5154","MCTS-50","MCTS-25",0,46,0
"5155","MCTS-50","MCTS-25",31,0,1
"5156","MCTS-50","MCTS-25",0,51,0
"5157","MCTS-50","MCTS-25",60,0,1
"5158","MCTS-50","MCTS-25",0,60,0
"5159","MCTS-50","MCTS-25",38,0,1
"5160","MCTS-50","MCTS-25",0,60,0
"5161","MCTS-50","MCTS-25",47,0,1
"5162","MCTS-50","MCTS-25",60,0,1
"5163","MCTS-50","MCTS-25",0,10,0
"5164","MCTS-50","MCTS-25",0,17,0
"5165","MCTS-50","MCTS-25",35,0,1
"5166","MCTS-50","MCTS-25",3,0,1
"5167","MCTS-50","MCTS-25",0,2,0
"5168","MCTS-50","MCTS-25",10,0,1
"5169","MCTS-50","MCTS-25",29,0,1
"5170","MCTS-50","MCTS-25",0,11,0
"5171","MCTS-50","MCTS-25",0,31,0
"5172","MCTS-50","MCTS-25",0,19,0
"5173","MCTS-50","MCTS-25",28,0,1
"5174","MCTS-50","MCTS-25",60,0,1
"5175","MCTS-50","MCTS-25",21,31,0
"5176","MCTS-50","MCTS-25",3,0,1
"5177","MCTS-50","MCTS-25",0,27,0
"5178","MCTS-50","MCTS-25",2,0,1
"5179","MCTS-50","MCTS-25",0,60,0
"5180","MCTS-50","MCTS-25",0,24,0
"5181","MCTS-50","MCTS-25",6,0,1
"5182","MCTS-50","MCTS-25",0,60,0
"5183","MCTS-50","MCTS-25",0,28,0
"5184","MCTS-50","MCTS-25",24,0,1
"5185","MCTS-50","MCTS-25",23,0,1
"5186","MCTS-50","MCTS-25",0,56,0
"5187","MCTS-50","MCTS-25",0,60,0
"5188","MCTS-50","MCTS-25",23,0,1
"5189","MCTS-50","MCTS-25",0,30,0
"5190","MCTS-50","MCTS-25",60,0,1
"5191","MCTS-50","MCTS-25",0,14,0
"5192","MCTS-50","MCTS-25",14,0,1
"5193","MCTS-50","MCTS-25",9,0,1
"5194","MCTS-50","MCTS-25",0,60,0
"5195","MCTS-50","MCTS-25",17,0,1
"5196","MCTS-50","MCTS-25",5,0,1
"5197","MCTS-50","MCTS-25",0,60,0
"5198","MCTS-50","MCTS-25",0,20,0
"5199","MCTS-50","MCTS-25",0,35,0
"5200","MCTS-50","MCTS-25",0,60,0
"5201","MCTS-50","MCTS-25",60,0,1
"5202","MCTS-50","MCTS-25",41,0,1
"5203","MCTS-50","MCTS-25",0,52,0
"5204","MCTS-50","MCTS-25",0,28,0
"5205","MCTS-50","MCTS-25",0,6,0
"5206","MCTS-50","MCTS-25",25,0,1
"5207","MCTS-50","MCTS-25",27,0,1
"5208","MCTS-50","MCTS-25",0,48,0
"5209","MCTS-50","MCTS-25",0,2,0
"5210","MCTS-50","MCTS-25",0,60,0
"5211","MCTS-50","MCTS-25",32,0,1
"5212","MCTS-50","MCTS-25",0,40,0
"5213","MCTS-50","MCTS-25",60,0,1
"5214","MCTS-50","MCTS-25",0,26,0
"5215","MCTS-50","MCTS-25",0,2,0
