init.hand1,init.hand2,wcj,score1,score2,winner,numrounds,finish.hand1,finish.hand2,pure.seq.counts,impure.seq.counts,set.counts
6 36 48 10 4 7 50 47 11 24 52 44 32,20 14 11 24 3 14 26 33 27 40 21 52 41,45,0,11,0,4,10 11 9 6 48 47 50 52 4 3 24 32 22,20 11 24 26 27 40 21 52 41 18 42 37 4,1,3,0
28 44 39 10 18 31 43 41 6 11 38 21,50 36 45 25 19 41 35 32 26 21 39 24 10,22,4,0,1,13,39 40 51 41 43 35 28 2 15 44 18 31 2,36 45 25 41 32 39 24 52 19 9 48 35 23,1,2,1
21 12 35 25 52 49 22 5 17 9 27 13,27 0 30 3 39 16 3 46 43 5 0 34 42,4,7,0,1,14,26 27 28 52 5 7 17 25 1 27 40 13 33,30 3 16 3 43 5 42 47 30 43 46 6 45,1,2,1
7 34 23 31 48 15 30 29 5 49 37 37 48,30 0 18 12 4 15 8 39 31 41 18 26 33,24,4,0,1,17,31 30 29 32 33 19 20 18 21 23 49 10 15,30 0 4 31 26 37 39 11 13 43 52 4 29,1,1,2
48 41 18 50 51 1 6 21 16 43 4 36 28,7 19 10 4 8 24 23 5 10 39 50 44 49,11,26,0,1,5,16 18 17 50 41 43 44 39 1 27 28 4 6,7 19 4 8 24 23 10 50 49 32 45 5 6,1,1,2
27 31 23 51 29 28 20 22 15 27 23 16 44,39 28 35 0 33 1 7 3 46 21 9 31 47,49,0,80,0,8,27 29 28 23 44 42 31 30 32 22 9 48 23,39 33 1 7 46 21 47 51 34 3 0 39 49,2,1,1
51 35 27 45 36 48 12 34 49 7 52 26 30,39 42 35 1 31 40 0 23 1 22 29 13 20,29,24,0,1,2,35 36 34 51 48 49 52 26 39 27 14 30 45,39 42 1 40 0 23 1 22 29 13 20 12 3,1,1,2
1 14 20 44 10 52 19 2 11 29 16 45,18 18 47 46 22 36 25 10 51 20 50 40 11,44,0,80,0,6,44 45 43 52 19 20 22 52 1 14 10 11 12,18 18 46 22 36 25 10 51 20 33 2 39 50,2,1,1
14 22 45 35 52 9 37 35 44 18 51 48,6 7 3 29 31 25 0 15 23 50 45 1 10,0,15,0,1,14,45 44 46 43 52 12 11 35 22 9 40 3 44,6 7 29 31 25 0 23 9 39 39 12 1 24,2,2,0
5 21 36 9 46 39 38 43 26 35 51 42,7 7 27 49 22 41 29 35 37 37 13 51 24,19,69,0,1,6,43 42 41 39 26 2 5 5 46 7 7 9 24,27 49 22 29 35 37 51 48 9 32 6 38 36,1,2,1
21 43 39 52 27 51 29 18 28 18 41 3 52,11 23 35 21 3 14 4 40 8 33 9 10 20,42,0,22,0,5,27 29 28 39 52 51 41 3 52 18 14 15 42,11 23 35 21 3 4 40 33 9 10 20 17 43,1,3,0
27 20 12 49 24 47 16 50 18 23 20 0 38,31 33 31 30 48 33 51 37 49 2 11 22 7,3,69,0,1,9,24 23 22 49 47 50 46 18 44 0 27 41 44,33 31 30 33 37 49 11 7 47 20 52 48 16,1,1,2
